l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,delta,kappa,refine,max_abs_n,abs_kappa,mu
2,-3,0,6,-23,0,6,-18,0,-0.0006883901588102036,0.000313572093459571,0.0003917794940629667,1.6961428712334095e-05,-0.15643943038982353,1,23,0.15643943038982353,3.61347867146641
3,-6,0,17,-66,0,18,-74,0,-0.0005767572162567792,0.00030609592749971477,0.00029024642687310574,1.9585138116041305e-05,-0.21559135518218195,1,74,0.21559135518218195,3.195004446629842
3,-5,0,24,-92,0,25,-87,0,-0.0006723912615469056,0.00030841091695861376,0.0003369755029394145,-2.7004841648877397e-05,0.2549792537233367,1,92,0.2549792537233367,3.1817021924186304
3,-1,0,6,-6,0,7,-57,0,-0.000998084207166912,0.0008598801736537682,0.00015583446101297198,1.7630427499828105e-05,0.11214501687073758,1,57,0.11214501687073758,0.991244130231174
6,-9,0,8,-29,0,14,-47,0,-0.0007043203605525969,0.0003311386769143823,0.0003497270782253723,-2.3454605412842264e-05,-0.21141363566281876,1,47,0.21141363566281876,3.152347770049581
4,-7,0,21,-84,0,21,-82,0,-0.0006249595622788431,0.0002969997549176831,0.0003040038729051978,-2.3955934455962245e-05,-0.24334668988914757,1,84,0.24334668988914757,3.0880971022167616
3,-5,0,20,-72,0,21,-75,0,-0.0006723912615469056,0.0003274529413018689,0.00033008354074561723,-1.4854779499419457e-05,-0.14024307585857287,1,75,0.14024307585857287,3.116295957753049
1,-2,0,21,-88,0,22,-84,0,-0.0006023269048774995,0.0002844800381615181,0.0003097934281350637,-8.053438580917622e-06,-0.08487601436324702,1,88,0.08487601436324702,3.2648540548030174
1,3,0,5,-19,0,6,-5,0,-0.0012725407985733764,0.0003179164889532733,0.000930972361666277,-2.3651947953826297e-05,0.1179807023034569,1,19,0.1179807023034569,4.643878519811235
5,-8,0,2,-5,0,3,-22,0,-0.000691308365506535,0.0005139207856115777,0.00018069243341820238,3.304853523245009e-06,-0.03033953563198145,2,22,0.03033953563198145,1.6588101359187357
4,-7,0,20,-70,0,24,-103,0,-0.0006249595622788431,0.00033620189659952287,0.000278349242494081,-1.0408423185239183e-05,-0.10568816400116042,1,103,0.10568816400116042,2.8246227269730753
1,-2,0,17,-67,0,18,-74,0,-0.0006023269048774995,0.0003026163004465906,0.00029024642687310574,-9.46417755780314e-06,-0.0997060954642853,1,74,0.0997060954642853,3.0577727253877436
4,-7,0,12,-47,0,16,-63,0,-0.0006249595622788431,0.0003045333894847443,0.00030308772034058206,-1.73384524535167e-05,0.17604545128057586,1,63,0.17604545128057586,3.0773918488469536
3,-5,0,11,-44,0,14,-48,0,-0.0006723912615469056,0.00030022890980965094,0.0003441216442610632,-2.8040707476191464e-05,0.26461377352854604,1,48,0.26461377352854604,3.2473976221177443
6,-9,0,14,-48,0,14,-48,0,-0.0007043203605525969,0.0003441216442610632,0.0003441216442610632,-1.607707203047054e-05,-0.14483481813739518,1,48,0.14483481813739518,3.1001164620763824
3,1,0,3,-9,0,6,-6,0,-0.0012998983166993359,0.00041802181163868305,0.0008598801736537682,-2.1996331406884612e-05,-0.10736831725839921,1,9,0.10736831725839921,4.197240238895846
4,-7,0,20,-80,0,20,-78,0,-0.0006249595622788431,0.00029723824155460104,0.00030448493141294405,-2.323638931129798e-05,-0.23590311055943974,1,80,0.23590311055943974,3.091225134896386
5,-8,0,21,-75,0,22,-78,0,-0.000691308365506535,0.00033008354074561723,0.0003320942288945695,-2.9130595866348275e-05,-0.2673548349924863,1,78,0.2673548349924863,3.0478941235121058
4,-4,0,4,-11,0,6,-16,0,-0.0008598669445285255,0.0004264860536574542,0.0004397944387268562,6.413547855784862e-06,-0.04732300383823105,2,16,0.04732300383823105,3.2450672201855335
4,-7,0,10,-47,0,12,-42,0,-0.0006249595622788431,0.00025820519755461325,0.00033660628345894033,-3.0148081265289443e-05,0.30606328002532823,2,47,0.30606328002532823,3.4172265318021178
4,-6,0,20,-73,0,22,-74,0,-0.0006942840171407677,0.00032305346195663414,0.00034835337189130256,-2.2877183292831032e-05,-0.20905083514122524,1,74,0.20905083514122524,3.18323930425295
2,-4,0,21,-89,0,23,-78,0,-0.0006184286779740842,0.0002813071725353933,0.00034562876761164623,8.507262172955375e-06,0.08727348851202907,1,89,0.08727348851202907,3.545690678248331
6,-5,0,4,-5,0,10,-68,0,-0.000930972361666277,0.0007414921408013282,0.00018288563279879723,-6.594588066151505e-06,0.04493501258302028,1,68,0.04493501258302028,1.2461667804413765
4,-6,0,6,-45,0,6,-13,0,-0.0006942840171407677,0.00016991193198986196,0.0005217453138095654,-2.626771341340448e-06,0.023997171160385508,2,45,0.023997171160385508,4.766464214285452
1,-2,0,18,-74,0,19,-75,0,-0.0006023269048774995,0.00029024642687310574,0.00030162343683627526,-1.045704116811846e-05,0.11010297660364599,2,75,0.11010297660364599,3.1758102451809482
3,-6,0,4,-16,0,5,-21,0,-0.0005767572162567792,0.00031058017032777345,0.00029511527405005694,2.8938228121051183e-05,-0.3181844093628665,1,21,0.3181844093628665,3.2448800519083467
4,-6,0,2,-13,0,6,-15,0,-0.0006942840171407677,0.00021328352758161109,0.0004559434587760511,-2.5057030783105544e-05,-0.22886805569730886,1,15,0.22886805569730886,4.164535448004369
2,-4,0,10,-42,0,10,-39,0,-0.0006184286779740842,0.0002865097857200584,0.0003059063847802933,-2.6012507473732478e-05,-0.26673479152550106,1,42,0.26673479152550106,3.136793938484789
3,-6,0,9,-44,0,10,-38,0,-0.0005767572162567792,0.0002503401249608557,0.000313811148173051,-1.2605943122872502e-05,0.13858921876977884,2,44,0.13858921876977884,3.4500268196552617
2,-4,0,15,-65,0,17,-65,0,-0.0006184286779740842,0.00027708044197261657,0.00031026085262585596,-3.10873833756117e-05,-0.31873506299334825,1,65,0.31873506299334825,3.1810657088329606
1,-2,0,6,-26,0,7,-25,0,-0.0006023269048774995,0.00028279245966383073,0.0003369247975049522,1.7390352291283434e-05,-0.1830581619480194,1,26,0.1830581619480194,3.5466121164675886
2,-4,0,23,-92,0,25,-83,0,-0.0006184286779740842,0.0002966986650645012,0.0003515508396869394,2.9820826777356385e-05,0.30565837043465505,1,92,0.30565837043465505,3.6033313151618134
2,-4,0,17,-61,0,19,-70,0,-0.0006184286779740842,0.00032865365150464877,0.0003209529756151356,3.117794914570015e-05,-0.31949028330380136,1,70,0.31949028330380136,3.288906279977621
3,-6,0,18,-72,0,21,-81,0,-0.0005767572162567792,0.00029788968936156666,0.0003069481612874813,2.808063439226874e-05,-0.30853943150583996,1,81,0.30853943150583996,3.3726280179636787
3,-5,0,23,-82,0,24,-89,0,-0.0006723912615469056,0.00033025670232853953,0.00031799638774945876,-2.413817146890726e-05,-0.2274692903079372,1,89,0.2274692903079372,2.996663089703454
2,7,0,5,-11,0,5,3,0,-0.002333641093116966,0.0005121697740119717,0.001790781810623974,-3.068950848102029e-05,0.08332403969123316,1,11,0.08332403969123316,4.861634225718556
3,-5,0,19,-72,0,22,-76,0,-0.0006723912615469056,0.00031276518242658746,0.00033938906132914765,-2.0237017791170544e-05,0.19068099612098247,1,76,0.19068099612098247,3.1978528818813583
4,0,0,1,-6,0,5,-3,0,-0.0012229835463714977,0.00025234878420021,0.0009983082697128877,2.767350754159987e-05,0.14335248798932188,1,6,0.14335248798932188,5.171370974040912
6,-7,0,6,-15,0,12,-44,0,-0.000793038386068713,0.0004559434587760511,0.0003245603950768384,-1.2534532215823413e-05,0.10013175786301802,2,44,0.10013175786301802,2.592741580599052
4,-7,0,7,-26,0,11,-42,0,-0.0006249595622788431,0.00032327082260936535,0.0003118073637521511,1.0118624082673384e-05,-0.1025671079115554,2,42,0.1025671079115554,3.1606253217615428
4,-4,0,5,-52,0,5,-6,0,-0.0008598669445285255,0.00012531753851161408,0.0007520664500941439,1.751704407723252e-05,0.12905156714288107,2,52,0.12905156714288107,5.540623951857808
3,-5,0,19,-63,0,22,-75,0,-0.0006723912615469056,0.00035347803224633766,0.0003440207834558639,2.5107554155295885e-05,-0.23653339495676454,1,75,0.23653339495676454,3.2409520271153944
2,-3,0,13,-49,0,15,-51,0,-0.0006883901588102036,0.00031570669449964905,0.0003458633593986512,-2.6820104911903266e-05,0.24679258987717198,1,51,0.24679258987717198,3.1825570561527905
3,-6,0,22,-94,0,25,-106,0,-0.0005767572162567792,0.00027946465712148574,0.00028142384959162925,-1.586870954366421e-05,0.17426939613595144,2,106,0.17426939613595144,3.089982472346626
3,-5,0,18,-63,0,19,-64,0,-0.0006723912615469056,0.0003369539036912901,0.00034796570006749355,1.2528342211878016e-05,-0.11800550105815469,1,64,0.11800550105815469,3.2775174848226056
3,-5,0,21,-69,0,24,-86,0,-0.0006723912615469056,0.00035500170179448757,0.0003285775319791938,1.1187972226775716e-05,-0.10537972600570326,2,86,0.10537972600570326,3.094828031054382
5,-6,0,5,-11,0,10,-50,0,-0.0007520664500941439,0.0005121697740119717,0.00024405972706970867,4.16305098753652e-06,0.03505486971870645,2,50,0.03505486971870645,2.0550988419587632
2,-3,0,16,-61,0,16,-54,0,-0.0006883901588102036,0.0003113696353537168,0.00034709380486156453,-2.992671859492228e-05,-0.2752774124099264,1,61,0.2752774124099264,3.1927016639063996
0,1,0,17,-56,0,17,-56,0,-0.000738948454077827,0.00035561561889619286,0.00035561561889619286,-2.771721628544129e-05,-0.23750364920135603,1,56,0.23750364920135603,3.0472037966077457
5,-8,0,5,-11,0,10,-68,0,-0.000691308365506535,0.0005121697740119717,0.00018288563279879723,3.7470413042339215e-06,0.03431928210613273,2,68,0.03431928210613273,1.6750485509998991
5,-6,0,4,-18,0,5,-13,0,-0.0007520664500941439,0.00027845163891035716,0.000452501858168513,-2.111295301527379e-05,-0.17774486436686776,1,18,0.17774486436686776,3.809504115683474
4,-4,0,6,-10,0,8,-43,0,-0.0008598669445285255,0.0006371917606975896,0.0002287957695175847,6.120585686648786e-06,0.045066287670056236,2,43,0.045066287670056236,1.684638769240358
3,-3,0,3,-6,0,6,-23,0,-0.0008601000555226912,0.0005767572162567792,0.000313572093459571,3.0229254193659067e-05,0.22251212181764596,1,23,0.22251212181764596,2.3081479751861034
2,-3,0,3,-13,0,3,-10,0,-0.0006883901588102036,0.00029772968919625274,0.0003718710651421799,-1.8789404471770922e-05,0.1727856584114838,1,13,0.1727856584114838,3.4196925682932604
4,-7,0,21,-82,0,23,-88,0,-0.0006249595622788431,0.0003040038729051978,0.0003090448602266104,-1.1910829147034844e-05,-0.12063587228805851,2,88,0.12063587228805851,3.129979384873221
2,-4,0,20,-93,0,22,-73,0,-0.0006184286779740842,0.00025809690093615183,0.0003519051003660933,-8.426676671839076e-06,0.086245746363629,1,93,0.086245746363629,3.6016908926336595
2,-3,0,5,-22,0,5,-14,0,-0.0006883901588102036,0.0002807988173425532,0.0004183869581371081,1.0795616669457761e-05,0.09925856423907023,1,22,0.09925856423907023,3.8467917148752404
4,-7,0,22,-81,0,22,-79,0,-0.0006249595622788431,0.0003202331764755327,0.00032815642807228955,2.343004226897918e-05,-0.23728295290593984,1,81,0.23728295290593984,3.3233340527561954
2,1,0,6,-18,0,6,-7,0,-0.0011992510625692902,0.0003917794940629667,0.000793038386068713,-1.4433182437610485e-05,0.07616636086034373,1,18,0.07616636086034373,4.1849985719017315
3,-5,0,18,-60,0,21,-71,0,-0.0006723912615469056,0.0003515578792754679,0.0003468580194240632,2.60246371526254e-05,-0.24493860679890933,1,71,0.24493860679890933,3.2645569168087136
4,-7,0,14,-54,0,14,-49,0,-0.0006249595622788431,0.00030818108185836013,0.00033701291400339964,2.023443358291669e-05,0.20489499914374018,1,54,0.20489499914374018,3.412611491772168
2,-4,0,11,-43,0,13,-46,0,-0.0006184286779740842,0.0003049814942377755,0.00033312898086323506,1.9681797126926332e-05,0.20140281342479885,2,46,0.20140281342479885,3.408891651928588
2,-4,0,22,-92,0,22,-85,0,-0.0006184286779740842,0.000284888665055696,0.0003063581873941852,-2.718182552420296e-05,0.2781413778358514,1,92,0.2781413778358514,3.134841118540831
5,-2,0,3,-2,0,4,-23,0,-0.0011731479658334855,0.000926169843396888,0.00022037072008975375,-2.6607402346843665e-05,0.1435159088336008,1,23,0.1435159088336008,1.1886430611195218
3,-6,0,15,-64,0,18,-67,0,-0.0005767572162567792,0.0002816885030844868,0.00031865214852387115,2.358343535157877e-05,0.25872782663702587,1,67,0.25872782663702587,3.495850854090081
1,-1,0,4,-10,0,5,-23,0,-0.000758058289083616,0.0004681428478947547,0.0002676262975221186,-2.228914366674277e-05,0.18602350301683018,1,23,0.18602350301683018,2.2335887869375535
6,-7,0,2,-4,0,4,-33,0,-0.000793038386068713,0.0006184286779740842,0.00015860364207617313,-1.6006066018455617e-05,-0.12768327754474534,1,33,0.12768327754474534,1.2652098790073836
3,-6,0,11,-43,0,12,-50,0,-0.0005767572162567792,0.0003049814942377755,0.00028777157705905395,1.599585504005025e-05,0.17543437351012103,2,50,0.17543437351012103,3.1561317586852846
1,-1,0,5,-18,0,6,-17,0,-0.000758058289083616,0.00033648254822075306,0.0004159746929139097,-5.601047948953228e-06,0.04673760277412003,1,18,0.04673760277412003,3.4710754377879858
3,-6,0,7,-26,0,10,-48,0,-0.0005767572162567792,0.00032327082260936535,0.0002543622721093068,8.75878461892971e-07,-0.00960571596822044,2,48,0.00960571596822044,2.7895772101736234
3,-6,0,19,-86,0,20,-82,0,-0.0005767572162567792,0.0002650509182310113,0.00029065758040418526,-2.1048717621582674e-05,0.23082679601054204,1,86,0.23082679601054204,3.187436848528133
3,-5,0,21,-73,0,24,-80,0,-0.0006723912615469056,0.0003375444307076263,0.00035008349418233156,1.5236663343052323e-05,0.14332310766429224,2,80,0.14332310766429224,3.293040449472896
2,2,0,3,-10,0,5,-3,0,-0.0013846263257445758,0.0003718710651421799,0.0009983082697128877,-1.4446990889508023e-05,0.06599156563904092,1,10,0.06599156563904092,4.560113951116854
4,-7,0,5,-13,0,9,-65,0,-0.0006249595622788431,0.000452501858168513,0.0001730230127219476,5.65308611617495e-07,0.005720988569514719,2,65,0.005720988569514719,1.7507562437123434
3,-5,0,3,-30,0,6,-13,0,-0.0006723912615469056,0.00013481532602149074,0.0005217453138095654,-1.5830621715849473e-05,0.1488976702583512,2,30,0.1488976702583512,4.907366437584457
5,1,0,3,-18,0,6,-2,0,-0.0014871323890410233,0.00021802434284338444,0.0012575388282566014,-1.1569217941037515e-05,0.04919808287585094,1,18,0.04919808287585094,5.347682075870528
4,-7,0,13,-51,0,17,-70,0,-0.0006249595622788431,0.00030410007404591037,0.00028995675223616313,-3.0902735996769575e-05,0.31270595099414755,1,70,0.31270595099414755,2.9340831561517526
4,-6,0,3,-13,0,3,-9,0,-0.0006942840171407677,0.00029772968919625274,0.00041802181163868305,2.1467483694168e-05,0.195537900915774,1,13,0.195537900915774,3.807577485527232
3,-5,0,6,-20,0,9,-35,0,-0.0006723912615469056,0.00035918920013904807,0.0003071330084927401,-6.069052915117423e-06,0.05707828064217964,2,35,0.05707828064217964,2.8885271385433215
4,-7,0,23,-88,0,23,-81,0,-0.0006249595622788431,0.0003090448602266104,0.000333421806144148,1.7507104091915365e-05,0.1771419478327231,2,88,0.1771419478327231,3.373653474037421
3,-6,0,19,-81,0,20,-84,0,-0.0005767572162567792,0.00028008410039536097,0.0002840820767752752,-1.2591039086143016e-05,-0.1380449802251136,1,84,0.1380449802251136,3.114563891457964
4,-7,0,21,-83,0,23,-81,0,-0.0006249595622788431,0.00030070447834290153,0.000333421806144148,9.166722208206446e-06,-0.09274691619752792,1,83,0.09274691619752792,3.373472004507801
3,-6,0,20,-78,0,21,-86,0,-0.0005767572162567792,0.00030448493141294405,0.0002908298773308466,1.8557592487011484e-05,-0.20345031579953546,1,86,0.20345031579953546,3.188404850140821
4,-6,0,13,-47,0,15,-52,0,-0.0006942840171407677,0.0003272762914624106,0.00034040454921756513,-2.6603176460791985e-05,-0.24228250832084586,1,52,0.24228250832084586,3.100158657975185
3,-5,0,21,-75,0,22,-82,0,-0.0006723912615469056,0.00033008354074561723,0.0003172100696531794,-2.509765114810903e-05,-0.23596781446039,1,82,0.23596781446039,2.9824020858952998
2,-4,0,18,-69,0,20,-71,0,-0.0006184286779740842,0.00030928521469238607,0.00033216515039970776,2.3021687118009648e-05,-0.23532628035883205,1,71,0.23532628035883205,3.3953713380960697
2,4,0,2,-6,0,4,1,0,-0.0018458787080848657,0.00042506408290257934,0.0014100176816295921,-1.0796943552694293e-05,0.03700914436829453,1,6,0.03700914436829453,4.833176538738774
1,-2,0,5,-26,0,6,-20,0,-0.0006023269048774995,0.00024108029881765567,0.00035918920013904807,-2.057405920795753e-06,-0.02158988837672852,2,26,0.02158988837672852,3.769239049373997
2,-4,0,18,-69,0,20,-80,0,-0.0006184286779740842,0.00030928521469238607,0.00029723824155460104,-1.1905221727097066e-05,-0.12166582040418691,2,80,0.12166582040418691,3.0376201578826545
5,0,0,0,3,0,5,-31,0,-0.0013588886067690343,0.0011860096719051476,0.00020341850609026594,3.053957122637935e-05,0.1420298660276509,1,31,0.1420298660276509,0.9460349968019555
6,-5,0,6,-9,0,10,-55,0,-0.000930972361666277,0.0007043203605525969,0.0002233683566525046,-3.283644461175481e-06,0.022290010001387764,2,55,0.022290010001387764,1.516267014205539
3,-6,0,11,-56,0,12,-42,0,-0.0005767572162567792,0.0002404877070369077,0.00033660628345894033,3.367742390687767e-07,0.003690082454281844,2,56,0.003690082454281844,3.6882392993811335
2,-4,0,21,-84,0,21,-75,0,-0.0006184286779740842,0.0002969997549176831,0.00033008354074561723,8.654617689216157e-06,0.0884363615214259,2,84,0.0884363615214259,3.372917308796098
4,-6,0,22,-78,0,24,-82,0,-0.0006942840171407677,0.0003320942288945695,0.0003431278663169253,-1.9061921929272954e-05,-0.17348857377568302,1,82,0.17348857377568302,3.122908934559859
6,-3,0,3,-2,0,5,-51,0,-0.0010714226371922894,0.000926169843396888,0.00012717146769865612,-1.808132609674518e-05,0.10662654661186122,1,51,0.10662654661186122,0.7499369403929474
4,-7,0,21,-86,0,25,-86,0,-0.0006249595622788431,0.0002908298773308466,0.00034085294479638695,6.723259848390455e-06,0.06797032803012899,2,86,0.06797032803012899,3.445771239123818
4,-7,0,21,-76,0,25,-90,0,-0.0006249595622788431,0.00032560293515431345,0.00032707365123022447,2.771702410569489e-05,-0.2801668856934993,1,90,0.2801668856934993,3.30607309705501
1,-2,0,23,-101,0,24,-85,0,-0.0006023269048774995,0.00027212040043133885,0.00033165928683008946,1.4527823839288962e-06,0.015236669877655118,2,101,0.015236669877655118,3.4764837622079043
4,-6,0,17,-57,0,21,-79,0,-0.0006942840171407677,0.00034923000133347973,0.0003147288269103851,-3.0325188896902886e-05,-0.275911251410687,1,79,0.275911251410687,2.863532940883698
4,-6,0,11,-41,0,13,-44,0,-0.0006942840171407677,0.00031988866886946627,0.0003483802065892062,-2.601514168209531e-05,-0.23668795017168248,1,44,0.23668795017168248,3.1695924615836617
4,-6,0,20,-72,0,22,-74,0,-0.0006942840171407677,0.0003274529413018689,0.00034835337189130256,-1.847770394759632e-05,-0.16809548381116646,1,74,0.16809548381116646,3.1690415182615035
6,0,0,5,0,0,11,-88,0,-0.001498233374698786,0.0013588886067690343,0.00015554436237594086,1.6199594446189266e-05,0.06828689161978097,2,88,0.06828689161978097,0.6556625827905568
4,-7,0,25,-96,0,25,-84,0,-0.0006249595622788431,0.0003078753455866745,0.0003474628742282136,3.0378657536045102e-05,0.3069836993227876,1,96,0.3069836993227876,3.5111919179434214
2,-2,0,4,-32,0,6,-10,0,-0.0007709839009291044,0.00016202125912377914,0.0006371917606975896,2.8229118892264364e-05,0.23121237068811662,1,32,0.23121237068811662,5.218959122886284
4,-6,0,19,-67,0,19,-65,0,-0.0006942840171407677,0.00033444945390814356,0.00034262580190262454,-1.7208761329999696e-05,-0.15651667206311412,1,67,0.15651667206311412,3.11624090397034
1,-2,0,2,-9,0,3,-12,0,-0.0006023269048774995,0.0003021884453905382,0.0003175654528598886,1.7426993372927284e-05,-0.1826886487884596,1,12,0.1826886487884596,3.3290655618768334
3,-6,0,23,-105,0,24,-98,0,-0.0005767572162567792,0.00026247166636673443,0.00029142063141944405,-2.2864918470600726e-05,0.2503136218321863,1,105,0.2503136218321863,3.190145216621715
4,-6,0,22,-80,0,24,-81,0,-0.0006942840171407677,0.0003239327231961677,0.00034650575455494505,-2.3845539389654997e-05,-0.21685488205060488,1,81,0.21685488205060488,3.1511727472115854
5,-8,0,17,-58,0,20,-71,0,-0.000691308365506535,0.0003438345411216201,0.00033216515039970776,-1.5308673985207173e-05,-0.13980388973068128,1,71,0.13980388973068128,3.033441238805167
1,-2,0,24,-114,0,25,-84,0,-0.0006023269048774995,0.0002529897477821515,0.0003474628742282136,-1.8742828671343545e-06,0.019644139377578043,1,114,0.019644139377578043,3.640447554634462
2,-1,0,3,-7,0,5,-14,0,-0.000894883579030094,0.0004995855633416565,0.0004183869581371081,2.3088942448670638e-05,0.1628675250935656,1,14,0.1628675250935656,2.9512676275538365
4,-7,0,20,-70,0,24,-93,0,-0.0006249595622788431,0.00033620189659952287,0.0003054215702156963,1.6663904536376017e-05,-0.16829159918137798,2,93,0.16829159918137798,3.08439009249328
2,-4,0,18,-84,0,20,-67,0,-0.0006184286779740842,0.00025787894924950074,0.00034999589537539413,-1.0553833349189303e-05,0.10771004998856064,1,84,0.10771004998856064,3.571978237046585
1,-2,0,22,-86,0,23,-83,0,-0.0006023269048774995,0.0003035520673251091,0.0003264331845325939,2.7658346980203533e-05,0.2898156676254161,1,86,0.2898156676254161,3.420496953427881
5,-8,0,17,-58,0,22,-80,0,-0.000691308365506535,0.0003438345411216201,0.0003239327231961677,-2.354110118874724e-05,-0.21490809622958426,1,80,0.21490809622958426,2.957197470671889
3,-6,0,21,-88,0,22,-85,0,-0.0005767572162567792,0.0002844800381615181,0.0003063581873941852,1.4081009298924033e-05,-0.15405773605012185,1,88,0.15405773605012185,3.351781676334612
5,-7,0,6,-12,0,7,-55,0,-0.0007269291638669737,0.0005645733788965729,0.00016083419036462692,-1.5215946057737855e-06,0.013206399627764593,2,55,0.013206399627764593,1.3959288111704204
3,-6,0,21,-87,0,24,-102,0,-0.0005767572162567792,0.0002878533084422391,0.00028082237123356154,-8.081536580978495e-06,-0.0884018830976264,2,102,0.0884018830976264,3.0697740910614253
6,-9,0,16,-54,0,22,-76,0,-0.0007043203605525969,0.00034709380486156453,0.00033938906132914765,-1.7837494361884693e-05,-0.15977121613734896,1,76,0.15977121613734896,3.039920311565683
2,-4,0,21,-98,0,23,-76,0,-0.0006184286779740842,0.0002573841817662229,0.0003530163592359219,-8.028136971939418e-06,0.08189453299983947,2,98,0.08189453299983947,3.6010859933482773
3,-5,0,13,-45,0,14,-47,0,-0.0006723912615469056,0.00034073734055621997,0.0003497270782253723,1.807315723468671e-05,-0.16953820942749767,1,47,0.16953820942749767,3.2806720942290895
2,-4,0,19,-84,0,21,-75,0,-0.0006184286779740842,0.00027104103280284537,0.00033008354074561723,-1.7304104425621574e-05,0.17645610426916986,1,84,0.17645610426916986,3.3659769700086257
4,-7,0,8,-31,0,10,-40,0,-0.0006249595622788431,0.0003087457912467006,0.000300543761683406,-1.5670009348736484e-05,-0.15811711905126163,2,40,0.15811711905126163,3.0326155323260697
5,-8,0,16,-58,0,19,-63,0,-0.000691308365506535,0.00032570031250555063,0.00035347803224633766,-1.2130020754646761e-05,-0.1106476958759885,2,63,0.1106476958759885,3.224357707139323
4,-6,0,20,-72,0,22,-76,0,-0.0006942840171407677,0.0003274529413018689,0.00033938906132914765,-2.7442014509751174e-05,-0.24923188944689925,1,76,0.24923188944689925,3.0823739098680196
3,-5,0,23,-78,0,24,-84,0,-0.0006723912615469056,0.00034562876761164623,0.00033501848262522865,8.255988689969285e-06,-0.07742265811673936,2,84,0.07742265811673936,3.141655707453289
4,-3,0,2,-10,0,6,-9,0,-0.000957819766706302,0.00026814142169328853,0.0007043203605525969,1.464201553958344e-05,0.09638444176759003,1,10,0.09638444176759003,4.636351094825895
2,-4,0,19,-76,0,21,-72,0,-0.0006184286779740842,0.00029754514230817395,0.0003419502782179834,2.1066742552073247e-05,0.2147815083482561,1,76,0.2147815083482561,3.4862806845574505
4,-7,0,12,-49,0,14,-49,0,-0.0006249595622788431,0.00029399678503988107,0.00033701291400339964,6.050136764437623e-06,-0.06101058143737128,2,49,0.06101058143737128,3.398493973096119
6,0,0,4,0,0,6,-30,0,-0.001498233374698786,0.0012229835463714977,0.00024801099008676274,-2.723883824052556e-05,0.11457519403064728,1,30,0.11457519403064728,1.0432128954968665
3,-6,0,17,-73,0,18,-69,0,-0.0005767572162567792,0.000278747496516532,0.00030928521469238607,1.1275494952138888e-05,0.12319583110676086,1,73,0.12319583110676086,3.3792423071717788
2,-4,0,22,-93,0,22,-85,0,-0.0006184286779740842,0.0002819003804236391,0.0003063581873941852,-3.017011015625981e-05,-0.30742505562958167,1,93,0.30742505562958167,3.121699497074067
2,-4,0,17,-59,0,19,-79,0,-0.0006184286779740842,0.0003396543242444996,0.00028737123303712505,8.596879307540446e-06,-0.08759830552771812,1,79,0.08759830552771812,2.9281628509768147
3,-6,0,8,-32,0,9,-37,0,-0.0005767572162567792,0.0003015707678988217,0.00029416798662333334,1.8981538265375793e-05,-0.20738022339526818,2,37,0.20738022339526818,3.2138924636550246
3,-6,0,6,-24,0,7,-28,0,-0.0005767572162567792,0.00030380754318184923,0.0003028334263225402,2.98837532476102e-05,0.3264368158781047,1,28,0.3264368158781047,3.308017524139294
3,-6,0,19,-89,0,22,-86,0,-0.0005767572162567792,0.00025645130759583746,0.0003035520673251091,-1.6753841335832593e-05,0.18299209959535123,1,89,0.18299209959535123,3.3154941203827746
3,-6,0,9,-40,0,10,-36,0,-0.0005767572162567792,0.0002732440005695508,0.0003308854752398862,2.7372259552657804e-05,0.2989489532376372,2,40,0.2989489532376372,3.613799813404617
3,-6,0,17,-90,0,20,-69,0,-0.0005767572162567792,0.00022881185496936038,0.00033992203942096534,-8.023321866453426e-06,0.08762013880438187,1,90,0.08762013880438187,3.7121773690152935
3,-6,0,6,-21,0,9,-48,0,-0.0005767572162567792,0.0003451705920775163,0.000231064928919816,-5.216952594468745e-07,-0.0056969335787850585,2,48,0.0056969335787850585,2.523235254886905
3,-6,0,17,-72,0,18,-74,0,-0.0005767572162567792,0.000282831477135207,0.00029024642687310574,-3.6793122484664797e-06,0.0401777465008409,2,74,0.0401777465008409,3.1694393080818704
3,-6,0,22,-103,0,25,-88,0,-0.0005767572162567792,0.0002567787268989395,0.00033318394393612585,1.3205454578286112e-05,0.1442018676956649,2,103,0.1442018676956649,3.638246173037192
4,-7,0,25,-94,0,25,-86,0,-0.0006249595622788431,0.0003143528185103333,0.00034085294479638695,3.024620102787712e-05,0.3047850083162496,1,94,0.3047850083162496,3.4347001198862483
1,-2,0,7,-31,0,8,-29,0,-0.0006023269048774995,0.00027435259335342114,0.0003311386769143823,3.164365390304004e-06,0.033084464251648814,2,31,0.033084464251648814,3.4621620344636606
4,-4,0,4,-6,0,6,-52,0,-0.0008598669445285255,0.0006942840171407677,0.00014790401292832806,-1.767891445942976e-05,0.12946721416178486,2,52,0.12946721416178486,1.0831389268152305
6,-5,0,4,-6,0,10,-49,0,-0.000930972361666277,0.0006942840171407677,0.0002494616102272226,1.2773265701713447e-05,0.08639738236728062,2,49,0.08639738236728062,1.6873390487936117
5,-8,0,22,-73,0,25,-89,0,-0.000691308365506535,0.0003519051003660933,0.00033006337927496746,-9.33988586547421e-06,-0.08507433379735789,1,89,0.08507433379735789,3.0063412095521778
5,-1,0,4,-9,0,5,-6,0,-0.0012600188347770935,0.0005242113226922415,0.0007520664500941439,1.6258938009291882e-05,0.08124888131058777,1,9,0.08124888131058777,3.7582133412606455
