l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
6,-1,0,4,-2,0,10,-63,0,-0.0011309737734404898,0.0009543833025544501,0.00018665048135699095,-2.789064511109307e-09,4.0988668158143767e-10,4.60583502111538e-09,1.006001047095125e-05,1.1933608141410779,134.16086743374265,113.21296705230759,22.141263937085252,134.16086743374265,7.484224576307075e-06,3.7975794443973695e-05,2.4933393437388354e-05,True,1
2,2,0,2,-21,0,4,-1,0,-0.00120515078399613,0.0001277877683170729,0.0010553705459852385,-2.5535226476112524e-08,9.75031400769654e-12,5.565058053936869e-10,-2.1992469693818753e-05,2.4467540315179495,134.0779636286769,14.2169225039936,117.41437743273248,134.0779636286769,2.5344026722359323e-06,1.3034690589129474e-09,3.744149155860478e-05,True,1
0,4,0,1,-20,0,1,3,0,-0.0012318460189154454,7.800483371878973e-05,0.0011616347408751621,-4.064350775668056e-08,6.7903195496383874e-12,-5.537892723467824e-09,7.793555678506543e-06,0.8462168969921741,133.75085572158477,8.469690993794096,126.12916853966435,133.75085572158477,0.0,0.0,5.8505515316836806e-05,True,1
4,1,0,5,-29,0,5,-1,0,-0.0012825574052606177,0.00020642527238148468,0.0010910354688303623,-6.331394448016904e-08,3.5007384145957776e-11,-2.8687145965298242e-09,1.4903335951229214e-05,1.552961246850243,133.64417068911038,21.509979337990213,113.68835649872827,133.64417068911038,0.0,0.0,2.555783298562458e-05,True,1
6,-1,0,3,-1,0,9,-68,0,-0.0011309737734404898,0.0009939560760100293,0.00015772791153271005,-2.789064511109307e-09,1.946736582362881e-09,6.147305644382455e-09,2.0710214102249557e-05,2.4468899588990594,133.62335759794257,117.43486181375167,18.63538561505478,133.62335759794257,2.086727283045612e-05,4.8576862407342246e-05,2.855910356390047e-05,True,1
1,7,0,3,-4,0,4,1,0,-0.0019182614902478053,0.0006596415703442375,0.0012825574052606177,-6.972512171337115e-07,2.565842695191413e-10,-6.331394448016904e-08,2.3937485357049823e-05,1.667665762472757,133.5839056187006,45.955606693652754,89.35230913534858,133.5839056187006,0.0,0.0,1.5220685550125912e-05,True,1
4,2,0,6,-2,0,10,-52,0,-0.0013269608486436745,0.0011210385021110606,0.00022460705193399369,-6.489603657476092e-09,-5.316983021097293e-09,1.5520757188383417e-09,1.8684705401379818e-05,1.8807823257164684,133.57044207557513,112.84252390171604,22.60870390924754,133.57044207557513,0.0,0.0,2.4498051357429606e-05,True,1
2,2,0,5,-2,0,7,-49,0,-0.00120515078399613,0.0010518133842167875,0.00017161028915701863,-2.5535226476112524e-08,9.569311754069791e-11,1.086895339590146e-09,1.8272889377676056e-05,2.0242468160467784,133.50489925007884,116.51851275629,19.01076363089215,133.50489925007884,8.393569169102361e-06,1.9793504209057958e-08,2.8215355192661518e-05,True,1
5,-1,0,3,-2,0,4,-20,0,-0.0010910354688303623,0.0008454847329711568,0.00024225756953072164,-2.8687145965298242e-09,1.7312261554132232e-09,8.70380190278105e-12,-3.293166328483888e-06,0.402940450264764,133.49527852952997,103.45057550631516,29.641798928314593,133.49527852952997,4.0579049800657275e-07,9.641467749608706e-07,2.0381797824759007e-05,True,1
6,-1,0,0,2,0,6,-23,0,-0.0011309737734404898,0.0008237876227291485,0.0003023359384487833,-2.789064511109307e-09,3.4324404983743775e-09,1.6408773327200446e-11,-4.850212262558044e-06,0.5724275908985982,133.47879441474922,97.22433177768937,35.68203276861068,133.47879441474922,3.4122926380032815e-07,9.323735098017137e-06,1.8015874752765892e-05,True,1
4,2,0,5,-1,0,9,-49,0,-0.0013269608486436745,0.0010910354688303623,0.00021568896212169746,-6.489603657476092e-09,-2.8687145965298242e-09,1.1477529975857477e-09,-2.0236417691614668e-05,2.034054735196604,133.37888651765078,109.66495518931468,21.679882314814115,133.37888651765078,0.0,0.0,2.628785958830578e-05,True,1
6,5,0,0,3,0,6,-3,0,-0.0020351783964062515,0.001025482836392379,0.001012448037902089,-1.7613995982417851e-07,2.187161907778916e-09,6.783803201601887e-12,2.752477888216375e-06,0.18020182033694787,132.968995425021,67.1372570485067,66.28390375342819,132.968995425021,1.731692978879742e-07,2.765823240445013e-11,1.4044562283374939e-05,True,1
3,5,0,2,-19,0,5,4,0,-0.0018791792959005039,0.0001390840054335191,0.0017666927178038535,-7.901099996386607e-07,6.713525843136737e-12,-8.613210822539651e-07,2.6597427336868748e-05,1.8826441581762012,132.95518823254787,9.84477509831144,124.98618900659586,132.95518823254787,0.0,0.0,5.0767361101990415e-05,True,1
2,3,0,0,4,0,2,-17,0,-0.001398386150657986,0.0012318460189154454,0.0001574463929714064,-1.6631079348497364e-07,-4.064350775668056e-08,4.983869411511085e-12,-9.093738771134277e-06,0.8647427311133129,132.9532453957348,117.1376568463503,14.971908396378,132.9532453957348,0.0,0.0,3.563706966923264e-05,True,1
6,4,0,6,3,0,12,-124,0,-0.0018116043345837844,0.0016975480317716182,0.00011502495676267146,-8.828551439014841e-07,-5.222349982526138e-12,3.008486402996066e-07,9.686539505053549e-07,0.07580514615644773,104.78168765201093,132.84710869865606,8.596570122344838,132.84710869865606,0.0,0.0,5.226437922928619e-05,True,1
2,5,0,0,5,0,2,-7,0,-0.0018048401012071306,0.0014376844518621038,0.00036548534635848706,-8.361497093340479e-07,-2.220959354533618e-07,9.858287428596097e-13,-1.6703029865397772e-06,0.1373844600370551,132.7462384114293,117.21960034883998,30.06161598556915,132.7462384114293,0.0,0.0,1.7581736426058877e-05,True,2
4,0,0,3,-31,0,5,-1,0,-0.0012082903080278123,0.00012407818212901758,0.0010910354688303623,-2.2660016458665974e-09,6.817147853525245e-11,-2.8687145965298242e-09,6.82334293156746e-06,0.7491695739145756,132.6643398099707,13.6231755849472,119.79033052688432,132.6643398099707,0.0,0.0,3.8298332170457235e-05,True,1
3,3,0,4,2,0,7,-54,0,-0.0014614673184444634,0.0013269608486436745,0.00015571037442054544,-2.655051493296818e-07,-6.489603657476092e-09,1.7551946948351656e-09,2.120390461975651e-05,1.924306218940399,132.621338240437,120.42493774297371,14.131097370871078,132.621338240437,0.0,0.0,3.672718783590875e-05,True,1
5,-1,0,2,-1,0,7,-30,0,-0.0010910354688303623,0.0008049596223678302,0.0002709142353650383,-2.8687145965298242e-09,1.3490270389252452e-09,6.804756526204499e-11,-1.5161611097493869e-05,1.84001600101173,132.40826924496824,97.69005219419192,32.878203032849505,132.40826924496824,3.5581922656436196e-06,3.390759542730682e-06,1.9459048519569284e-05,True,1
5,-1,0,3,-2,0,8,-42,0,-0.0010910354688303623,0.0008454847329711568,0.000223344019713922,-2.8687145965298242e-09,1.7312261554132232e-09,2.83380705784101e-10,-2.2206716145283575e-05,2.694455941641878,132.38098590398837,102.58704350947497,27.09948724350996,132.38098590398837,1.087000861861423e-05,6.047629720337304e-05,2.2481559212859606e-05,True,1
6,2,0,1,4,0,5,-19,0,-0.0015907002056791103,0.0012960421937048758,0.00030442866316871995,-5.501307220000565e-07,-7.207688798634074e-08,7.270210835903519e-12,9.770651194485362e-06,0.8139463259675502,132.30409502931505,107.96415293755084,25.360499210654233,132.30409502931505,0.0,0.0,2.28260529805424e-05,True,1
0,6,0,2,-2,0,2,0,0,-0.0016373163861810895,0.0007354285692045151,0.0009222738100286834,-6.07172399702113e-07,6.461194479693742e-10,3.0560011832554004e-09,2.038599305210901e-05,1.6480226641467703,132.30351296291076,59.45273042148617,74.55747289392149,132.30351296291076,8.125352922256626e-06,3.0606381014918713e-10,1.4099932324045296e-05,True,1
5,2,0,5,-11,0,6,-3,0,-0.0015071822094388772,0.0004891063653041434,0.001012448037902089,-4.134062667988707e-10,3.0826735617745233e-12,6.783803201601887e-12,-5.627806232644901e-06,-0.49400793441919516,132.30021384718086,42.933678816725816,88.87252745291404,132.30021384718086,1.4075082781862469e-05,8.413998446157022e-09,1.6380018314828314e-05,True,2
6,-1,0,6,-5,0,10,-43,0,-0.0011309737734404898,0.0008822153106829276,0.00026686990091464197,-2.789064511109307e-09,4.852289365069005e-09,5.250037526828955e-10,1.8111438157079754e-05,2.1175374248988743,132.2302095875626,103.14608116391547,31.201663701536987,132.2302095875626,6.84370412864207e-06,2.95401945676832e-05,1.9420013054528806e-05,True,1
3,1,0,6,-5,0,7,-27,0,-0.0011691878228487144,0.0008822153106829276,0.0002972912552277327,-5.130374198263038e-09,4.852289365069005e-09,4.235763826389834e-11,1.0318743061945787e-05,1.1665223281046755,132.17535550008006,99.7334402210013,33.60844291679643,132.17535550008006,6.39862329442412e-07,0.00027587339628615303,1.864621885726229e-05,True,1
6,-1,0,3,0,0,9,-94,0,-0.0011309737734404898,0.0010392276866836483,0.00011482957879839392,-2.789064511109307e-09,7.466668761449863e-10,6.022071833203374e-08,2.3083492041552382e-05,2.6972609200494237,132.15207356598123,121.4317235803399,13.417566147214552,132.15207356598123,1.8561511310079536e-06,2.0383832379810784e-06,3.835947325388909e-05,True,1
4,3,0,4,2,0,8,-47,0,-0.00150612480128053,0.0013269608486436745,0.0002006328794096738,-3.564391453457959e-07,-6.489603657476092e-09,9.657618711710283e-10,2.1468926772818392e-05,1.8822486399289857,132.02852458958986,116.33884473683246,17.590118407312744,132.02852458958986,0.0,0.0,3.0541227446285226e-05,True,1
4,0,0,4,-1,0,8,-75,0,-0.0012082903080278123,0.0010553705459852385,0.0001284101572799355,-2.2660016458665974e-09,5.565058053936869e-10,9.885305130572204e-09,-2.4509604762638438e-05,2.6771089638803938,131.9778442815722,115.27488817163552,14.02584653960082,131.9778442815722,7.801612711905865e-06,1.2725489664744327e-05,3.865593563436481e-05,True,1
0,7,0,6,-52,0,6,3,0,-0.001837851339960868,0.0001408449935148273,0.0016975480317716182,-8.15612267566338e-07,1.343471914449631e-09,-5.222349982526138e-12,5.416853255774904e-07,-0.04211275370735965,79.04871330557972,10.949811634472407,131.97407939540395,131.97407939540395,0.0,0.0,4.3249729161421745e-05,False,2
3,4,0,3,3,0,4,-27,0,-0.0016697023644453982,0.0014614673184444634,0.0001825627464302694,-6.958693014573762e-07,-2.655051493296818e-07,3.2853684393443724e-11,-2.5672299570665387e-05,2.0297303886448197,131.9632974168778,115.54188951440055,14.433968147017408,131.9632974168778,0.0,0.0,3.7474132215802e-05,True,1
6,-2,0,0,3,0,6,-61,0,-0.0011210385021110606,0.001025482836392379,0.00012030988074646524,-5.316983021097293e-09,2.187161907778916e-09,2.679935510069553e-09,2.475421502778365e-05,2.9129447408540146,131.91786247418335,120.67338108247861,14.157428621592912,131.91786247418335,3.6208401985182544e-05,0.004237846562394993,3.658340721268779e-05,True,1
3,4,0,2,-12,0,3,3,0,-0.0016697023644453982,0.0002127844953033229,0.0014614673184444634,-6.958693014573762e-07,2.354794829869529e-12,-2.655051493296818e-07,4.549449302388006e-06,0.3632487237783298,131.7839488129817,16.98968187603854,116.49198790898649,131.7839488129817,0.0,0.0,3.152538470131861e-05,True,1
2,2,0,6,-3,0,8,-50,0,-0.00120515078399613,0.001012448037902089,0.0001894895435410259,-2.5535226476112524e-08,6.783803201601887e-12,1.4201149558759777e-09,-3.2132025530151164e-06,0.35137228665863,131.78229782491755,110.7138987755665,20.721185985221172,131.78229782491755,5.156247076270935e-07,1.8063846283993014e-09,2.724352009827999e-05,True,1
4,5,0,2,-18,0,2,5,0,-0.0019351014156810539,0.00014734509052947991,0.0018048401012071306,-6.592207379659595e-07,6.158975828419768e-12,-8.361497093340479e-07,1.7083776055556608e-05,1.1642663390536754,131.779881010347,10.041628301050071,122.85353130292899,131.779881010347,0.0,0.0,5.060211534636069e-05,True,1
1,7,0,1,6,0,2,-13,0,-0.0019182614902478053,0.0017098504656313984,0.00020158420456533577,-6.972512171337115e-07,-7.660924731876557e-07,2.656290305151003e-12,-6.8268200510712435e-06,0.4714251589054845,131.77975536808142,117.33700384407476,13.920370679044016,131.77975536808142,0.0,0.0,3.802566217599403e-05,True,1
5,4,0,3,1,0,4,-7,0,-0.0017666927178038535,0.0011691878228487144,0.0006030101990167389,-8.613210822539651e-07,-5.130374198263038e-09,1.5038207503835194e-10,5.50530406159995e-06,0.41558406857540775,131.76115133532946,88.25954314749424,45.51999835110272,131.76115133532946,0.0,0.0,1.555664408823849e-05,True,1
2,6,0,0,7,0,2,-18,0,-0.0020022479995732987,0.001837851339960868,0.00014734509052947991,-2.6352386052104416e-07,-8.15612267566338e-07,6.158975828419768e-12,-1.70515690829506e-05,1.12212693052036,131.74788351961465,120.80690831630857,9.696462147193126,131.74788351961465,0.0,0.0,5.329404633602007e-05,True,1
6,2,0,0,4,0,6,-18,0,-0.0015907002056791103,0.0012318460189154454,0.0003699992039573526,-5.501307220000565e-07,-4.064350775668056e-08,8.052997310948592e-12,1.1145017193687828e-05,0.9235336501050968,131.653338962415,102.07644059007906,30.660043805060823,131.653338962415,0.0,0.0,1.9970035675870346e-05,True,1
3,2,0,1,2,0,4,-25,0,-0.001257209295342265,0.0010450091125652884,0.00019408745572949937,-4.4337768099683875e-08,8.510955157589538e-10,2.3152926131835983e-11,-1.811272704747716e-05,1.8960276307885864,131.603397640067,109.39082472057932,20.31693945851975,131.603397640067,2.900115408200094e-06,1.173377428088152e-09,2.812165227113879e-05,True,1
5,-1,0,4,-2,0,9,-69,0,-0.0010910354688303623,0.0009543833025544501,0.00015527071195507443,-2.8687145965298242e-09,4.0988668158143767e-10,8.210019669733485e-09,1.8618545679162206e-05,2.2453753675153134,131.57763124645672,115.09753743025999,18.72546889711859,131.57763124645672,5.25344555414062e-06,1.180140142633477e-05,2.899888112894963e-05,True,1
1,3,0,5,-2,0,6,-59,0,-0.0011616347408751621,0.0010518133842167875,0.00012453811043828544,-5.537892723467824e-09,9.569311754069791e-11,3.3096800865242585e-09,1.471675377991079e-05,1.6668768109740315,131.57126253882632,119.13247756983583,14.105670736022134,131.57126253882632,4.0630615071813425e-06,1.0360883281850609e-05,3.719256156050822e-05,True,1
3,4,0,2,-18,0,5,3,0,-0.0016697023644453982,0.00014734509052947991,0.001548847611724769,-6.958693014573762e-07,6.158975828419768e-12,-4.5178955630907436e-07,2.649033780885066e-05,2.0873149170783765,131.5193796606041,11.610105074525768,122.02421389305157,131.5193796606041,0.0,0.0,4.4109760160681425e-05,True,1
6,4,0,3,-32,0,3,4,0,-0.0018116043345837844,0.00011985162918592419,0.0016697023644453982,-8.828551439014841e-07,6.583688984130348e-11,-6.958693014573762e-07,-2.205034095246203e-05,1.6016680530900669,131.4839477432297,8.70564886007364,121.22162805521123,131.4839477432297,0.0,0.0,5.919467017196089e-05,True,1
4,2,0,5,-1,0,7,-36,0,-0.0013269608486436745,0.0010910354688303623,0.00022902707748630072,-6.489603657476092e-09,-2.8687145965298242e-09,1.319770789994896e-10,-6.898302327011489e-06,0.6827618633770035,131.33635172653487,107.98560428120734,22.668034357876824,131.33635172653487,0.0,0.0,2.5532906481895845e-05,True,1
6,-1,0,3,0,0,9,-92,0,-0.0011309737734404898,0.0010392276866836483,0.00011713669001059856,-2.789064511109307e-09,7.466668761449863e-10,6.052605155883652e-08,2.539060325375698e-05,2.9479241265062552,131.30939898260124,120.65740772543646,13.599877483177323,131.30939898260124,1.8339489765160255e-06,2.0130396271008066e-06,3.808814280723021e-05,True,1
5,-1,0,5,-3,0,10,-56,0,-0.0010910354688303623,0.0008972818064209853,0.0002090410460643526,-2.8687145965298242e-09,2.2754450231192823e-10,2.661456577478991e-09,1.5287383654975523e-05,1.8387168733407409,131.22620167760152,107.92214251051371,25.14277795790913,131.22620167760152,6.685078672785422e-06,0.13557773727878228,2.3033301485364276e-05,True,1
2,7,0,2,-20,0,4,5,0,-0.0020529873759919655,0.00013456555912151255,0.0019351014156810539,-5.823556004409803e-09,7.323866884729155e-12,-6.592207379659595e-07,1.6679598810600844e-05,1.066093391312472,131.21875204825895,8.600893517086378,123.58747365783528,131.21875204825895,0.0,0.0,5.875205544633624e-05,True,1
4,0,0,3,-1,0,7,-37,0,-0.0012082903080278123,0.0009939560760100293,0.0002225955783876785,-2.2660016458665974e-09,1.946736582362881e-09,2.139917005673609e-10,8.261346369895515e-06,0.896210060871047,131.07813681778802,107.8266629635739,24.14768584409872,131.07813681778802,8.56726402137392e-06,0.0036091542326071443,2.400370734585589e-05,True,2
2,2,0,2,1,0,4,-28,0,-0.00120515078399613,0.0010519899754354604,0.0001750470641489299,-2.5535226476112524e-08,3.097851555004192e-10,4.268344329258451e-11,2.1886255588260232e-05,2.379774190604756,131.0404499280484,114.38679320771217,19.033520088535166,131.0404499280484,1.2221491076337449e-05,2.3941924341942754e-09,2.8706815469452692e-05,True,1
3,3,0,1,4,0,2,-15,0,-0.0014614673184444634,0.0012960421937048758,0.0001737630450045982,-2.655051493296818e-07,-7.207688798634074e-08,3.903104907550482e-12,8.337920265010434e-06,0.7465617590710266,130.7907526100292,116.04085423084993,15.558417497051257,130.7907526100292,0.0,0.0,3.461684255436793e-05,True,1
2,3,0,3,-33,0,3,2,0,-0.001398386150657986,0.00011732104915815255,0.001257209295342265,-1.6631079348497364e-07,6.599231853467558e-11,-4.4337768099683875e-08,-2.3855806157568578e-05,2.2295711031229697,130.69043105263918,10.964861940207253,117.49897093024045,130.69043105263918,0.0,0.0,4.851120209149613e-05,True,1
6,5,0,3,-5,0,3,3,0,-0.0020351783964062515,0.0005990072542816217,0.0014614673184444634,-1.7613995982417851e-07,1.2377907488960181e-10,-2.655051493296818e-07,2.5296176319833472e-05,1.624363782063112,130.68338455484093,38.46453617077303,93.84121143230244,130.68338455484093,0.0,0.0,1.7314182529085065e-05,True,1
5,-1,0,5,-39,0,6,-4,0,-0.0010910354688303623,0.00015666114801733292,0.0009321204830182334,-2.8687145965298242e-09,1.666934607473738e-10,7.118077918956356e-11,-2.2538377947960153e-06,0.26988423575608333,130.64517590981532,18.759279921258546,111.61611747187723,130.64517590981532,2.5037064617696523e-05,2.0468679879054217e-07,2.9849491725349825e-05,True,1
4,1,0,2,-15,0,6,-2,0,-0.0012825574052606177,0.0001737630450045982,0.0011210385021110606,-6.331394448016904e-08,3.903104907550482e-12,-5.316983021097293e-09,1.2244141855040965e-05,1.2449467492357422,130.4047555624763,17.667692891576987,113.98374209533068,130.4047555624763,0.0,0.0,3.1035391203256235e-05,True,1
2,3,0,2,-20,0,4,1,0,-0.001398386150657986,0.00013456555912151255,0.0012825574052606177,-1.6631079348497364e-07,7.323866884729155e-12,-6.331394448016904e-08,1.8736813724144373e-05,1.745682454876734,130.28052934374932,12.537282968575363,119.49337866108341,130.28052934374932,0.0,0.0,4.171865216119242e-05,True,1
6,-1,0,3,-1,0,7,-57,0,-0.0011309737734404898,0.0009939560760100293,0.00014782277574947796,-2.789064511109307e-09,1.946736582362881e-09,2.6029042143866233e-09,1.080507831901752e-05,1.2439820843541778,130.20831720283326,114.43355565011935,17.018745623765433,130.20831720283326,3.1424638039766836e-05,0.00020985278742612526,3.209216808977093e-05,True,1
4,3,0,4,-23,0,4,1,0,-0.00150612480128053,0.00021219957477387836,0.0012825574052606177,-3.564391453457959e-07,1.2697187148179345e-11,-6.331394448016904e-08,-1.1367821246033825e-05,0.9831910364387562,130.1991811855793,18.352920523486727,110.92533560555204,130.1991811855793,0.0,0.0,3.069992724338618e-05,True,1
4,2,0,1,3,0,5,-38,0,-0.0013269608486436745,0.0011616347408751621,0.00015984683941894915,-6.489603657476092e-09,-5.537892723467824e-09,2.2497395718845847e-10,-5.479268349563131e-06,0.5370501563666004,130.06189621469295,113.85750081747143,15.66737829862567,130.06189621469295,0.0,0.0,3.503658898901356e-05,True,1
5,3,0,3,2,0,4,-16,0,-0.001548847611724769,0.001257209295342265,0.0002953918832474754,-4.5178955630907436e-07,-4.4337768099683875e-08,4.5172579331273675e-12,3.7535668649714155e-06,0.31746061905816353,130.05621463872617,106.32196381868667,24.98298112005167,130.05621463872617,0.0,0.0,2.3527862426262468e-05,True,1
6,-1,0,0,3,0,6,-59,0,-0.0011309737734404898,0.001025482836392379,0.00012453811043828544,-2.789064511109307e-09,2.187161907778916e-09,3.3096800865242585e-09,1.904717339017473e-05,2.1889223746664808,129.97276396829537,117.84962863700946,14.312058106335792,129.97276396829537,3.550995891889001e-05,0.00014633583982858185,3.7055245832314605e-05,True,1
4,1,0,4,-30,0,6,-1,0,-0.0012825574052606177,0.00016535071382661997,0.0011309737734404898,-6.331394448016904e-08,5.0036591093767785e-11,-2.789064511109307e-09,1.3767082006491908e-05,1.3950615642335027,129.9641868899471,16.755506022829817,114.60511445787935,129.9641868899471,0.0,0.0,3.2547561850366835e-05,True,1
2,2,0,4,-25,0,6,-3,0,-0.00120515078399613,0.00019408745572949937,0.001012448037902089,-2.5535226476112524e-08,2.3152926131835983e-11,6.783803201601887e-12,1.3847096354583591e-06,0.14925541418822397,129.87899987820438,20.92034521013972,109.12999185514934,129.87899987820438,1.9190993774108554e-05,2.6448007538541928e-11,2.7375814403147423e-05,True,1
1,6,0,1,-18,0,2,4,0,-0.0017098504656313984,8.559118875464286e-05,0.0016007680175258506,-7.660924731876557e-07,5.777574999947628e-12,-5.386696293253239e-07,-2.349125935090495e-05,1.7809691189556194,129.56192753502836,6.489020522471203,121.32892204253332,129.56192753502836,0.0,0.0,7.936378674448279e-05,True,1
4,2,0,6,-2,0,10,-65,0,-0.0013269608486436745,0.0011210385021110606,0.00018166878291905203,-6.489603657476092e-09,-5.316983021097293e-09,5.380080756676388e-09,-2.4253563613561976e-05,2.367405811887784,129.52549006089478,109.42528049732965,17.732805322641227,129.52549006089478,0.0,0.0,3.22095666206547e-05,True,1
5,-1,0,4,-3,0,7,-34,0,-0.0010910354688303623,0.0008319887161776548,0.0002403574439602786,-2.8687145965298242e-09,3.2164554113518244e-09,1.334251271466944e-10,-1.8689308692428942e-05,2.2180211482780003,129.4825696714897,98.73926160946712,28.525286976094687,129.4825696714897,3.3945064627034852e-06,0.00016453015502400966,2.21901436377306e-05,True,1
3,1,0,5,-2,0,8,-73,0,-0.0011691878228487144,0.0010518133842167875,0.00013154867853014084,-5.130374198263038e-09,9.569311754069791e-11,9.552599715933879e-09,1.4174239898213968e-05,1.5689055710215207,129.41400610214518,116.42217783706653,14.560739003879059,129.41400610214518,1.4481792008512062e-06,6.604596505438566e-06,3.686895109001373e-05,True,1
6,-1,0,3,-1,0,7,-67,0,-0.0011309737734404898,0.0009939560760100293,0.00012638582450737607,-2.789064511109307e-09,1.946736582362881e-09,5.523784177553625e-09,-1.0631872923084389e-05,1.2165399227433888,129.41037854551004,113.73228747156172,14.461551745673555,129.41037854551004,2.9287589250336868e-05,7.458016000937219e-05,3.799979742810357e-05,True,1
4,2,0,4,0,0,8,-89,0,-0.0013269608486436745,0.0012082903080278123,0.00010833496222403164,-6.489603657476092e-09,-2.2660016458665974e-09,4.33889726291915e-08,-1.0335578391830512e-05,1.0077950685278505,129.38843720991582,117.81720754755868,10.563364186976841,129.38843720991582,0.0,0.0,5.021866947324853e-05,True,1
6,-2,0,6,-5,0,8,-44,0,-0.0011210385021110606,0.0008822153106829276,0.0002131214227978652,-5.316983021097293e-09,4.852289365069005e-09,6.06900533534466e-10,-2.5701768630267876e-05,2.9662701680502646,129.38031785784077,101.81746434982766,24.596584287083022,129.38031785784077,9.863947458979235e-06,0.01453670351179304,2.4956457080688396e-05,True,1
4,4,0,4,-21,0,4,3,0,-0.0017201142970912078,0.00022952991802651902,0.00150612480128053,-7.982213700954616e-07,1.1455765107214097e-11,-3.564391453457959e-07,1.554042221584115e-05,1.1703102845413034,129.3669598276322,17.28532339375343,113.39266508470291,129.3669598276322,0.0,0.0,3.1878900951880634e-05,True,1
4,0,0,1,2,0,5,-39,0,-0.0012082903080278123,0.0010450091125652884,0.00015666114801733292,-2.2660016458665974e-09,8.510955157589538e-10,1.666934607473738e-10,-6.620047445190938e-06,0.7087114117507017,129.35391882473832,111.87380203383633,16.771412027161016,129.35391882473832,1.8248340197422267e-05,1.2132818107345008e-05,3.331056409612417e-05,True,1
6,-1,0,3,-1,0,9,-95,0,-0.0011309737734404898,0.0009939560760100293,0.0001135619707879839,-2.789064511109307e-09,1.946736582362881e-09,8.023486553599396e-08,-2.3455726642476575e-05,2.681307361913745,129.28562519685642,113.62264642098883,12.981595987036156,129.28562519685642,3.919863288048377e-06,4.200107488792763e-06,4.237253877076578e-05,True,1
5,-1,0,4,-18,0,5,-5,0,-0.0010910354688303623,0.0002634415607872964,0.0008294513340561287,-2.8687145965298242e-09,7.162044507441582e-12,4.5020891168171303e-10,1.857426013062791e-06,0.21992975611960672,129.18462254068726,31.192972321815592,98.21173116481833,129.18462254068726,1.2578644219951795e-06,4.5253637378146824e-08,2.0401395651622494e-05,True,1
6,-1,0,1,-6,0,5,-3,0,-0.0011309737734404898,0.00023686406215779902,0.0008972818064209853,-2.789064511109307e-09,5.844763911320561e-13,2.2754450231192823e-10,3.1720951382946654e-06,0.36208302219123467,129.09645699841707,27.03716368377724,102.42142597428432,129.09645699841707,2.3070683929464012e-07,1.8307303053687614e-09,2.256981856619286e-05,True,2
6,3,0,6,2,0,8,-90,0,-0.0016975480317716182,0.0015907002056791103,0.00010717270719231978,-5.222349982526138e-12,-5.501307220000565e-07,3.559709039205053e-08,3.2488109981171527e-07,0.024700262380466846,129.06223786821477,61.497562697872276,8.099717753927404,129.06223786821477,0.0,0.0,6.342394313765273e-05,True,1
2,3,0,3,-7,0,5,-3,0,-0.001398386150657986,0.0004992900491794334,0.0008972818064209853,-1.6631079348497364e-07,4.735949914422522e-12,2.2754450231192823e-10,-1.8142950575672934e-06,0.16811620000966732,129.0362507922283,46.265212166178735,83.14392183220006,129.0362507922283,1.29808481721216e-06,2.5605039074351417e-12,1.624781441416423e-05,True,1
5,-1,0,3,-1,0,6,-62,0,-0.0010910354688303623,0.0009939560760100293,0.00011867868913644012,-2.8687145965298242e-09,1.946736582362881e-09,4.041726522564943e-09,2.1599296316107035e-05,2.5540292307075387,129.01052023979116,117.53127623722442,14.03327364807726,129.01052023979116,3.325607144928736e-05,0.00012253566305840541,3.789374793500307e-05,True,1
6,5,0,0,4,0,6,-6,0,-0.0020351783964062515,0.0012318460189154454,0.0008108665732948055,-1.7613995982417851e-07,-4.064350775668056e-08,3.750010229927367e-11,7.534195803999329e-06,0.47771459408923866,129.00764208100912,78.10551701134517,51.4139539234752,129.00764208100912,0.0,0.0,1.5563633049573794e-05,True,1
4,2,0,6,-2,0,8,-48,0,-0.0013269608486436745,0.0011210385021110606,0.0001969726271281592,-6.489603657476092e-09,-5.316983021097293e-09,6.769059413025414e-10,-8.949719404454694e-06,0.8698497605813234,128.9712247813239,108.95703613814423,19.14435350600506,128.9712247813239,0.0,0.0,2.996290749003444e-05,True,1
4,0,0,5,-1,0,9,-77,0,-0.0012082903080278123,0.0010910354688303623,0.00013946376501766861,-2.2660016458665974e-09,-2.8687145965298242e-09,6.9703331240742886e-09,2.2208925820218573e-05,2.3702953687676693,128.95738089818838,116.44310572650681,14.88456950719161,128.95738089818838,0.0,0.0,3.6060349664719925e-05,True,1
5,5,0,5,4,0,6,-29,0,-0.0019862555038104063,0.0017666927178038535,0.0002429881861522264,-4.540844171536807e-07,-8.613210822539651e-07,3.561627177107615e-11,2.3425400145673635e-05,1.520329997360131,128.88559544639295,114.58255299722319,15.77015658702239,128.88559544639295,0.0,0.0,3.456464862906715e-05,True,1
5,5,0,2,-21,0,3,5,0,-0.0019862555038104063,0.0001277877683170729,0.0018791792959005039,-4.540844171536807e-07,9.75031400769654e-12,-7.901099996386607e-07,2.0711560407170402e-05,1.3440857890977713,128.86795356382893,8.292843225661262,121.86152424700362,128.86795356382893,0.0,0.0,6.180081091606096e-05,True,1
