l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,gamma_a,gamma_b,gamma_c,delta,kappa,mu_a,mu_b,mu_c,mu_max,E_th_over_E_star,E_eq_over_E_star,E_th_ceiling_over_E_star,detuning_dominated,refine
4,-6,0,13,-42,0,17,-61,0,-0.0007098379972585653,0.0003574079968312694,0.0003263144833445674,-4.0187556875910025e-12,6.014740977644887e-10,8.257505538998004e-09,-2.6115517082728472e-05,-0.1627652674708241,4.424073669257486,2.227549544615273,2.033758754916012,4.424073669257486,0.0034923006537078763,0.0034954712800853165,0.013796000064715533,True,1
4,-1,0,6,-5,0,8,-43,0,-0.0011346220648566184,0.0009366551736996582,0.0002262866278206991,-4.428561202107225e-10,-6.81897985973323e-12,5.979580148175343e-10,2.8319736663738864e-05,0.11040256126145052,4.4232467093877395,3.6514862911008326,0.8821629798924331,4.4232467093877395,0.0,0.0,0.019402670754578022,True,1
2,-3,0,12,-46,0,14,-44,0,-0.0006815973580812953,0.000307290558996853,0.0003682831806025026,-8.642325033759965e-13,1.2447170437922348e-09,8.213283436955814e-10,-6.023618481939782e-06,-0.039077436913253195,4.421773696411848,1.9935072602736033,2.389188934454285,4.421773696411848,0.012571278881203693,0.012581802684204009,0.013122352133443746,True,1
4,-6,0,19,-59,0,21,-74,0,-0.0007098379972585653,0.0003699621389475067,0.00033060174264091277,-4.0187556875910025e-12,5.017593542405714e-09,3.4663285552842356e-08,-9.274115670145858e-06,-0.05777015796869292,4.421710348708551,2.304561301748919,2.05936416715768,4.421710348708551,0.005818701495051096,0.005819880252426034,0.01316908205083792,True,1
3,-5,0,18,-69,0,21,-69,0,-0.0006854943638451915,0.00030699692720652404,0.00035255593185997097,-1.4961066221659462e-12,1.7733539535540707e-08,1.8426180912129474e-08,-2.5941504778696518e-05,0.16731761964906514,4.421304246607028,1.9800695270446926,2.273916063644468,4.421304246607028,0.013876067426142806,0.013877215738367709,0.01388113367683675,True,1
6,-8,0,2,-17,0,6,-10,0,-0.0007689061561434726,0.00015966188002164148,0.0006416215888040751,-1.2376856083331733e-11,5.0941347150060435e-12,1.6171087199592244e-12,3.237731268224402e-05,-0.18614062695188263,4.420523573909469,0.9179131924633971,3.688751008398261,4.420523573909469,0.013504008921541398,0.018948504645331217,0.018458612994310005,True,1
3,-5,0,18,-62,0,19,-60,0,-0.0006854943638451915,0.0003376747062209484,0.00036555801999719074,-1.4961066221659462e-12,9.760113351052136e-09,5.698167162453799e-09,1.773836237294762e-05,-0.11437394965394206,4.4199513015959635,2.17726885889778,2.357055941155313,4.4199513015959635,0.011337726559825761,0.011339921486710855,0.012178617154217626,True,1
1,5,0,3,-9,0,4,1,0,-0.001826233191021668,0.0004127745573440758,0.0014359092136756813,-3.2731828388966784e-07,9.959023812918009e-13,-3.8279507645249305e-09,2.2450579998089084e-05,0.054331267436994735,4.419084951546882,0.9989303112951625,3.4749554967430263,4.419084951546882,0.0,0.0,0.01800510144213837,True,1
6,-4,0,6,-5,0,12,-104,0,-0.0010721369249209064,0.0009366551736996582,0.00014190496699808768,-2.4463445962530628e-09,-6.81897985973323e-12,2.94418134144798e-07,6.423215776839514e-06,0.026465207951567683,4.417464024015762,3.859246647176522,0.5840696646998232,4.417464024015762,0.0,0.0,0.02769855324989264,True,2
4,-3,0,2,-4,0,6,-16,0,-0.0009969383342126287,0.0005948615457785714,0.0004266215248873941,-1.0438554620304316e-09,3.3459090347519215e-13,6.324437039383009e-12,2.454473645333694e-05,0.10875566529884986,4.417350005256611,2.635781536902806,1.8903241376473991,4.417350005256611,0.002394465840401915,9.869798610804974e-08,0.01254395033720904,True,1
3,-4,0,2,-4,0,3,-21,0,-0.0007618207114235868,0.0005948615457785714,0.00018470456333924187,-2.4045585657018214e-11,3.3459090347519215e-13,1.3563274059317089e-11,1.774539769422651e-05,0.1028877589933869,4.417034044751237,3.449005337108451,1.070916466639914,4.417034044751237,0.0015902779507411412,0.002982855411643533,0.01692117646172881,True,1
2,-3,0,23,-92,0,25,-79,0,-0.0006815973580812953,0.00029383578763923557,0.000363648546196909,-8.642325033759965e-13,3.13527613248641e-07,5.5652113496062775e-08,-2.4113024245150786e-05,0.15625277560350964,4.416761579196745,1.9038995835962642,2.3564420113921414,4.416761579196745,0.007134851007262072,0.007134884404257016,0.013929686953211437,True,1
4,-6,0,11,-35,0,15,-54,0,-0.0007098379972585653,0.0003655100635852321,0.000324848240625246,-4.0187556875910025e-12,1.397603868012369e-10,4.019356838361839e-09,-1.9479693048087216e-05,-0.12120329543870921,4.416635533371394,2.2742157236277465,2.0212164712204226,4.416635533371394,0.001766175551804731,0.0017695936465790133,0.013596762809535102,True,1
5,-7,0,5,-17,0,10,-33,0,-0.0007251048521361086,0.0003477884866465219,0.00035245025840700974,-3.1911966144660496e-12,5.543538249857408e-12,1.463697481094432e-10,-2.486610708257698e-05,-0.15142660201768496,4.415655554802945,2.117920130355067,2.1463088223929936,4.415655554802945,0.0019336820939014209,0.0020175561726270565,0.013749225294175533,True,2
3,-5,0,12,-42,0,15,-53,0,-0.0006854943638451915,0.0003331334640426043,0.0003311978931998512,-1.4961066221659462e-12,6.222047948445018e-10,3.4249280139302148e-09,-2.1163006602736086e-05,-0.13632175376819583,4.4156199367961495,2.145883091661616,2.1334150625010198,4.4156199367961495,0.007104744962983628,0.007110000709758666,0.013652072837153133,True,1
3,-5,0,22,-77,0,25,-89,0,-0.0006854943638451915,0.00033276881375591166,0.00032699540615052316,-1.4961066221659462e-12,4.134563646749996e-08,1.7263788093445308e-07,-2.5730143938756706e-05,-0.16573298080875737,4.415405701502497,2.1434274270934637,2.1061951183349565,4.415405701502497,0.008632914856777616,0.008633035567040287,0.013844022480669757,True,1
6,-5,0,4,-11,0,4,-9,0,-0.0009366551736996582,0.0004259525924400034,0.0005219639988526099,-6.81897985973323e-12,1.9160327656833285e-12,1.0807888496811326e-12,1.1261417592955047e-05,-0.05308479585603296,4.415265509241009,2.0078827756259305,2.4604675294718814,4.415265509241009,0.0116682578687512,0.007173159307631934,0.012650975802953433,True,1
4,-6,0,20,-73,0,22,-68,0,-0.0007098379972585653,0.00032063657800005305,0.0003720434260712441,-4.0187556875910025e-12,2.6441310593014888e-08,1.2935264492278e-08,-1.715799318726817e-05,-0.10671079373200609,4.414699043289292,1.9941343219240593,2.313850902226131,4.414699043289292,0.011951826781520524,0.011954266738416248,0.013545330278743628,True,1
3,-3,0,5,-8,0,8,-56,0,-0.0008317001526422844,0.0006672400481460154,0.00017681856546399827,-2.94305177637215e-11,7.367494991905916e-13,3.879502998092575e-09,1.2358460967729231e-05,0.06559913394591932,4.41469288597776,3.5417330205360114,0.9385589531562266,4.41469288597776,1.4277148397385106e-05,1.4496213777683916e-05,0.018801938098345867,True,2
1,-1,0,5,-15,0,6,-18,0,-0.0007983859159747622,0.00039226957233396304,0.0003929334692313435,-1.1660839609791425e-10,4.756049669466374e-12,7.603674783445901e-12,-1.3182874409455687e-05,-0.0728911852689686,4.414461816721333,2.168949895469171,2.1726207361553898,4.414461816721333,0.012559111215443196,0.0001765368707457621,0.013263146829843203,True,1
5,-4,0,5,-7,0,10,-52,0,-0.0009859727636264634,0.0007251048521361086,0.00023311490469342782,-1.1536556335343545e-10,-3.1911966144660496e-12,2.1383047081744583e-09,-2.7753006796926998e-05,0.1242532432048104,4.414307771679164,3.246373634421172,1.043680890993475,4.414307771679164,0.0,0.0,0.01844649173295977,True,2
6,0,0,2,1,0,4,-25,0,-0.0014332225252893954,0.0012494666394183471,0.0002020522649952439,-9.25495980129352e-11,-1.0055076559227109e-08,3.6616307001917747e-11,1.829637912419569e-05,0.056339971043631906,4.413316701886071,3.847477316496536,0.6221787754745113,4.413316701886071,0.0,0.0,0.02610890703516497,True,1
3,-4,0,3,-7,0,6,-29,0,-0.0007618207114235868,0.0004982586678259172,0.00025231500335098195,-2.4045585657018214e-11,7.313606676077489e-13,7.940670116223557e-11,-1.1247040246687638e-05,0.0651384481324912,4.412166917587419,2.8857188806007112,1.4613095888278733,4.412166917587419,0.0005361111491103556,0.0010942669539015695,0.014821213465142216,True,2
2,-3,0,12,-38,0,14,-53,0,-0.0006815973580812953,0.00036403034619393414,0.000311441519460521,-8.642325033759965e-13,2.705495302274425e-10,3.4087442245162545e-09,-6.125492426840135e-06,-0.03964757642587568,4.411675252065104,2.3562058284070795,2.015821532808732,4.411675252065104,0.003585808269969611,0.0035874934103081618,0.013158750236515268,True,2
5,-3,0,5,-10,0,6,-15,0,-0.0010461418846491957,0.0005606838534525103,0.0004546675303014832,-2.59762430647591e-09,1.5753715372688332e-12,5.206713831193378e-12,-3.079050089520221e-05,0.12984197069583334,4.411526915695076,2.3643751921213934,1.9173097685770386,4.411526915695076,0.00983448289059902,6.739010060411527e-08,0.013787049613937757,True,1
5,-7,0,14,-45,0,17,-57,0,-0.0007251048521361086,0.00036013519213469615,0.0003467775765807219,-3.1911966144660496e-12,1.0858419245512632e-09,5.3628428189714685e-09,-1.8192083420690594e-05,-0.11067716763430255,4.411399696036934,2.1909938536544953,2.109728579176513,4.411399696036934,0.0075734136869447235,0.007580914813682786,0.013521107087307159,True,1
4,-6,0,10,-33,0,14,-49,0,-0.0007098379972585653,0.00035245025840700974,0.00033413138537103233,-4.0187556875910025e-12,1.463697481094432e-10,2.000051065748005e-09,-2.325635348052321e-05,-0.14452366174086118,4.4111982857726035,2.190257469561775,2.0764171467480272,4.4111982857726035,0.003492954285273615,0.00350607086669499,0.013742642187313761,True,1
3,-5,0,8,-26,0,11,-44,0,-0.0006854943638451915,0.0003592216424720564,0.0002972633609800819,-1.4961066221659462e-12,3.0312770237307383e-11,6.64808194348155e-10,-2.9009360393053162e-05,-0.18665776395675543,4.410743409252916,2.311374936923023,1.912710707869613,4.410743409252916,0.0023584221102054184,0.0023686070285265236,0.014137099943851185,True,2
2,-3,0,23,-83,0,23,-79,0,-0.0006815973580812953,0.0003229539059072506,0.0003376356205637044,-8.642325033759965e-13,1.088278619315912e-07,6.206871197198063e-08,-2.1007831610340348e-05,0.13594538115748234,4.41073664140977,2.0898636068684886,2.1848900754464067,4.41073664140977,0.01266367066571973,0.012663798739844958,0.01368751976671464,True,1
4,-4,0,4,-11,0,6,-16,0,-0.0008702199553927913,0.0004259525924400034,0.0004266215248873941,-3.5689149720969376e-11,1.9160327656833285e-12,6.324437039383009e-12,-1.7645838065393827e-05,-0.0894037493707801,4.409024184677795,2.158115623480871,2.1615048118350115,4.409024184677795,0.00956378828551566,0.0008619676613040971,0.013398281615221094,True,1
4,-6,0,22,-68,0,24,-78,0,-0.0007098379972585653,0.0003720434260712441,0.00035518589832094015,-4.0187556875910025e-12,1.2935264492278e-08,5.393825759451626e-08,1.7391327133618978e-05,-0.1080228914954678,4.409022518413405,2.3108757152868407,2.206158444973868,4.409022518413405,0.007650587111414018,0.007651506702803756,0.012259267451847019,True,1
1,-1,0,5,-8,0,6,-53,0,-0.0007983859159747622,0.0006672400481460154,0.000143593416138018,-1.1660839609791425e-10,7.367494991905916e-13,3.465049776817628e-09,1.2447548309271316e-05,0.0687313904589693,4.408432308274185,3.6842866675060013,0.7928770007001675,4.408432308274185,1.8188902703924454e-05,1.9477518357192686e-05,0.02139541751138182,True,2
5,-5,0,4,-6,0,5,-50,0,-0.0008444793743542917,0.0007098379972585653,0.00012832899032746522,-1.2855948572457605e-11,-4.0187556875910025e-12,,-6.312386768261152e-06,0.032950788338168314,4.4081996464713695,3.7053688978083037,,4.4081996464713695,0.0,0.0,0.02517975961033995,True,2
4,-3,0,4,-7,0,6,-17,0,-0.0009969383342126287,0.0006195461036234521,0.00040705968997648023,-1.0438554620304316e-09,6.831463031945055e-13,5.560441470255498e-12,2.966745938730352e-05,0.13118126104194905,4.408184269330748,2.7394607029185645,1.7999048301827631,4.408184269330748,0.0049406028497743235,1.788868933156125e-07,0.012675508767043429,True,1
5,-4,0,5,-20,0,6,-9,0,-0.0009859727636264634,0.00030222139288921485,0.0007101074831925972,-1.1536556335343545e-10,1.2157212485767522e-11,6.18953481249892e-13,2.6356112455348584e-05,0.1178182493830422,4.4075386742077365,1.3510033202594773,3.174353603373382,4.4075386742077365,0.0026873189660785793,4.167881371359807e-05,0.014573648752751044,True,1
5,-7,0,7,-24,0,8,-26,0,-0.0007251048521361086,0.0003439663901084988,0.0003592216424720564,-3.1911966144660496e-12,3.132581671916819e-11,3.0312770237307383e-11,-2.1916819555553384e-05,-0.13321866524388332,4.407459773923193,2.090756976066516,2.1834841326086165,4.407459773923193,0.013687026118089932,0.01522243732353652,0.01369072422793558,True,2
5,-7,0,5,-13,0,10,-42,0,-0.0007251048521361086,0.0004471565434658357,0.0002832291301174489,-3.1911966144660496e-12,2.4456905804255497e-12,6.405603144423767e-10,5.2808214471759905e-06,0.03209671183927888,4.407170688324872,2.71780723249874,1.7214601550015387,4.407170688324872,0.00020246775570580098,0.0002044924844459877,0.013358705914216026,True,2
6,-3,0,6,-5,0,8,-54,0,-0.0010890596538083064,0.0009366551736996582,0.0001832441648647243,-1.2830530937738436e-09,-6.81897985973323e-12,4.4669279443429455e-09,3.0839684756076013e-05,0.12476113315838318,4.405762167910661,3.789213857849355,0.7413094392563383,4.405762167910661,0.0,0.0,0.022250069185354195,True,1
3,-5,0,23,-83,0,24,-83,0,-0.0006854943638451915,0.0003229539059072506,0.000335547673968843,-1.4961066221659462e-12,1.088278619315912e-07,1.0622120705408085e-07,-2.699278396909796e-05,-0.1734578855514427,4.405044068301473,2.0753119214213354,2.1562406991425442,4.405044068301473,0.013965492526752894,0.013965686833641952,0.013966658203653172,True,1
0,1,0,5,-48,0,5,-8,0,-0.0007792523831311878,0.00013363404384762634,0.0006672400481460154,-7.90427895032956e-11,1.1376985689308481e-09,7.367494991905916e-13,2.1621708862453967e-05,0.1222228364866471,4.4049449195028725,0.755404300905633,3.7717634540675777,4.4049449195028725,5.674746264958126e-05,6.55313865592768e-05,0.02193593322508948,True,2
3,-5,0,21,-69,0,22,-71,0,-0.0006854943638451915,0.00035255593185997097,0.0003571447118579153,-1.4961066221659462e-12,1.8426180912129474e-08,2.1171844900251616e-08,2.4206279872694713e-05,-0.15553249264801872,4.404503610869861,2.265275262523348,2.294759306944877,4.404503610869861,0.01196546890323621,0.011966373119221088,0.01202324240298811,True,1
5,-6,0,4,-32,0,5,-9,0,-0.0007706355688381661,0.00016149743783004642,0.0006216061774984218,-4.962123826659015e-11,1.350857357110033e-10,1.109572499954139e-12,1.246804649030213e-05,0.07125480406186994,4.40417723040634,0.922956799796125,3.5524752346527793,4.40417723040634,0.0006161244722014631,0.0015248147466583228,0.01906196134504934,True,1
2,-3,0,15,-54,0,17,-59,0,-0.0006815973580812953,0.000324848240625246,0.0003351100201196781,-8.642325033759965e-13,4.019356838361839e-09,5.854378429964578e-09,-2.1639097336371223e-05,0.13980165211647144,4.403531037213154,2.098716006364099,2.165013263294008,4.403531037213154,0.013280066155281144,0.013282391226623762,0.013755163529454602,True,1
2,-3,0,4,-15,0,6,-22,0,-0.0006815973580812953,0.0003258579446462611,0.0003261546893607623,-8.642325033759965e-13,4.276267521123787e-12,1.272142333150406e-11,-2.958472407427193e-05,0.1911215226749951,4.403215815050891,2.1050886396705293,2.1070056527051526,4.403215815050891,0.010612669497420806,0.011780115469874905,0.014091068595638169,True,1
2,-3,0,19,-61,0,21,-73,0,-0.0006815973580812953,0.00036010992139346424,0.00033506565110040455,-8.642325033759965e-13,8.16413503719424e-09,2.6849106777764686e-08,1.3578214412573509e-05,-0.08771552862342932,4.403132161256102,2.326316660501194,2.1645263772491967,4.403132161256102,0.008877396762238053,0.008877835017451213,0.01241216031370804,True,2
2,-3,0,17,-61,0,17,-58,0,-0.0006815973580812953,0.0003263144833445674,0.00034063946299041294,-8.642325033759965e-13,8.257505538998004e-09,6.230679931162542e-09,-1.464341174631505e-05,-0.09459478519781599,4.40304191373461,2.107954354208864,2.200492239980007,4.40304191373461,0.013210388920758882,0.013211965081963083,0.013474072046486405,True,1
2,-3,0,22,-75,0,24,-87,0,-0.0006815973580812953,0.00033999028004221384,0.0003216658455942729,-8.642325033759965e-13,3.6572736925402164e-08,1.8066406317588396e-07,-1.9941232444808618e-05,-0.12877373326224661,4.401525162737003,2.19553852159816,2.0771239715151357,4.401525162737003,0.007675946779290152,0.007676007846798977,0.013704335586436203,True,1
3,-3,0,4,-39,0,5,-7,0,-0.0008317001526422844,0.0001327633192105978,0.0007251048521361086,-2.94305177637215e-11,4.1516100048280583e-10,-3.1911966144660496e-12,2.6168018704421933e-05,0.1384487715419783,4.400327962356177,0.7024191879350598,3.8363575458774486,4.400327962356177,0.0,0.0,0.023193408346379698,True,1
6,-4,0,6,-5,0,12,-97,0,-0.0010721369249209064,0.0009366551736996582,0.0001518556053047516,-2.4463445962530628e-09,-6.81897985973323e-12,3.414174177506802e-07,1.637385408350344e-05,0.0672014304949624,4.400255057213627,3.844212073230537,0.6231090206528617,4.400255057213627,0.0,0.0,0.02608640603230084,True,2
4,-6,0,21,-65,0,25,-91,0,-0.0007098379972585653,0.0003716785119876978,0.0003205458222860554,-4.0187556875910025e-12,1.2310514562956734e-08,2.845552754074334e-07,-1.7613662984812106e-05,-0.10916591011355607,4.399431910939326,2.3035874568334123,1.9864187745510784,4.399431910939326,0.0021719689427368667,0.002172027732339607,0.01365676158484816,True,1
3,-5,0,22,-82,0,25,-83,0,-0.0006854943638451915,0.000314091577567686,0.0003480133352136265,-1.4961066221659462e-12,9.151266204979672e-08,1.0284839612594512e-07,-2.3389451063879027e-05,-0.15010665437538803,4.399302286700244,2.0157324292646988,2.233426182485084,4.399302286700244,0.013836243318344337,0.01383645631682387,0.013882510439904128,True,1
3,-5,0,19,-66,0,22,-80,0,-0.0006854943638451915,0.0003350710464975758,0.0003206310992238488,-1.4961066221659462e-12,1.4983262619248152e-08,6.14501079672607e-08,-2.9792218123766935e-05,-0.19114725707031463,4.398140710497756,2.149819899131752,2.0571689063963388,4.398140710497756,0.008909080376949045,0.008909429157532043,0.014132109982908387,True,1
3,-5,0,11,-39,0,12,-43,0,-0.0006854943638451915,0.0003305859420278871,0.00032666606665789896,-1.4961066221659462e-12,2.4002631971539563e-10,5.069204106661454e-10,-2.8242355159405403e-05,-0.18119013843613294,4.397820860946707,2.120889432231406,2.0957412898649923,4.397820860946707,0.012266020720888964,0.012315305514748668,0.014061262609881761,True,2
2,-3,0,20,-64,0,22,-79,0,-0.0006815973580812953,0.0003609939919275728,0.00032442744449104105,-8.642325033759965e-13,8.481336356288634e-09,6.449810328792351e-08,3.8240783373184395e-06,-0.024673405487839778,4.397746727953414,2.3291701815069312,2.092946551645519,4.397746727953414,0.005268489795134447,0.005268614532274045,0.012819108585197986,True,2
5,-1,0,5,-12,0,6,-7,0,-0.0012764480458140133,0.0004688068429761241,0.0007867232250124543,-5.209477532470591e-10,2.3811745141135856e-12,-6.451783819651501e-11,-2.0917977825434843e-05,-0.0720624808690508,4.3973664003715465,1.615040633237909,2.710263287615362,4.3973664003715465,0.0,0.0,0.01427858205632575,True,1
3,-5,0,3,-8,0,4,-20,0,-0.0006854943638451915,0.00044134829046750795,0.0002493564196867781,-1.4961066221659462e-12,8.758785761092031e-13,1.1347343112863282e-11,5.210346309094532e-06,0.03341845780967106,4.396668305318065,2.830748351335941,1.5993384117881428,4.396668305318065,0.0036733735224978247,0.00476947514485142,0.013805062791588824,True,2
4,-6,0,5,-27,0,5,-12,0,-0.0007098379972585653,0.0002306796210290504,0.0004688068429761241,-4.0187556875910025e-12,3.683136890030425e-11,2.3811745141135856e-12,-1.0351533253390795e-05,0.06410683119545094,4.3960120257028015,1.4285941187120517,2.9033110757865104,4.3960120257028015,0.003437926922006193,0.004267904033768403,0.015068762520857449,True,2
2,-3,0,23,-85,0,23,-78,0,-0.0006815973580812953,0.0003161940095988548,0.00034201765597859925,-8.642325033759965e-13,1.0546608143655239e-07,5.515574449741553e-08,-2.338569250384128e-05,-0.15081592501488011,4.395667822530548,2.03913598421177,2.2056890419086055,4.395667822530548,0.01253310971213154,0.012533244576707823,0.013895811647460836,True,1
0,4,0,2,-6,0,2,0,0,-0.0014963771674694015,0.00042843196274696814,0.001084184424851423,-6.490232095264607e-08,4.78786619352686e-13,-2.6316811470712985e-09,1.6239220128989396e-05,0.04770248014081868,4.395551723906626,1.2585128492805933,3.1847764181735085,4.395551723906626,0.0,0.0,0.015593492969358707,True,1
4,-6,0,14,-49,0,16,-54,0,-0.0007098379972585653,0.00033413138537103233,0.0003439647878312214,-4.0187556875910025e-12,2.000051065748005e-09,3.9424558649555566e-09,-3.174182405631153e-05,-0.19654652997923802,4.395342717578967,2.0689536967049524,2.129842470359573,4.395342717578967,0.012668065383413887,0.012685216915133853,0.014183445982408782,True,1
4,-1,0,1,-1,0,3,-12,0,-0.0011346220648566184,0.0007983859159747622,0.0003076013893950858,-4.428561202107225e-10,-1.1660839609791425e-10,2.1902489503834633e-12,-2.8634759486770387e-05,0.11092398829334976,4.395245739103469,3.092749915966342,1.1915718353437734,4.395245739103469,0.0,0.0,0.016959575754329936,True,1
2,-3,0,19,-59,0,21,-75,0,-0.0006815973580812953,0.0003699621389475067,0.00032609731998222563,-8.642325033759965e-13,5.017593542405714e-09,3.8375549263802466e-08,1.446210084843694e-05,-0.093251199410551,4.394919647031298,2.3855048086379633,2.1026584916266904,4.394919647031298,0.005096842303168182,0.0050970453282748,0.01246032656063461,True,2
4,-5,0,5,-18,0,5,-14,0,-0.0007659513217794458,0.00033606068059290664,0.0004211558502849666,-3.387798479682234e-11,6.398767893969018e-12,3.6258973551798105e-12,-8.734790901572574e-06,-0.050110524085544575,4.394177558524585,1.9279427543043985,2.4161242801669665,4.394177558524585,0.012390781785895217,0.002188471094756809,0.013417345813153706,True,1
5,-2,0,3,-19,0,4,-3,0,-0.0011745232288894814,0.00020612010187589285,0.0009969383342126287,-1.66561691738333e-10,7.995204951511308e-12,-1.0438554620304316e-09,2.853520719904015e-05,0.10673036424683018,4.393074532776429,0.7709519471282101,3.7288529474748957,4.393074532776429,0.0,0.0,0.021740896609762007,True,2
6,-8,0,5,-10,0,11,-65,0,-0.0007689061561434726,0.0005606838534525103,0.00020622885631146995,-1.2376856083331733e-11,1.5753715372688332e-12,1.1146560536533869e-08,-1.9934463794923354e-06,0.011386242734732994,4.3918673830298545,3.20253532702473,1.1779273989454748,4.3918673830298545,9.363834158304901e-06,9.384659969364325e-06,0.01656764481111702,True,2
2,-3,0,3,-30,0,5,-10,0,-0.0006815973580812953,0.00013213591381741304,0.0005606838534525103,-8.642325033759965e-13,1.0411995179716444e-10,1.5753715372688332e-12,1.1222409188628045e-05,0.07229383334146151,4.390793900211855,0.8512086461084085,3.6118790874082496,4.390793900211855,0.0011939226432611492,0.0012136892976183859,0.02032875527704767,True,2
3,-5,0,21,-67,0,24,-80,0,-0.0006854943638451915,0.00036090369219469434,0.00034694770121074595,-1.4961066221659462e-12,1.3298866603648787e-08,5.3639181445379085e-08,2.2357029560248756e-05,-0.14311643291711337,4.388128032569362,2.310290809264947,2.2209468553894665,4.388128032569362,0.007756904448692853,0.007757251200398396,0.012180745621429814,True,1
3,-3,0,3,-6,0,4,-21,0,-0.0008317001526422844,0.0005824565691117409,0.00023671545354016582,-2.94305177637215e-11,5.648039443978189e-13,1.3792511755758152e-11,-1.2528129990377768e-05,0.06609011040542725,4.387498769122378,3.0726548166827032,1.2487538420455935,4.387498769122378,0.0024623170973752137,0.002233980812375845,0.016288811808310835,True,1
2,-3,0,3,-10,0,5,-18,0,-0.0006815973580812953,0.0003740908704438525,0.00033606068059290664,-8.642325033759965e-13,1.3479521223968042e-12,6.398767893969018e-12,2.855419295546386e-05,-0.1837904103038603,4.387133556853608,2.407853539304729,2.1630704278526838,4.387133556853608,0.006898813205106409,0.008740157151985827,0.011999945966519,True,2
5,-7,0,16,-50,0,21,-73,0,-0.0007251048521361086,0.0003679724819423101,0.00033506565110040455,-3.1911966144660496e-12,2.2547821145484193e-09,2.6849106777764686e-08,-2.2066719093393936e-05,-0.13349673828229822,4.38665722181673,2.2261182395349333,2.0270407319457937,4.38665722181673,0.003959698440708284,0.003960566931715142,0.013850612845371897,True,1
4,-6,0,23,-71,0,25,-82,0,-0.0007098379972585653,0.00037148399337902897,0.00035226546074857616,-4.0187556875910025e-12,1.9755425846798763e-08,9.056110993412846e-08,1.391145686903991e-05,-0.0859697137945559,4.386641172042007,2.295686259801749,2.176876186148057,4.386641172042007,0.007354587444815527,0.0073551232855484025,0.012506163843689275,True,1
2,-3,0,13,-50,0,13,-43,0,-0.0006815973580812953,0.00030628833294664215,0.00035097535478291963,-8.642325033759965e-13,2.404392480402214e-09,4.898054212830862e-10,-2.4333670351733513e-05,-0.15659986674131504,4.386434676886268,1.9711252431880013,2.258709556877062,4.386434676886268,0.007894741303847947,0.007899458292426362,0.014038005426494748,True,1
4,-6,0,23,-79,0,25,-83,0,-0.0007098379972585653,0.0003376356205637044,0.0003480133352136265,-4.0187556875910025e-12,6.206871197198063e-08,1.0284839612594512e-07,-2.4189041481234444e-05,-0.1494494566411874,4.3856596416132945,2.086039414020182,2.150144468034998,4.3856596416132945,0.013082885019873789,0.01308352262984843,0.01393427929134414,True,1
2,-3,0,17,-65,0,19,-62,0,-0.0006815973580812953,0.0003079810889885036,0.000354197876212697,-8.642325033759965e-13,1.2300263349301876e-08,9.462832573618368e-09,-1.9418392880094664e-05,-0.12494415640498305,4.385615608829794,1.9816485262224748,2.279022258041808,4.385615608829794,0.01360377478976618,0.013604855289522632,0.013838999170302116,True,1
4,-3,0,6,-6,0,8,-73,0,-0.0009969383342126287,0.0008295824910515447,0.00013660477840806684,-1.0438554620304316e-09,-7.120919535279494e-12,2.621422414809038e-08,-3.075106475301705e-05,0.13527474782746926,4.3855581185760455,3.6493553371373317,0.6009278177915056,4.3855581185760455,0.0,0.0,0.028499772834656795,True,2
4,-6,0,17,-58,0,19,-64,0,-0.0007098379972585653,0.00034063946299041294,0.0003448191558603983,-4.0187556875910025e-12,6.230679931162542e-09,8.370158860382733e-09,-2.437937840775407e-05,-0.15061017009931246,4.385215230756789,2.104391872916057,2.1302129934657428,4.385215230756789,0.01364281564126538,0.013650328876419066,0.013942168664492159,True,1
5,-4,0,6,-8,0,11,-69,0,-0.0009859727636264634,0.0007689061561434726,0.0001945354109517723,-1.1536556335343545e-10,-1.2376856083331733e-11,1.6087357273104835e-08,-2.2531196531218496e-05,0.10018919428898938,4.384312952064351,3.4190855404020843,0.8650379969315325,4.384312952064351,0.0,0.0,0.02113171554391289,True,2
5,-5,0,2,-3,0,3,-25,0,-0.0008444793743542917,0.0006815973580812953,0.00015740841289498358,-1.2855948572457605e-11,-8.642325033759965e-13,3.701656377176175e-11,-5.473603378012789e-06,-0.028416777606678482,4.3842019446975415,3.538583124180883,0.8172020429033416,4.3842019446975415,0.0,0.0,0.021613304480879756,True,1
2,0,0,1,-3,0,3,-5,0,-0.001084184424851423,0.0004296315319245508,0.0006854943638451915,-2.6316811470712985e-09,1.651289040735968e-13,-1.4961066221659462e-12,3.094147091831957e-05,0.1251132052600371,4.383947626588805,1.73723408889508,2.7718267588107204,4.383947626588805,0.0,0.0,0.012979429133088877,True,1
4,-6,0,25,-88,0,25,-82,0,-0.0007098379972585653,0.00033003252474561606,0.00035226546074857616,-4.0187556875910025e-12,1.8419856738503573e-07,9.056110993412846e-08,-2.7540011764373056e-05,0.1700670770923104,4.383443058618843,2.0379951876868145,2.1753234487279465,4.383443058618843,0.012461380764963404,0.012461745267934024,0.014097462889449543,True,1
