l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a
2,-4,14,-74,14,-43,-0.000595800228369327,0.0002359574112587233,0.0003880969161587749,2.8254099048171267e-05,0.04742210174289662
2,-4,14,-74,14,-42,-0.000595800228369327,0.0002359574112587233,0.0003963643142937059,3.652149718310217e-05,0.06129822622434961
2,-4,14,-73,14,-53,-0.000595800228369327,0.00023856020146355747,0.0003220611793193559,-3.5178847586413565e-05,0.05904470309233712
2,-4,14,-73,14,-52,-0.000595800228369327,0.00023856020146355747,0.0003283929218129106,-2.8847105092858925e-05,0.048417411943281544
2,-4,14,-73,14,-51,-0.000595800228369327,0.00023856020146355747,0.0003345934697542023,-2.264655715156726e-05,0.03801031968978874
2,-4,14,-73,14,-50,-0.000595800228369327,0.00023856020146355747,0.0003398478740869432,-1.739215281882636e-05,0.029191248997046778
2,-4,14,-73,14,-49,-0.000595800228369327,0.00023856020146355747,0.0003451269881950024,-1.2113038710767133e-05,0.02033070504843522
2,-4,14,-73,14,-48,-0.000595800228369327,0.00023856020146355747,0.00035185538714095356,-5.3846397648159815e-06,0.009037659786659448
2,-4,14,-73,14,-47,-0.000595800228369327,0.00023856020146355747,0.00035935877570967585,2.118748803906314e-06,0.003556139630401309
2,-4,14,-73,14,-46,-0.000595800228369327,0.00023856020146355747,0.00036720430118553424,9.9642742797647e-06,0.016724186741311563
2,-4,14,-73,14,-45,-0.000595800228369327,0.00023856020146355747,0.0003749763105043171,1.7736283598547608e-05,0.029768843236416435
2,-4,14,-73,14,-44,-0.000595800228369327,0.00023856020146355747,0.0003816829096651751,2.4442882759405566e-05,0.0410252994133695
2,-4,14,-73,14,-43,-0.000595800228369327,0.00023856020146355747,0.0003880969161587749,3.085688925300544e-05,0.05179066368849686
2,-4,14,-72,14,-54,-0.000595800228369327,0.00024157849242817056,0.00031600327110173224,-3.821846483942413e-05,0.0641464420784564
2,-4,14,-72,14,-53,-0.000595800228369327,0.00024157849242817056,0.0003220611793193559,-3.216055662180056e-05,0.05397875846711618
2,-4,14,-72,14,-52,-0.000595800228369327,0.00024157849242817056,0.0003283929218129106,-2.5828814128245814e-05,0.04335146731806042
2,-4,14,-72,14,-51,-0.000595800228369327,0.00024157849242817056,0.0003345934697542023,-1.9628266186954148e-05,0.03294437506456762
2,-4,14,-72,14,-50,-0.000595800228369327,0.00024157849242817056,0.0003398478740869432,-1.4373861854213247e-05,0.024125304371825654
2,-4,14,-72,14,-49,-0.000595800228369327,0.00024157849242817056,0.0003451269881950024,-9.094747746154022e-06,0.015264760423214094
2,-4,14,-72,14,-48,-0.000595800228369327,0.00024157849242817056,0.00035185538714095356,-2.36634880020287e-06,0.003971715161438321
2,-4,14,-72,14,-47,-0.000595800228369327,0.00024157849242817056,0.00035935877570967585,5.1370397685194255e-06,0.008622084255622435
2,-4,14,-72,14,-46,-0.000595800228369327,0.00024157849242817056,0.00036720430118553424,1.2982565244377812e-05,0.02179013136653269
2,-4,14,-72,14,-45,-0.000595800228369327,0.00024157849242817056,0.0003749763105043171,2.075457456316072e-05,0.03483478786163756
2,-4,14,-72,14,-44,-0.000595800228369327,0.00024157849242817056,0.0003816829096651751,2.7461173724018678e-05,0.04609124403859063
2,-4,14,-72,14,-43,-0.000595800228369327,0.00024157849242817056,0.0003880969161587749,3.387518021761844e-05,0.0568566083137178
2,-4,14,-71,14,-54,-0.000595800228369327,0.0002450343821356975,0.00031600327110173224,-3.4762575131897216e-05,0.05834602518874574
2,-4,14,-71,14,-53,-0.000595800228369327,0.0002450343821356975,0.0003220611793193559,-2.8704666914273645e-05,0.04817834157740551
2,-4,14,-71,14,-52,-0.000595800228369327,0.0002450343821356975,0.0003283929218129106,-2.2372924420718896e-05,0.037551050428349754
2,-4,14,-71,14,-51,-0.000595800228369327,0.0002450343821356975,0.0003345934697542023,-1.617237647942723e-05,0.027143958174856948
2,-4,14,-71,14,-50,-0.000595800228369327,0.0002450343821356975,0.0003398478740869432,-1.091797214668633e-05,0.018324887482114985
2,-4,14,-71,14,-49,-0.000595800228369327,0.0002450343821356975,0.0003451269881950024,-5.638858038627104e-06,0.009464343533503426
2,-4,14,-71,14,-48,-0.000595800228369327,0.0002450343821356975,0.00035185538714095356,1.0895409073240474e-06,0.0018287017282723472
2,-4,14,-71,14,-47,-0.000595800228369327,0.0002450343821356975,0.00035935877570967585,8.592929476046343e-06,0.014422501145333104
2,-4,14,-71,14,-46,-0.000595800228369327,0.0002450343821356975,0.00036720430118553424,1.643845495190473e-05,0.02759054825624336
2,-4,14,-71,14,-45,-0.000595800228369327,0.0002450343821356975,0.0003749763105043171,2.4210464270687636e-05,0.04063520475134823
2,-4,14,-71,14,-44,-0.000595800228369327,0.0002450343821356975,0.0003816829096651751,3.0917063431545595e-05,0.051891660928301296
2,-4,14,-71,14,-43,-0.000595800228369327,0.0002450343821356975,0.0003880969161587749,3.733106992514536e-05,0.06265702520342847
2,-4,14,-70,14,-55,-0.000595800228369327,0.0002486901319099102,0.0003106227471626159,-3.648734929680088e-05,0.06124091190207292
2,-4,14,-70,14,-54,-0.000595800228369327,0.0002486901319099102,0.00031600327110173224,-3.110682535768447e-05,0.052210160178726636
2,-4,14,-70,14,-53,-0.000595800228369327,0.0002486901319099102,0.0003220611793193559,-2.50489171400609e-05,0.042042476567386404
2,-4,14,-70,14,-52,-0.000595800228369327,0.0002486901319099102,0.0003283929218129106,-1.871717464650615e-05,0.031415185418330646
2,-4,14,-70,14,-51,-0.000595800228369327,0.0002486901319099102,0.0003345934697542023,-1.2516626705214484e-05,0.021008093164837843
2,-4,14,-70,14,-50,-0.000595800228369327,0.0002486901319099102,0.0003398478740869432,-7.262222372473584e-06,0.01218902247209588
2,-4,14,-70,14,-49,-0.000595800228369327,0.0002486901319099102,0.0003451269881950024,-1.9831082644143584e-06,0.0033284785234843203
2,-4,14,-70,14,-48,-0.000595800228369327,0.0002486901319099102,0.00035185538714095356,4.745290681536793e-06,0.007964566738291453
2,-4,14,-70,14,-47,-0.000595800228369327,0.0002486901319099102,0.00035935877570967585,1.2248679250259089e-05,0.02055836615535221
2,-4,14,-70,14,-46,-0.000595800228369327,0.0002486901319099102,0.00036720430118553424,2.0094204726117475e-05,0.03372641326626247
2,-4,14,-70,14,-45,-0.000595800228369327,0.0002486901319099102,0.0003749763105043171,2.7866214044900382e-05,0.046771069761367336
2,-4,14,-70,14,-44,-0.000595800228369327,0.0002486901319099102,0.0003816829096651751,3.457281320575834e-05,0.058027525938320404
2,-4,14,-69,14,-56,-0.000595800228369327,0.00025236278360908507,0.00030637589247480305,-3.706155228543886e-05,0.06220466277241002
2,-4,14,-69,14,-55,-0.000595800228369327,0.00025236278360908507,0.0003106227471626159,-3.281469759762608e-05,0.05507667844881184
2,-4,14,-69,14,-54,-0.000595800228369327,0.00025236278360908507,0.00031600327110173224,-2.7434173658509673e-05,0.04604592672546555
2,-4,14,-69,14,-53,-0.000595800228369327,0.00025236278360908507,0.0003220611793193559,-2.1376265440885994e-05,0.035878243114125144
2,-4,14,-69,14,-52,-0.000595800228369327,0.00025236278360908507,0.0003283929218129106,-1.5044522947331353e-05,0.025250951965069567
2,-4,14,-69,14,-51,-0.000595800228369327,0.00025236278360908507,0.0003345934697542023,-8.843975006039579e-06,0.014843859711576582
2,-4,14,-69,14,-50,-0.000595800228369327,0.00025236278360908507,0.0003398478740869432,-3.5895706732987868e-06,0.006024789018834799
2,-4,14,-69,14,-49,-0.000595800228369327,0.00025236278360908507,0.0003451269881950024,1.689543434760547e-06,0.0028357549297769423
2,-4,14,-69,14,-48,-0.000595800228369327,0.00025236278360908507,0.00035185538714095356,8.41794238071159e-06,0.014128800191552533
2,-4,14,-69,14,-47,-0.000595800228369327,0.00025236278360908507,0.00035935877570967585,1.5921330949433994e-05,0.026722599608613472
2,-4,14,-69,14,-46,-0.000595800228369327,0.00025236278360908507,0.00036720430118553424,2.376685642529238e-05,0.03989064671952373
2,-4,14,-69,14,-45,-0.000595800228369327,0.00025236278360908507,0.0003749763105043171,3.153886574407518e-05,0.052935303214628415
2,-4,14,-69,14,-44,-0.000595800228369327,0.00025236278360908507,0.0003816829096651751,3.8245464904933246e-05,0.06419175939158167
2,-4,14,-68,14,-57,-0.000595800228369327,0.0002557197906444044,0.0003019595425987902,-3.812089512613239e-05,0.06398267961472123
2,-4,14,-68,14,-56,-0.000595800228369327,0.0002557197906444044,0.00030637589247480305,-3.370454525011954e-05,0.05657021203628447
2,-4,14,-68,14,-55,-0.000595800228369327,0.0002557197906444044,0.0003106227471626159,-2.945769056230665e-05,0.04944222771268611
2,-4,14,-68,14,-54,-0.000595800228369327,0.0002557197906444044,0.00031600327110173224,-2.407716662319035e-05,0.04041147598934001
2,-4,14,-68,14,-53,-0.000595800228369327,0.0002557197906444044,0.0003220611793193559,-1.801925840556667e-05,0.030243792377999595
2,-4,14,-68,14,-52,-0.000595800228369327,0.0002557197906444044,0.0003283929218129106,-1.1687515912011922e-05,0.019616501228943838
2,-4,14,-68,14,-51,-0.000595800228369327,0.0002557197906444044,0.0003345934697542023,-5.486967970720364e-06,0.009209408975451215
2,-4,14,-68,14,-50,-0.000595800228369327,0.0002557197906444044,0.0003398478740869432,-2.3256363797935498e-07,0.00039033828270907024
2,-4,14,-68,14,-49,-0.000595800228369327,0.0002557197906444044,0.0003451269881950024,5.046550470079762e-06,0.008470205665902307
2,-4,14,-68,14,-48,-0.000595800228369327,0.0002557197906444044,0.00035185538714095356,1.1774949416031022e-05,0.019763250927678264
2,-4,14,-68,14,-47,-0.000595800228369327,0.0002557197906444044,0.00035935877570967585,1.927833798475321e-05,0.03235705034473883
2,-4,14,-68,14,-46,-0.000595800228369327,0.0002557197906444044,0.00036720430118553424,2.7123863460611596e-05,0.04552509745564909
2,-4,14,-68,14,-45,-0.000595800228369327,0.0002557197906444044,0.0003749763105043171,3.48958727793945e-05,0.058569753950753964
2,-4,14,-67,14,-57,-0.000595800228369327,0.0002587136318205347,0.0003019595425987902,-3.512705395000205e-05,0.058957771879582684
2,-4,14,-67,14,-56,-0.000595800228369327,0.0002587136318205347,0.00030637589247480305,-3.07107040739892e-05,0.05154530430114593
2,-4,14,-67,14,-55,-0.000595800228369327,0.0002587136318205347,0.0003106227471626159,-2.646384938617642e-05,0.04441731997754775
2,-4,14,-67,14,-54,-0.000595800228369327,0.0002587136318205347,0.00031600327110173224,-2.108332544706001e-05,0.035386568254201466
2,-4,14,-67,14,-53,-0.000595800228369327,0.0002587136318205347,0.0003220611793193559,-1.5025417229436438e-05,0.025218884642861237
2,-4,14,-67,14,-52,-0.000595800228369327,0.0002587136318205347,0.0003283929218129106,-8.693674735881689e-06,0.014591593493805477
2,-4,14,-67,14,-51,-0.000595800228369327,0.0002587136318205347,0.0003345934697542023,-2.493126794590023e-06,0.004184501240312674
2,-4,14,-67,14,-50,-0.000595800228369327,0.0002587136318205347,0.0003398478740869432,2.7612775381508775e-06,0.00463456945242929
2,-4,14,-67,14,-49,-0.000595800228369327,0.0002587136318205347,0.0003451269881950024,8.040391646210103e-06,0.01349511340104085
2,-4,14,-67,14,-48,-0.000595800228369327,0.0002587136318205347,0.00035185538714095356,1.4768790592161254e-05,0.024788158662816622
2,-4,14,-67,14,-47,-0.000595800228369327,0.0002587136318205347,0.00035935877570967585,2.227217916088355e-05,0.037381958079877375
2,-4,14,-67,14,-46,-0.000595800228369327,0.0002587136318205347,0.00036720430118553424,3.0117704636741936e-05,0.05055000519078763
2,-4,14,-67,14,-45,-0.000595800228369327,0.0002587136318205347,0.0003749763105043171,3.7889713955524843e-05,0.0635946616858925
2,-4,14,-66,14,-58,-0.000595800228369327,0.00026225496516919827,0.0002968442564908969,-3.670100670923179e-05,0.06159951769350687
2,-4,14,-66,14,-57,-0.000595800228369327,0.00026225496516919827,0.0003019595425987902,-3.158572060133857e-05,0.053013945106713006
2,-4,14,-66,14,-56,-0.000595800228369327,0.00026225496516919827,0.00030637589247480305,-2.716937072532572e-05,0.045601477528276244
2,-4,14,-66,14,-55,-0.000595800228369327,0.00026225496516919827,0.0003106227471626159,-2.2922516037512833e-05,0.03847349320467788
2,-4,14,-66,14,-54,-0.000595800228369327,0.00026225496516919827,0.00031600327110173224,-1.754199209839653e-05,0.02944274148133178
2,-4,14,-66,14,-53,-0.000595800228369327,0.00026225496516919827,0.0003220611793193559,-1.1484083880772744e-05,0.01927505786999119
2,-4,14,-66,14,-52,-0.000595800228369327,0.00026225496516919827,0.0003283929218129106,-5.1523413872181035e-06,0.008647766720935611
2,-4,14,-66,14,-51,-0.000595800228369327,0.00026225496516919827,0.0003345934697542023,1.0482065540735625e-06,0.0017593255325571914
2,-4,14,-66,14,-50,-0.000595800228369327,0.00026225496516919827,0.0003398478740869432,6.302610886814463e-06,0.010578396225299155
2,-4,14,-66,14,-49,-0.000595800228369327,0.00026225496516919827,0.0003451269881950024,1.1581724994873688e-05,0.019438940173910714
2,-4,14,-66,14,-48,-0.000595800228369327,0.00026225496516919827,0.00035185538714095356,1.831012394082484e-05,0.030731985435686487
2,-4,14,-66,14,-47,-0.000595800228369327,0.00026225496516919827,0.00035935877570967585,2.5813512509547136e-05,0.04332578485274725
2,-4,14,-66,14,-46,-0.000595800228369327,0.00026225496516919827,0.00036720430118553424,3.365903798540552e-05,0.0564938319636575
2,-4,14,-65,14,-59,-0.000595800228369327,0.0002663572796646685,0.00029165944042677057,-3.778350827788788e-05,0.06341640449064495
2,-4,14,-65,14,-58,-0.000595800228369327,0.0002663572796646685,0.0002968442564908969,-3.259869221376157e-05,0.054714131787062976
2,-4,14,-65,14,-57,-0.000595800228369327,0.0002663572796646685,0.0003019595425987902,-2.7483406105868356e-05,0.04612855920026911
2,-4,14,-65,14,-56,-0.000595800228369327,0.0002663572796646685,0.00030637589247480305,-2.3067056229855503e-05,0.03871609162183235
2,-4,14,-65,14,-55,-0.000595800228369327,0.0002663572796646685,0.0003106227471626159,-1.8820201542042616e-05,0.03158810729823399
2,-4,14,-65,14,-54,-0.000595800228369327,0.0002663572796646685,0.00031600327110173224,-1.3439677602926315e-05,0.02255735557488789
2,-4,14,-65,14,-53,-0.000595800228369327,0.0002663572796646685,0.0003220611793193559,-7.3817693853025276e-06,0.012389671963547297
2,-4,14,-65,14,-52,-0.000595800228369327,0.0002663572796646685,0.0003283929218129106,-1.0500268917478872e-06,0.00176238081449172
2,-4,14,-65,14,-51,-0.000595800228369327,0.0002663572796646685,0.0003345934697542023,5.150521049543779e-06,0.008644711439001083
2,-4,14,-65,14,-50,-0.000595800228369327,0.0002663572796646685,0.0003398478740869432,1.040492538228468e-05,0.017463782131743048
2,-4,14,-65,14,-49,-0.000595800228369327,0.0002663572796646685,0.0003451269881950024,1.5684039490343905e-05,0.026324326080354607
2,-4,14,-65,14,-48,-0.000595800228369327,0.0002663572796646685,0.00035185538714095356,2.2412438436295056e-05,0.037617371342130376
2,-4,14,-65,14,-47,-0.000595800228369327,0.0002663572796646685,0.00035935877570967585,2.9915827005017352e-05,0.05021117075919113
2,-4,14,-65,14,-46,-0.000595800228369327,0.0002663572796646685,0.00036720430118553424,3.776135248087574e-05,0.0633792178701014
2,-4,14,-64,14,-60,-0.000595800228369327,0.0002706978188517716,0.0002867201793951992,-3.8382230122356174e-05,0.0644213081747321
2,-4,14,-64,14,-59,-0.000595800228369327,0.0002706978188517716,0.00029165944042677057,-3.344296909078479e-05,0.056131178704507026
2,-4,14,-64,14,-58,-0.000595800228369327,0.0002706978188517716,0.0002968442564908969,-2.8258153026658483e-05,0.047428906000925045
2,-4,14,-64,14,-57,-0.000595800228369327,0.0002706978188517716,0.0003019595425987902,-2.3142866918765157e-05,0.038843333414130994
2,-4,14,-64,14,-56,-0.000595800228369327,0.0002706978188517716,0.00030637589247480305,-1.8726517042752305e-05,0.03143086583569424
2,-4,14,-64,14,-55,-0.000595800228369327,0.0002706978188517716,0.0003106227471626159,-1.4479662354939526e-05,0.02430288151209606
2,-4,14,-64,14,-54,-0.000595800228369327,0.0002706978188517716,0.00031600327110173224,-9.099138415823117e-06,0.015272129788749774
2,-4,14,-64,14,-53,-0.000595800228369327,0.0002706978188517716,0.0003220611793193559,-3.0412301981994376e-06,0.0051044461774093644
2,-4,14,-64,14,-52,-0.000595800228369327,0.0002706978188517716,0.0003283929218129106,3.2905122953552027e-06,0.005522844971646213
2,-4,14,-64,14,-51,-0.000595800228369327,0.0002706978188517716,0.0003345934697542023,9.491060236646977e-06,0.015929937225139197
2,-4,14,-64,14,-50,-0.000595800228369327,0.0002706978188517716,0.0003398478740869432,1.474546456938777e-05,0.02474900791788098
2,-4,14,-64,14,-49,-0.000595800228369327,0.0002706978188517716,0.0003451269881950024,2.0024578677447103e-05,0.03360955186649272
2,-4,14,-64,14,-48,-0.000595800228369327,0.0002706978188517716,0.00035185538714095356,2.6752977623398146e-05,0.044902597128268315
2,-4,14,-64,14,-47,-0.000595800228369327,0.0002706978188517716,0.00035935877570967585,3.425636619212055e-05,0.05749639654532925
2,-4,14,-63,14,-61,-0.000595800228369327,0.0002750311737485798,0.00028240194521696345,-3.8367109403783755e-05,0.0643959293348921
2,-4,14,-63,14,-60,-0.000595800228369327,0.0002750311737485798,0.0002867201793951992,-3.4048875225548025e-05,0.057148140608703615
2,-4,14,-63,14,-59,-0.000595800228369327,0.0002750311737485798,0.00029165944042677057,-2.910961419397664e-05,0.04885801113847855
2,-4,14,-63,14,-58,-0.000595800228369327,0.0002750311737485798,0.0002968442564908969,-2.3924798129850333e-05,0.040155738434896567
2,-4,14,-63,14,-57,-0.000595800228369327,0.0002750311737485798,0.0003019595425987902,-1.8809512021957008e-05,0.031570165848102516
2,-4,14,-63,14,-56,-0.000595800228369327,0.0002750311737485798,0.00030637589247480305,-1.4393162145944155e-05,0.02415769826966576
2,-4,14,-63,14,-55,-0.000595800228369327,0.0002750311737485798,0.0003106227471626159,-1.0146307458131377e-05,0.01702971394606758
2,-4,14,-63,14,-54,-0.000595800228369327,0.0002750311737485798,0.00031600327110173224,-4.765783519014967e-06,0.007998962222721296
2,-4,14,-63,14,-53,-0.000595800228369327,0.0002750311737485798,0.0003220611793193559,1.292124698608712e-06,0.002168721388619114
2,-4,14,-63,14,-52,-0.000595800228369327,0.0002750311737485798,0.0003283929218129106,7.623867192163352e-06,0.012796012537674692
2,-4,14,-63,14,-51,-0.000595800228369327,0.0002750311737485798,0.0003345934697542023,1.3824415133455127e-05,0.023203104791167675
2,-4,14,-63,14,-50,-0.000595800228369327,0.0002750311737485798,0.0003398478740869432,1.907881946619592e-05,0.03202217548390946
2,-4,14,-63,14,-49,-0.000595800228369327,0.0002750311737485798,0.0003451269881950024,2.4357933574255253e-05,0.0408827194325212
2,-4,14,-63,14,-48,-0.000595800228369327,0.0002750311737485798,0.00035185538714095356,3.1086332520206296e-05,0.05217576469429679
2,-4,14,-62,14,-62,-0.000595800228369327,0.00027889281733268497,0.00027889281733268497,-3.801459370395704e-05,0.06380426172041076
2,-4,14,-62,14,-61,-0.000595800228369327,0.00027889281733268497,0.00028240194521696345,-3.4505465819678616e-05,0.05791448907986862
2,-4,14,-62,14,-60,-0.000595800228369327,0.00027889281733268497,0.0002867201793951992,-3.0187231641442885e-05,0.050666700353680136
2,-4,14,-62,14,-59,-0.000595800228369327,0.00027889281733268497,0.00029165944042677057,-2.52479706098715e-05,0.04237657088345506
2,-4,14,-62,14,-58,-0.000595800228369327,0.00027889281733268497,0.0002968442564908969,-2.0063154545745194e-05,0.03367429817987308
2,-4,14,-62,14,-57,-0.000595800228369327,0.00027889281733268497,0.0003019595425987902,-1.494786843785176e-05,0.025088725593078853
2,-4,14,-62,14,-56,-0.000595800228369327,0.00027889281733268497,0.00030637589247480305,-1.0531518561838907e-05,0.017676258014642097
2,-4,14,-62,14,-55,-0.000595800228369327,0.00027889281733268497,0.0003106227471626159,-6.284663874026129e-06,0.010548273691043915
2,-4,14,-62,14,-54,-0.000595800228369327,0.00027889281733268497,0.00031600327110173224,-9.041399349097191e-07,0.0015175219676976312
2,-4,14,-62,14,-53,-0.000595800228369327,0.00027889281733268497,0.0003220611793193559,5.153768282713852e-06,0.008650161643642596
2,-4,14,-62,14,-52,-0.000595800228369327,0.00027889281733268497,0.0003283929218129106,1.14855107762686e-05,0.019277452792698355
2,-4,14,-62,14,-51,-0.000595800228369327,0.00027889281733268497,0.0003345934697542023,1.7686058717560267e-05,0.029684545046191158
2,-4,14,-62,14,-50,-0.000595800228369327,0.00027889281733268497,0.0003398478740869432,2.2940463050301167e-05,0.03850361573893312
2,-4,14,-62,14,-49,-0.000595800228369327,0.00027889281733268497,0.0003451269881950024,2.8219577158360393e-05,0.047364159687544684
2,-4,14,-62,14,-48,-0.000595800228369327,0.00027889281733268497,0.00035185538714095356,3.4947976104311544e-05,0.05865720494932045
2,-4,14,-61,14,-61,-0.000595800228369327,0.00028240194521696345,0.00028240194521696345,-3.099633793540008e-05,0.05202471643932629
2,-4,14,-61,14,-60,-0.000595800228369327,0.00028240194521696345,0.0002867201793951992,-2.667810375716435e-05,0.04477692771313781
2,-4,14,-61,14,-59,-0.000595800228369327,0.00028240194521696345,0.00029165944042677057,-2.1738842725592964e-05,0.03648679824291273
2,-4,14,-61,14,-58,-0.000595800228369327,0.00028240194521696345,0.0002968442564908969,-1.655402666146666e-05,0.02778452553933075
2,-4,14,-61,14,-57,-0.000595800228369327,0.00028240194521696345,0.0003019595425987902,-1.1438740553573333e-05,0.019198952952536704
2,-4,14,-61,14,-56,-0.000595800228369327,0.00028240194521696345,0.00030637589247480305,-7.022390677560481e-06,0.011786485374099947
2,-4,14,-61,14,-55,-0.000595800228369327,0.00028240194521696345,0.0003106227471626159,-2.7755359897475938e-06,0.0046585010505015845
2,-4,14,-61,14,-54,-0.000595800228369327,0.00028240194521696345,0.00031600327110173224,2.6049879493687074e-06,0.004372250672844518
2,-4,14,-61,14,-53,-0.000595800228369327,0.00028240194521696345,0.0003220611793193559,8.662896166992387e-06,0.014539934284184928
2,-4,14,-61,14,-52,-0.000595800228369327,0.00028240194521696345,0.0003283929218129106,1.4994638660547135e-05,0.025167225433240688
2,-4,14,-61,14,-51,-0.000595800228369327,0.00028240194521696345,0.0003345934697542023,2.1195186601838693e-05,0.03557431768673331
2,-4,14,-61,14,-50,-0.000595800228369327,0.00028240194521696345,0.0003398478740869432,2.6449590934579702e-05,0.04439338837947546
2,-4,14,-61,14,-49,-0.000595800228369327,0.00028240194521696345,0.0003451269881950024,3.172870504263882e-05,0.05325393232808683
2,-4,14,-61,14,-48,-0.000595800228369327,0.00028240194521696345,0.00035185538714095356,3.845710398859008e-05,0.06454697758986279
2,-4,14,-60,14,-60,-0.000595800228369327,0.0002867201793951992,0.0002867201793951992,-2.235986957892862e-05,0.037529138986949324
2,-4,14,-60,14,-59,-0.000595800228369327,0.0002867201793951992,0.00029165944042677057,-1.7420608547357233e-05,0.02923900951672425
2,-4,14,-60,14,-58,-0.000595800228369327,0.0002867201793951992,0.0002968442564908969,-1.2235792483230928e-05,0.02053673681314227
2,-4,14,-60,14,-57,-0.000595800228369327,0.0002867201793951992,0.0003019595425987902,-7.1205063753376025e-06,0.011951164226348223
2,-4,14,-60,14,-56,-0.000595800228369327,0.0002867201793951992,0.00030637589247480305,-2.70415649932475e-06,0.004538696647911466
2,-4,14,-60,14,-55,-0.000595800228369327,0.0002867201793951992,0.0003106227471626159,1.5426981884881369e-06,0.0025892876756868966
2,-4,14,-60,14,-54,-0.000595800228369327,0.0002867201793951992,0.00031600327110173224,6.923222127604438e-06,0.011620039399033
2,-4,14,-60,14,-53,-0.000595800228369327,0.0002867201793951992,0.0003220611793193559,1.2981130345228117e-05,0.02178772301037341
2,-4,14,-60,14,-52,-0.000595800228369327,0.0002867201793951992,0.0003283929218129106,1.9312872838782866e-05,0.03241501415942917
2,-4,14,-60,14,-51,-0.000595800228369327,0.0002867201793951992,0.0003345934697542023,2.5513420780074424e-05,0.04282210641292179
2,-4,14,-60,14,-50,-0.000595800228369327,0.0002867201793951992,0.0003398478740869432,3.076782511281543e-05,0.05164117710566393
2,-4,14,-60,14,-49,-0.000595800228369327,0.0002867201793951992,0.0003451269881950024,3.604693922087455e-05,0.060501721054275315
2,-3,14,-60,14,-39,-0.0007478284523665807,0.0002867201793951992,0.0004259269635786426,-3.5181309392738874e-05,0.0470446253835408
2,-4,14,-59,14,-59,-0.000595800228369327,0.00029165944042677057,0.00029165944042677057,-1.2481347515785847e-05,0.020948880046499176
2,-4,14,-59,14,-58,-0.000595800228369327,0.00029165944042677057,0.0002968442564908969,-7.2965314516595416e-06,0.012246607342917194
2,-4,14,-59,14,-57,-0.000595800228369327,0.00029165944042677057,0.0003019595425987902,-2.181245343766216e-06,0.00366103475612315
2,-4,14,-59,14,-56,-0.000595800228369327,0.00029165944042677057,0.00030637589247480305,2.2351045322466364e-06,0.0037514328223136077
2,-4,14,-59,14,-55,-0.000595800228369327,0.00029165944042677057,0.0003106227471626159,6.481959220059523e-06,0.01087941714591197
2,-4,14,-59,14,-54,-0.000595800228369327,0.00029165944042677057,0.00031600327110173224,1.1862483159175824e-05,0.019910168869258074
2,-4,14,-59,14,-53,-0.000595800228369327,0.00029165944042677057,0.0003220611793193559,1.7920391376799504e-05,0.030077852480598483
2,-4,14,-59,14,-52,-0.000595800228369327,0.00029165944042677057,0.0003283929218129106,2.4252133870354253e-05,0.040705143629654245
2,-4,14,-59,14,-51,-0.000595800228369327,0.00029165944042677057,0.0003345934697542023,3.045268181164581e-05,0.05111223588314686
2,-4,14,-59,14,-50,-0.000595800228369327,0.00029165944042677057,0.0003398478740869432,3.570708614438682e-05,0.05993130657588901
2,-3,14,-59,14,-39,-0.0007478284523665807,0.00029165944042677057,0.0004259269635786426,-3.0242048361167487e-05,0.040439820476826455
2,-4,14,-58,14,-58,-0.000595800228369327,0.0002968442564908969,0.0002968442564908969,-2.1117153875332365e-06,0.003544334639335214
2,-4,14,-58,14,-57,-0.000595800228369327,0.0002968442564908969,0.0003019595425987902,3.003570720360089e-06,0.0050412379474588315
2,-4,14,-58,14,-56,-0.000595800228369327,0.0002968442564908969,0.00030637589247480305,7.4199205963729415e-06,0.01245370552589559
2,-4,14,-58,14,-55,-0.000595800228369327,0.0002968442564908969,0.0003106227471626159,1.1666775284185828e-05,0.01958168984949395
2,-4,14,-58,14,-54,-0.000595800228369327,0.0002968442564908969,0.00031600327110173224,1.704729922330213e-05,0.028612441572840056
2,-4,14,-58,14,-53,-0.000595800228369327,0.0002968442564908969,0.0003220611793193559,2.310520744092581e-05,0.03878012518418046
2,-4,14,-58,14,-52,-0.000595800228369327,0.0002968442564908969,0.0003283929218129106,2.9436949934480558e-05,0.049407416333236226
2,-4,14,-58,14,-51,-0.000595800228369327,0.0002968442564908969,0.0003345934697542023,3.5637497875772115e-05,0.05981450858672884
2,-3,14,-58,14,-40,-0.0007478284523665807,0.0002968442564908969,0.000415740008501016,-3.524418737466779e-05,0.047128706139936104
2,-3,14,-58,14,-39,-0.0007478284523665807,0.0002968442564908969,0.0004259269635786426,-2.5057232297041182e-05,0.03350665813495725
2,-4,14,-57,14,-57,-0.000595800228369327,0.0003019595425987902,0.0003019595425987902,8.118856828253414e-06,0.013626810534252876
2,-4,14,-57,14,-56,-0.000595800228369327,0.0003019595425987902,0.00030637589247480305,1.2535206704266267e-05,0.021039278112689633
2,-4,14,-57,14,-55,-0.000595800228369327,0.0003019595425987902,0.0003106227471626159,1.6782061392079045e-05,0.028167262436287813
2,-4,14,-57,14,-54,-0.000595800228369327,0.0003019595425987902,0.00031600327110173224,2.2162585331195455e-05,0.0371980141596341
