l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,delta,kappa,refine,max_abs_n,abs_kappa,mu
6,0,0,6,-16,0,6,-3,0,-0.0019444642127654525,0.0004700579031739026,0.00144124286045069,-3.316344914085982e-05,0.19028186205280745,1,16,0.19028186205280745,8.269416549285548
2,-3,0,16,-51,0,18,-46,0,-0.0008582495654269768,0.00039405685645579793,0.000480537100191286,1.634439122010715e-05,-0.21244882325218892,2,51,0.21244882325218892,6.2461375204638285
3,-4,0,12,-46,0,15,-30,0,-0.0009169301699926427,0.00033222414392256326,0.0006006452274966207,1.5939201426541324e-05,-0.19390859301862165,1,46,0.19390859301862165,7.3071584533391105
2,-3,0,21,-73,0,23,-59,0,-0.0008582495654269768,0.0003648029560927219,0.0004811561106162737,-1.229049871798117e-05,0.15973320805278965,2,73,0.15973320805278965,6.251665075501226
2,-3,0,19,-59,0,21,-56,0,-0.0008582495654269768,0.000404561093833932,0.00046521869820821487,1.1530226615170144e-05,0.14983825559075717,2,59,0.14983825559075717,6.044961089311818
5,-1,0,2,-7,0,5,-3,0,-0.001812525948804219,0.0004044927854047097,0.0013670552346301602,-4.0977928769348956e-05,0.25214832473255827,1,7,0.25214832473255827,8.411862131167405
2,-3,0,16,-54,0,18,-50,0,-0.0008582495654269768,0.00037548910050504044,0.00044577377455525094,-3.6986690366685396e-05,0.48058208714935335,2,54,0.48058208714935335,5.7920996867813574
4,-4,0,12,-29,0,14,-28,0,-0.0011164319758063441,0.0005078427227361031,0.0005953273668919512,-1.326188617828991e-05,-0.1324411467176668,2,29,0.1324411467176668,5.94529600812835
3,-4,0,10,-32,0,13,-35,0,-0.0009169301699926427,0.00039831609198478384,0.0004637756813696739,-5.483839663818506e-05,0.666735498853676,1,35,0.666735498853676,5.638671584329831
3,-4,0,11,-24,0,14,-49,0,-0.0009169301699926427,0.0005510301813455717,0.00036090600176899384,-4.993986878077208e-06,-0.0606890478344292,1,49,0.0606890478344292,4.3856116448225615
4,-4,0,15,-39,0,19,-37,0,-0.0011164319758063441,0.0004762184201762028,0.0006132475109580447,-2.6966044672096763e-05,0.2689986911810543,1,39,0.2689986911810543,6.117425612094155
6,1,0,5,-1,0,9,-41,0,-0.0021274452714343667,0.001812525948804219,0.00028495832106754037,-2.9961001562607472e-05,0.15678941555816847,1,41,0.15678941555816847,1.491219883561915
2,-3,0,18,-53,0,18,-53,0,-0.0008582495654269768,0.00042503438717199615,0.00042503438717199615,-8.180791082984485e-06,-0.10611016588456142,2,53,0.10611016588456142,5.512589100916841
3,-3,0,14,-34,0,15,-30,0,-0.0011282478210415036,0.0005085296185982779,0.0006006452274966207,-1.907297494660497e-05,0.18818493889813756,1,34,0.18818493889813756,5.926311201966774
3,-2,0,5,-7,0,8,-20,0,-0.0013213377449316794,0.0008324475076868119,0.0004927679191702274,3.877681925359934e-06,-0.032665367198962625,1,20,0.032665367198962625,4.151048314479213
2,-3,0,21,-66,0,23,-61,0,-0.0008582495654269768,0.0003990016034618407,0.00046655831320659716,7.31035124146111e-06,-0.09480760500344466,2,66,0.09480760500344466,6.042589712967623
4,0,0,2,-11,0,2,0,0,-0.0017900326466131632,0.0002629571007287834,0.0014959044672333557,-3.117107865102404e-05,0.1938049356560914,1,11,0.1938049356560914,9.300726236099287
2,-2,0,19,-41,0,21,-44,0,-0.00110046555856185,0.0005597021834485909,0.0005727059283783023,3.194255326504302e-05,-0.3230413852776371,1,44,0.3230413852776371,5.791887232052842
3,-3,0,4,-11,0,7,-14,0,-0.0011282478210415036,0.00046826694977708235,0.0006025050438631796,-5.747582740124168e-05,-0.5668986113314606,1,14,0.5668986113314606,5.942659516700623
6,3,0,2,-2,0,4,0,0,-0.0029064551774253596,0.00110046555856185,0.0017900326466131632,-1.5956972250346334e-05,0.06109501216410352,1,3,0.06109501216410352,6.853559962085904
5,-5,0,17,-41,0,22,-47,0,-0.0010926720791252333,0.000507906664030741,0.0005623075301004586,-2.24578849940336e-05,-0.22867787697811576,1,47,0.22867787697811576,5.725699750890664
2,-3,0,19,-59,0,21,-62,0,-0.0008582495654269768,0.000404561093833932,0.000423105274357182,-3.0583197235862776e-05,-0.39644553706125785,1,62,0.39644553706125785,5.484102868807449
3,-4,0,16,-53,0,19,-48,0,-0.0009169301699926427,0.0003817804766172165,0.0004851064113271911,-5.004328204823508e-05,0.6071685797114446,1,53,0.6071685797114446,5.885729968267544
2,-3,0,20,-88,0,22,-47,0,-0.0008582495654269768,0.0002917190430376024,0.0005623075301004586,-4.222992288915764e-06,0.05472296104534336,2,88,0.05472296104534336,7.286273435634565
6,1,0,5,-20,0,5,0,0,-0.0021274452714343667,0.00032615689271234445,0.0018543725034762288,5.308412475420665e-05,0.27747540398448634,1,20,0.27747540398448634,9.692968694649096
2,-3,0,20,-59,0,22,-65,0,-0.0008582495654269768,0.00042399228773427655,0.0004223898369119088,-1.1867440780791356e-05,-0.15371917133108173,2,65,0.15371917133108173,5.464767244192812
3,-4,0,8,-33,0,11,-22,0,-0.0009169301699926427,0.00031615357243522374,0.0005943405984873832,-6.4359990700357415e-06,0.07801782652615301,1,33,0.07801782652615301,7.204656369614467
2,-3,0,23,-78,0,25,-64,0,-0.0008582495654269768,0.00037328746309231046,0.0004811673126329794,-3.7947897016868534e-06,0.0491445266156696,2,78,0.0491445266156696,6.1716043805504945
3,-4,0,24,-77,0,25,-58,0,-0.0009169301699926427,0.00039307881090822397,0.0005263545526206401,2.503193536221391e-06,0.030341157725292226,2,77,0.030341157725292226,6.350679818687285
4,0,0,5,-2,0,9,-48,0,-0.0017900326466131632,0.0015765995427753435,0.0002444883686459769,3.1055264808157275e-05,0.19281282606860944,2,48,0.19281282606860944,1.51795320248526
2,-3,0,16,-50,0,18,-52,0,-0.0008582495654269768,0.00040061919343341735,0.00043172835316318824,-2.5902018830371138e-05,0.3353786691465814,2,52,0.3353786691465814,5.589982013589905
5,-5,0,23,-48,0,24,-55,0,-0.0010926720791252333,0.0005736759506811535,0.0005324563416373514,1.3460213193271708e-05,-0.13688801861465294,1,55,0.13688801861465294,5.414694173124544
3,-4,0,13,-28,0,16,-52,0,-0.0009169301699926427,0.0005587572926575759,0.0003879247591273166,2.975188179224974e-05,0.3604483480513522,1,52,0.3604483480513522,4.699747766054079
3,-4,0,21,-77,0,24,-51,0,-0.0009169301699926427,0.000347298295698766,0.0005660301529471872,-3.601721346689515e-06,-0.04363132602665314,2,77,0.04363132602665314,6.855831070332677
3,-4,0,18,-54,0,21,-52,0,-0.0009169301699926427,0.00041818410285274205,0.0004957683157799765,-2.977751359924184e-06,-0.03607120915041245,2,54,0.03607120915041245,6.003563852351076
2,0,0,6,-6,0,8,-22,0,-0.0014959044672333557,0.0010696745959874448,0.0004519135125004097,2.5683641254498806e-05,0.19069480840928404,1,22,0.19069480840928404,3.3553482478738803
5,0,0,2,-9,0,5,-2,0,-0.0018543725034762288,0.00031811933697092974,0.0015765995427753435,4.034637627004455e-05,0.24164570025547658,1,9,0.24164570025547658,9.442694381929545
5,-5,0,15,-31,0,20,-52,0,-0.0010926720791252333,0.0005851844211476725,0.0004746520623206459,-3.283559565691479e-05,0.33370042194476013,1,52,0.33370042194476013,4.823763843540361
3,-4,0,17,-56,0,20,-51,0,-0.0009169301699926427,0.00038379836364837007,0.0004820051135161143,-5.112669282815831e-05,0.6191728370111563,2,56,0.6191728370111563,5.83734643099746
2,-3,0,11,-45,0,13,-30,0,-0.0008582495654269768,0.00031313786058449967,0.0005310551979405827,-1.4056506901894404e-05,-0.18186563100544131,1,45,0.18186563100544131,6.8708882499484565
2,-3,0,13,-41,0,15,-39,0,-0.0008582495654269768,0.0003993042604639072,0.0004762184201762028,1.7273115213133137e-05,-0.2233953679444776,1,41,0.2233953679444776,6.158991446601928
3,-3,0,22,-46,0,23,-48,0,-0.0011282478210415036,0.000573067346522588,0.0005736759506811535,1.8495476162237994e-05,-0.181959970498822,1,48,0.181959970498822,5.6438538367381605
6,1,0,5,-1,0,9,-32,0,-0.0021274452714343667,0.001812525948804219,0.0003621564585091665,4.723713587901886e-05,0.2464180142713012,1,32,0.2464180142713012,1.8892312907621862
5,-5,0,14,-34,0,15,-30,0,-0.0010926720791252333,0.0005085296185982779,0.0006006452274966207,1.650276696966535e-05,-0.16757582175501676,1,34,0.16757582175501676,6.099196416196063
2,-3,0,23,-76,0,25,-66,0,-0.0008582495654269768,0.0003826136744903135,0.00046777724894512033,-7.858641991542953e-06,0.10159542208561659,2,76,0.10159542208561659,6.029548163456011
2,-3,0,20,-58,0,22,-61,0,-0.0008582495654269768,0.0004308586388962524,0.00044817405886351803,2.0783132332793616e-05,-0.26859904485839053,1,61,0.26859904485839053,5.791181883432217
2,-3,0,18,-57,0,20,-51,0,-0.0008582495654269768,0.0003977736728943684,0.0004820051135161143,2.1529220983505857e-05,0.2781994105974365,2,57,0.2781994105974365,6.228413500536503
1,-1,0,24,-55,0,25,-73,0,-0.0009732323628226527,0.0005324563416373514,0.0004276658786408605,-1.3110142544440757e-05,-0.14938760318940725,2,73,0.14938760318940725,4.868537868512872
4,-4,0,15,-37,0,19,-36,0,-0.0011164319758063441,0.0005000764883509306,0.0006280584540217493,1.1702966566335586e-05,-0.11622084240331265,1,37,0.11622084240331265,6.237176985398007
2,-3,0,3,-13,0,5,-11,0,-0.0008582495654269768,0.0003145241721925985,0.0005635765594866541,1.9851166252275927e-05,-0.2563880506953235,1,13,0.2563880506953235,7.278881939130006
4,-4,0,21,-56,0,25,-49,0,-0.0011164319758063441,0.00046521869820821487,0.0006054536882378827,-4.5759589360246404e-05,0.4542898290639768,1,56,0.4542898290639768,6.010790202824908
3,-4,0,16,-42,0,17,-46,0,-0.0009169301699926427,0.0004706602966341783,0.0004565615539632002,1.0291680604735819e-05,0.12439896792884136,1,46,0.12439896792884136,5.518579663221205
3,-3,0,22,-52,0,25,-50,0,-0.0011282478210415036,0.0005166456735998123,0.000595543466361986,-1.605868107970544e-05,0.15771897213216787,2,52,0.15771897213216787,5.849043919680887
6,-5,0,16,-31,0,16,-31,0,-0.0012224259263201222,0.0006180135545208336,0.0006180135545208336,1.3601182721544947e-05,-0.12328674960407923,1,31,0.12328674960407923,5.6019305859689785
0,1,0,6,-27,0,6,-6,0,-0.0013670496012871862,0.000289511950778094,0.0010696745959874448,-7.863054521647494e-06,0.06372830575928594,1,27,0.06372830575928594,8.66947437899051
2,-3,0,21,-74,0,23,-58,0,-0.0008582495654269768,0.0003605053648881077,0.000488783175204082,-8.961025334787041e-06,0.11568293273878898,2,74,0.11568293273878898,6.307681159144969
2,-3,0,21,-53,0,23,-73,0,-0.0008582495654269768,0.0004882698816721087,0.0003964586114027496,2.6478927647881497e-05,-0.3418308512240648,2,73,0.3418308512240648,5.116849166143154
3,-4,0,12,-29,0,15,-44,0,-0.0009169301699926427,0.0005078427227361031,0.0004251321006798653,1.6044653423325644e-05,-0.19386960828835625,1,44,0.19386960828835625,5.136919006249023
5,1,0,3,-1,0,6,-12,0,-0.0020656660801309525,0.0014845828501682254,0.0006065669906033089,2.548376064058196e-05,0.1366771137773698,1,12,0.1366771137773698,3.253202176772221
6,-5,0,9,-19,0,15,-29,0,-0.0012224259263201222,0.000570164884447673,0.0006156721771705319,-3.658886470191743e-05,-0.3315220579701365,1,29,0.3315220579701365,5.578443299056415
3,-3,0,13,-34,0,16,-31,0,-0.0011282478210415036,0.0004763594441590842,0.0006180135545208336,-3.387482236158587e-05,0.33253368584207266,1,34,0.33253368584207266,6.0667572694480185
2,-3,0,19,-50,0,21,-66,0,-0.0008582495654269768,0.00046798289040478943,0.0003990016034618407,8.734928439653325e-06,-0.11271576213286842,2,66,0.11271576213286842,5.136115422617739
2,-3,0,12,-63,0,14,-27,0,-0.0008582495654269768,0.00024753477240919996,0.0006120880319746148,1.3732389568379749e-06,-0.0177200571429917,2,63,0.0177200571429917,7.898285454245544
2,-3,0,22,-51,0,24,-94,0,-0.0008582495654269768,0.0005245363239868045,0.00032590811495005037,-7.805126490121922e-06,-0.10071038972975735,2,94,0.10071038972975735,4.18736760553099
6,1,0,5,0,0,11,-60,0,-0.0021274452714343667,0.0018543725034762288,0.00023928914637524366,-3.3783621582894434e-05,0.17582033817081405,1,60,0.17582033817081405,1.2452845021359131
6,0,0,4,-19,0,4,-1,0,-0.0019444642127654525,0.0002813710260054546,0.0016669041508537957,3.810964093797775e-06,0.021694965713569977,2,19,0.021694965713569977,9.489312285253048
5,-1,0,2,-15,0,5,-2,0,-0.001812525948804219,0.00019537120883736527,0.0015765995427753435,-4.0555197191510144e-05,0.2476363354179582,1,15,0.2476363354179582,9.626961776336731
2,-3,0,22,-72,0,24,-61,0,-0.0008582495654269768,0.0003850125133895471,0.00048475778733932063,1.1520735301890988e-05,-0.14855683794887156,2,72,0.14855683794887156,6.247427284439294
2,-3,0,20,-51,0,22,-76,0,-0.0008582495654269768,0.0004820051135161143,0.00036720064300773065,-9.043808903131897e-06,0.11660581378731437,2,76,0.11660581378731437,4.7219596380331454
5,-5,0,15,-33,0,20,-47,0,-0.0010926720791252333,0.0005546278125576784,0.0005173843659547354,-2.0659900612819476e-05,-0.20919751344152077,1,47,0.20919751344152077,5.238908468043128
2,-3,0,21,-72,0,23,-60,0,-0.0008582495654269768,0.0003689810500115935,0.00047374781822496576,-1.5520697190417473e-05,0.20007057213721652,2,72,0.20007057213721652,6.105491928327868
1,-1,0,15,-35,0,16,-45,0,-0.0009732323628226527,0.0005261424170080213,0.0004412474244015958,-5.842521413035621e-06,-0.06641016537239788,1,45,0.06641016537239788,5.015458349818536
2,-3,0,20,-39,0,22,-115,0,-0.0008582495654269768,0.0006114176883736721,0.0002470225368820491,1.9065982874444127e-07,-0.0024569343469198236,4,115,0.0024569343469198236,0.5599270157952174
2,-3,0,23,-52,0,25,-98,0,-0.0008582495654269768,0.0005372779609924478,0.00032516078550517367,4.189181070644627e-06,0.0539692788524638,2,98,0.0539692788524638,4.113214122918565
3,-4,0,13,-45,0,16,-35,0,-0.0009169301699926427,0.0003652297914340252,0.0005564361649907652,4.735786432147663e-06,-0.05709515940611591,1,45,0.05709515940611591,6.708451639892085
2,-3,0,23,-66,0,25,-71,0,-0.0008582495654269768,0.00043368527309220565,0.0004377280889383829,1.3163796603611806e-05,0.169555058883948,2,71,0.169555058883948,5.631849679194609
2,-3,0,20,-55,0,22,-72,0,-0.0008582495654269768,0.0004525664937747603,0.0003850125133895471,-2.0670558262669467e-05,0.2661880410272168,2,72,0.2661880410272168,4.956038388030824
2,-3,0,8,-26,0,10,-28,0,-0.0008582495654269768,0.00038785047305605816,0.0004440098059108518,-2.6389286460066857e-05,0.3397925998317728,1,28,0.3397925998317728,5.717140037903913
5,-5,0,16,-41,0,17,-36,0,-0.0010926720791252333,0.0004813590077691322,0.0005716372185973257,-3.967585275877535e-05,0.40124666056156605,1,41,0.40124666056156605,5.781035730995054
3,-4,0,13,-54,0,16,-31,0,-0.0009169301699926427,0.00030995951475348274,0.0006180135545208336,1.1042899281673603e-05,0.13308205371137208,2,54,0.13308205371137208,7.4479092454970255
6,-5,0,14,-28,0,20,-40,0,-0.0012224259263201222,0.0005953273668919512,0.0005979040511073242,-2.9194508320846968e-05,-0.26390584428493,1,40,0.26390584428493,5.404795968811958
5,-5,0,16,-44,0,19,-36,0,-0.0010926720791252333,0.00045062647581751314,0.0006280584540217493,-1.3987149285970982e-05,0.14137870332510333,1,44,0.14137870332510333,6.348261569770647
6,1,0,4,-1,0,6,-17,0,-0.0021274452714343667,0.0016669041508537957,0.00044490164137285466,-1.5639479207716495e-05,0.08116018528686793,1,17,0.08116018528686793,2.3087916911191755
3,-4,0,19,-51,0,22,-62,0,-0.0009169301699926427,0.0004603668262087432,0.00044143005034093675,-1.5133293442962819e-05,-0.18220415866327896,2,62,0.18220415866327896,5.312625403707953
5,-5,0,20,-42,0,25,-58,0,-0.0010926720791252333,0.0005724649934429616,0.0005263545526206401,6.14746693836858e-06,-0.06211060546478237,1,58,0.06211060546478237,5.313928989076324
3,-4,0,20,-61,0,21,-52,0,-0.0009169301699926427,0.0004108727196956575,0.0004957683157799765,-1.0289134517008666e-05,0.1238684027545727,2,61,0.1238684027545727,5.968271503046121
3,-4,0,20,-63,0,21,-49,0,-0.0009169301699926427,0.0003985497036587294,0.0005205288007436687,2.1483344097554145e-06,-0.02585774138257854,2,63,0.02585774138257854,6.263335433885096
3,-4,0,16,-43,0,19,-47,0,-0.0009169301699926427,0.0004604238946548626,0.0004944269353454237,3.792066000764358e-05,-0.45634042195323443,1,47,0.45634042195323443,5.94997219281317
6,0,0,5,-2,0,9,-33,0,-0.0019444642127654525,0.0015765995427753435,0.0003518999985475565,-1.596467144255264e-05,0.09059165188001124,1,33,0.09059165188001124,1.9968592147601818
5,-5,0,19,-50,0,22,-43,0,-0.0010926720791252333,0.00046798289040478943,0.0006081188197386774,-1.6570368981766405e-05,-0.16732284407789993,1,50,0.16732284407789993,6.140605640459844
5,-5,0,18,-44,0,23,-47,0,-0.0010926720791252333,0.000500574975865291,0.0005842557369699651,-7.841366289977267e-06,0.07912947354452267,1,47,0.07912947354452267,5.895823858991294
5,-2,0,3,-2,0,8,-40,0,-0.0015765995427753435,0.0013213377449316794,0.000261950094593388,6.688296749723889e-06,0.04677625339737467,2,40,0.04677625339737467,1.8320082356492777
1,-1,0,15,-39,0,16,-39,0,-0.0009732323628226527,0.0004762184201762028,0.0005042349766266712,7.221033980221378e-06,0.08180397066847386,1,39,0.08180397066847386,5.712253966144439
3,1,0,2,-8,0,3,-1,0,-0.001872111220980286,0.00035598900222395244,0.0014845828501682254,-3.1539368588108085e-05,0.18574232428705395,1,8,0.18574232428705395,8.743037084469373
3,-4,0,22,-61,0,25,-67,0,-0.0009169301699926427,0.00044817405886351803,0.00046136185241677776,-7.394258712346987e-06,0.08889568199004604,1,67,0.08889568199004604,5.526735747862899
1,5,0,1,-2,0,2,3,0,-0.0031823543534735717,0.0007056292037688125,0.0024775433149668664,8.181652621074703e-07,-0.002840383719063639,1,5,0.002840383719063639,8.600198174782898
4,-4,0,12,-30,0,16,-34,0,-0.0011164319758063441,0.0004951039753186331,0.000570984268670778,-5.034373181693301e-05,-0.49687316663341224,1,34,0.49687316663341224,5.635393931478445
2,-3,0,16,-54,0,16,-41,0,-0.0008582495654269768,0.00037548910050504044,0.0004813590077691322,-1.40145715280416e-06,-0.01799269848606881,2,54,0.01799269848606881,6.1796014319046275
2,-3,0,23,-76,0,23,-60,0,-0.0008582495654269768,0.0003826136744903135,0.00047374781822496576,-1.8880727116974685e-06,0.02423969775546237,2,76,0.02423969775546237,5.990938189707564
4,-4,0,21,-52,0,21,-40,0,-0.0011164319758063441,0.0004957683157799765,0.0006230307637177276,2.3671036913600497e-06,-0.023361125872427835,1,52,0.023361125872427835,6.148665675069199
2,-2,0,20,-43,0,22,-46,0,-0.00110046555856185,0.0005605144959393915,0.000573067346522588,3.3116283900129235e-05,-0.3314718762129891,1,46,0.3314718762129891,5.736018497326117
3,-3,0,20,-49,0,23,-46,0,-0.0011282478210415036,0.0004985399296920295,0.0005953076290688405,-3.4400262280633595e-05,0.335824783258708,1,49,0.335824783258708,5.811553611318257
2,0,0,3,-3,0,5,-21,0,-0.0014959044672333557,0.0011282478210415036,0.0003114166078353147,-5.624003835653728e-05,0.41407272006980367,1,21,0.41407272006980367,2.292834885061191
2,-3,0,17,-57,0,19,-51,0,-0.0008582495654269768,0.0003774125809443594,0.0004603668262087432,-2.047015827387423e-05,0.2625968254692713,2,57,0.2625968254692713,5.905680261150707
1,-1,0,22,-60,0,23,-56,0,-0.0009732323628226527,0.00045512786258390924,0.0005046523332736754,-1.3452166965068025e-05,0.152121297109874,1,60,0.152121297109874,5.706306261360909
3,-1,0,3,-20,0,6,-5,0,-0.0014845828501682254,0.00020856833914888106,0.0012224259263201222,-5.358858469922223e-05,0.39724137522360686,1,20,0.39724137522360686,9.061596957746202
2,-3,0,3,-16,0,5,-10,0,-0.0008582495654269768,0.00025821049442532765,0.0006124470716863373,1.2408000684688194e-05,0.15908258332388886,1,16,0.15908258332388886,7.8521644855518575
3,-3,0,20,-45,0,23,-51,0,-0.0011282478210415036,0.0005380499666492822,0.0005454157980143458,-4.478205637787561e-05,-0.4366557535601479,1,51,0.4366557535601479,5.3181724608743055
6,-5,0,16,-33,0,16,-31,0,-0.0012224259263201222,0.0005861551845566242,0.0006180135545208336,-1.8257187242664338e-05,-0.16427768868067025,1,33,0.16427768868067025,5.560869608682056
2,-3,0,22,-67,0,24,-63,0,-0.0008582495654269768,0.0004106171854396588,0.0004705735059214572,2.2941125934139157e-05,0.2939695295472027,1,67,0.2939695295472027,6.028633439451042
3,-4,0,10,-36,0,13,-27,0,-0.0009169301699926427,0.00035639458947979197,0.0005748897833606564,1.4354202847805561e-05,0.1721405653289008,1,36,0.1721405653289008,6.8942771131738985
3,-4,0,15,-45,0,18,-46,0,-0.0009169301699926427,0.0004162110632372861,0.000480537100191286,-2.0182006564070675e-05,0.24201976564940522,1,46,0.24201976564940522,5.762524503632134
3,-4,0,3,-13,0,4,-9,0,-0.0009169301699926427,0.0003145241721925985,0.0005611309138121259,-4.1275083987918413e-05,0.4949455442733281,1,13,0.4949455442733281,6.728738471534698
5,-5,0,13,-37,0,16,-32,0,-0.0010926720791252333,0.00044028193063576175,0.0006018825782514192,-5.050757023805229e-05,0.5081314132198503,1,37,0.5081314132198503,6.055239704261753
2,-3,0,16,-38,0,18,-67,0,-0.0008582495654269768,0.0005164485769905537,0.00034107961926766784,-7.213691687552124e-07,-0.009239587656376747,2,67,0.009239587656376747,3.287217716343341
4,-4,0,20,-45,0,22,-44,0,-0.0011164319758063441,0.0005380499666492822,0.0005959606666704071,1.7578657513345067e-05,-0.17307999804913662,1,45,0.17307999804913662,5.867841825273641
2,-3,0,22,-74,0,24,-60,0,-0.0008582495654269768,0.0003762919762695479,0.000492174643978727,1.0217054821298082e-05,0.1308585122958792,2,74,0.1308585122958792,6.300413061389772
2,-3,0,11,-35,0,13,-38,0,-0.0008582495654269768,0.00039920510251462214,0.0004293170386135091,-2.9727424298845524e-05,-0.3807218360585331,1,38,0.3807218360585331,5.498302225338731
3,-3,0,12,-26,0,13,-28,0,-0.0011282478210415036,0.000553968051722274,0.0005587572926575759,-1.5522476661653743e-05,-0.15121706620322103,2,28,0.15121706620322103,5.443309093292594
3,-2,0,5,-7,0,6,-15,0,-0.0013213377449316794,0.0008324475076868119,0.0004982501479182794,9.359910673411914e-06,0.07783771542202526,1,15,0.07783771542202526,4.143485400216305
4,-4,0,20,-45,0,24,-51,0,-0.0011164319758063441,0.0005380499666492822,0.0005660301529471872,-1.2351856209874773e-05,0.12155029624746198,2,51,0.12155029624746198,5.570030830779579
2,-3,0,20,-62,0,22,-65,0,-0.0008582495654269768,0.0004046143110761588,0.0004223898369119088,-3.1245417438909126e-05,-0.3998137283740534,1,65,0.3998137283740534,5.403943349854947
1,-1,0,9,-21,0,10,-28,0,-0.0009732323628226527,0.000522104299455706,0.0004440098059108518,-7.118257456094823e-06,0.08031942215301538,2,28,0.08031942215301538,5.010019784744769
3,-1,0,3,-3,0,6,-24,0,-0.0014845828501682254,0.0011282478210415036,0.0003228196118567417,-3.351541726998009e-05,0.24790634745839746,1,24,0.24790634745839746,2.387827375531806
3,-3,0,24,-56,0,25,-52,0,-0.0011282478210415036,0.000524027675038106,0.0005777832350496444,-2.643691095375331e-05,0.2573017740689702,1,56,0.2573017740689702,5.623353115561558
2,4,0,3,-1,0,3,-1,0,-0.002917868855327459,0.0014845828501682254,0.0014845828501682254,5.129684500899175e-05,0.19304614981555826,1,4,0.19304614981555826,5.586951853604304
2,-3,0,21,-49,0,23,-89,0,-0.0008582495654269768,0.0005205288007436687,0.0003289703448470157,-8.750419836292436e-06,0.11194574246107614,2,89,0.11194574246107614,4.19832440328466
5,-5,0,14,-36,0,15,-30,0,-0.0010926720791252333,0.0004825576584576357,0.0006006452274966207,-9.469193170976841e-06,0.09513531284717548,1,36,0.09513531284717548,6.03457653341168
2,-3,0,18,-59,0,18,-47,0,-0.0008582495654269768,0.00038495201139507947,0.0004711518609596068,-2.145693072290477e-06,0.027439196284411826,2,59,0.027439196284411826,6.024045867347706
4,-4,0,16,-32,0,20,-51,0,-0.0011164319758063441,0.0006018825782514192,0.0004820051135161143,-3.254428403881072e-05,-0.31992177397215626,1,51,0.31992177397215626,4.73827000627818
3,-4,0,17,-51,0,18,-46,0,-0.0009169301699926427,0.0004163839822099515,0.000480537100191286,-2.0009087591405243e-05,0.2394919487926524,1,51,0.2394919487926524,5.751616404900904
1,-1,0,23,-50,0,24,-74,0,-0.0009732323628226527,0.0005541547452845587,0.000407497100285203,-1.1580517252890877e-05,-0.13057809930743025,2,74,0.13057809930743025,4.588688059360175
6,0,0,6,-3,0,10,-26,0,-0.0019444642127654525,0.00144124286045069,0.0004728122138116288,-3.040913850313378e-05,0.171615211200128,1,26,0.171615211200128,2.6683349778990584
2,-3,0,23,-67,0,23,-64,0,-0.0008582495654269768,0.0004276746986933206,0.0004462495592046953,1.5674692471039195e-05,0.20039506058409629,1,67,0.20039506058409629,5.701840361460099
2,-3,0,15,-72,0,17,-35,0,-0.0008582495654269768,0.000270272261463966,0.0005861073944905857,-1.8699094724250421e-06,0.023903072432888597,2,72,0.023903072432888597,7.492191625269156
3,-4,0,5,-11,0,8,-28,0,-0.0009169301699926427,0.0005635765594866541,0.00036365329012019303,1.0299679614204503e-05,-0.12319595786034811,1,28,0.12319595786034811,4.349709587864563
4,-4,0,23,-56,0,23,-45,0,-0.0011164319758063441,0.0005046523332736754,0.0006068216804026661,-4.9579621300025e-06,0.048699613560835034,1,56,0.048699613560835034,5.960420473330086
1,-1,0,13,-25,0,14,-50,0,-0.0009732323628226527,0.0006127636422574952,0.000354555656607412,-5.913063957745427e-06,0.06662406428952242,2,50,0.06662406428952242,3.994656526595247
4,-4,0,2,-11,0,2,-3,0,-0.0011164319758063441,0.0002629571007287834,0.0008582495654269768,4.774690349416012e-06,-0.04689542558354116,1,11,0.04689542558354116,8.429442682604543
2,-3,0,14,-28,0,16,-78,0,-0.0008582495654269768,0.0005953273668919512,0.0002656404478375245,2.7182493024988617e-06,0.034726972228612395,2,78,0.034726972228612395,3.2923432791056024
5,1,0,5,-2,0,8,-22,0,-0.0020656660801309525,0.0015765995427753435,0.0004519135125004097,-3.7153024855199335e-05,0.19719683931828139,1,22,0.19719683931828139,2.3986180575301645
2,-3,0,14,-72,0,16,-32,0,-0.0008582495654269768,0.0002533473817616307,0.0006018825782514192,-3.019605413926937e-06,-0.03857429273577027,2,72,0.03857429273577027,7.688814569021283
1,1,0,5,-22,0,6,-6,0,-0.001402349345658435,0.0002979386637350422,0.0010696745959874448,-3.473608593594808e-05,0.2715229296245951,1,22,0.2715229296245951,8.361367500733325
3,-3,0,16,-37,0,19,-41,0,-0.0011282478210415036,0.0005292012205138501,0.0005597021834485909,-3.934441707906266e-05,-0.382247860876348,1,41,0.382247860876348,5.437746048008497
3,-4,0,22,-59,0,25,-66,0,-0.0009169301699926427,0.000462295792361883,0.00046777724894512033,1.3142871314360672e-05,-0.15711487965604332,1,66,0.15711487965604332,5.586081971341423
2,-3,0,20,-71,0,22,-56,0,-0.0008582495654269768,0.000356919037568675,0.0004850472965881942,-1.6283231270107523e-05,-0.2078827153170783,2,71,0.2078827153170783,6.1920973656823035
5,-5,0,19,-42,0,20,-46,0,-0.0010926720791252333,0.0005476439820528346,0.0005274975093500158,-1.7530587722383107e-05,-0.1757456427536769,1,46,0.1757456427536769,5.288198082612285
