t_yr,E_P,E_Q,E_c,E_d
14.978358797528188,3.4091126383139733e-09,3.4091126383139733e-09,2.5569436998369466e-09,2.1410266049822216e-08
14.985325476038666,3.4091126383139733e-09,3.4091126383139733e-09,2.8007790753087766e-09,2.0172912131689866e-08
14.992292154549144,3.4091126383139733e-09,3.4091126383139733e-09,3.07441147622721e-09,1.9019552914444237e-08
14.999258833059624,3.4091126383139733e-09,3.4091126383139733e-09,3.3791601970079548e-09,1.794452312888831e-08
15.0062255115701,3.4091126383139733e-09,3.4091126383139733e-09,3.7163018274960343e-09,1.694248702738446e-08
15.013192190080579,3.4091126383139733e-09,3.4091126383139733e-09,4.087060961971928e-09,1.60084314827086e-08
15.020158868591057,3.4091126383139733e-09,3.4091126383139733e-09,4.492603612575962e-09,1.5137656561672285e-08
15.027125547101535,3.4091126383139733e-09,3.4091126383139733e-09,4.934032826921142e-09,1.4325764224236514e-08
15.034092225612016,3.4091126383139733e-09,3.4091126383139733e-09,5.412386101415723e-09,1.3568645708341648e-08
15.041058904122492,3.4091126383139733e-09,3.4091126383139733e-09,5.928634224754896e-09,1.2862468038946883e-08
15.04802558263297,3.4091126383139733e-09,3.4091126383139733e-09,6.483681246798321e-09,1.2203660022098265e-08
15.054992261143449,3.4091126383139733e-09,3.4091126383139733e-09,7.078365329908191e-09,1.1588898027805598e-08
15.061958939653927,3.4091126383139733e-09,3.4091126383139733e-09,7.713460285968743e-09,1.1015091805915967e-08
15.068925618164405,3.4091126383139733e-09,3.4091126383139733e-09,8.389677585316845e-09,1.0479370475244802e-08
15.075892296674883,3.4091126383139733e-09,3.4091126383139733e-09,9.107668736373805e-09,9.979068868661366e-09
15.082858975185362,3.4091126383139733e-09,3.4091126383139733e-09,9.868027908700843e-09,9.511714321549427e-09
15.08982565369584,3.4091126383139733e-09,3.4091126383139733e-09,1.0671294701714373e-08,9.075013977658674e-09
15.096792332206318,3.4091126383139733e-09,3.4091126383139733e-09,1.1517956983537048e-08,8.666842662495985e-09
15.103759010716796,3.4091126383139733e-09,3.4091126383139733e-09,1.240845374692254e-08,8.285231359217285e-09
15.110725689227275,3.4091126383139733e-09,3.4091126383139733e-09,1.3343177946065445e-08,7.928356311034164e-09
15.117692367737753,3.4091126383139733e-09,3.4091126383139733e-09,1.4322479270356234e-08,7.59452874928947e-09
15.124659046248231,3.4091126383139733e-09,3.4091126383139733e-09,1.5346666801386452e-08,7.282185221585092e-09
15.131625724758708,3.4091126383139733e-09,3.4091126383139733e-09,1.6416011591684237e-08,6.989878549334172e-09
15.138592403269188,3.4091126383139733e-09,3.4091126383139733e-09,1.7530749109543045e-08,6.716269364842559e-09
15.145559081779666,3.4091126383139733e-09,3.4091126383139733e-09,1.8691081553723405e-08,6.460118218682043e-09
15.152525760290144,3.4091126383139733e-09,3.4091126383139733e-09,1.989718003028227e-08,6.220278229914279e-09
15.159492438800623,3.4091126383139733e-09,3.4091126383139733e-09,2.1149186593053482e-08,5.9956882538301625e-09
15.1664591173111,3.4091126383139733e-09,3.4091126383139733e-09,2.244721615149184e-08,5.785366542198136e-09
15.173425795821577,3.4091126383139733e-09,3.4091126383139733e-09,2.3791358246966706e-08,5.5884048695957955e-09
15.180392474332058,3.4091126383139733e-09,3.4091126383139733e-09,2.5181678678700915e-08,5.403963087195629e-09
15.187359152842536,3.4091126383139733e-09,3.4091126383139733e-09,2.6618221018374198e-08,5.231264092809804e-09
15.194325831353012,3.4091126383139733e-09,3.4091126383139733e-09,2.810100799763512e-08,5.069589181777926e-09
15.20129250986349,3.4091126383139733e-09,3.4091126383139733e-09,2.963004277680393e-08,4.918273755358041e-09
15.208259188373969,3.4091126383139733e-09,3.4091126383139733e-09,3.120531009962863e-08,4.776703362822908e-09
15.215225866884449,3.4091126383139733e-09,3.4091126383139733e-09,3.282677734077507e-08,4.6443100538402196e-09
15.222192545394927,3.4091126383139733e-09,3.4091126383139733e-09,3.449439545264496e-08,4.520569019667871e-09
15.229159223905404,3.4091126383139733e-09,3.4091126383139733e-09,3.620809981719582e-08,4.4049955033379614e-09
15.236125902415882,3.4091126383139733e-09,3.4091126383139733e-09,3.7967811002770124e-08,4.297141958873318e-09
15.24309258092636,3.4091126383139733e-09,3.4091126383139733e-09,3.9773435431307785e-08,4.196595440410692e-09
15.25005925943684,3.4091126383139733e-09,3.4091126383139733e-09,4.1624865968372234e-08,4.102975207508438e-09
15.257025937947317,3.4091126383139733e-09,3.4091126383139733e-09,4.352198243183299e-08,4.015930528404308e-09
15.263992616457795,3.4091126383139733e-09,3.4091126383139733e-09,4.5464652025505696e-08,3.935138668105807e-09
15.270959294968273,3.4091126383139733e-09,3.4091126383139733e-09,4.745272970087491e-08,3.860303047680249e-09
15.277925973478752,3.4091126383139733e-09,3.4091126383139733e-09,4.948605845074259e-08,3.791151562387245e-09
15.284892651989232,3.4091126383139733e-09,3.4091126383139733e-09,5.156446953771928e-08,3.727435047436926e-09
15.291859330499708,3.4091126383139733e-09,3.4091126383139733e-09,5.368778265939813e-08,3.668925881204833e-09
15.298826009010186,3.4091126383139733e-09,3.4091126383139733e-09,5.585580604999518e-08,3.615416716208785e-09
15.305792687520665,3.4091126383139733e-09,3.4091126383139733e-09,5.8068336523549876e-08,3.5667193292272458e-09
15.312759366031143,3.4091126383139733e-09,3.4091126383139733e-09,6.032515945857559e-08,3.5226635828636014e-09
15.319726044541621,3.4091126383139733e-09,3.4091126383139733e-09,6.26260487249252e-08,3.4830964912655747e-09
15.3266927230521,3.4091126383139733e-09,3.4091126383139733e-09,6.497076655300967e-08,3.4478813837644417e-09
15.333659401562578,3.4091126383139733e-09,3.4091126383139733e-09,6.735906334591144e-08,3.416897160590323e-09
15.340626080073056,3.4091126383139733e-09,3.4091126383139733e-09,6.979067743462256e-08,3.3900376354973236e-09
15.347592758583534,3.4091126383139733e-09,3.4091126383139733e-09,7.226533477597059e-08,3.3672109607793106e-09
15.354559437094013,3.4091126383139733e-09,3.4091126383139733e-09,7.478274859213952e-08,3.348339130768646e-09
15.36152611560449,3.4091126383139733e-09,3.4091126383139733e-09,7.734261894932477e-08,3.3333575602833433e-09
15.36849279411497,3.4091126383139733e-09,3.4091126383139733e-09,7.994463227548977e-08,3.3222147350196703e-09
15.375459472625447,3.4091126383139733e-09,3.4091126383139733e-09,8.258846081501415e-08,3.314871931595022e-09
15.382426151135924,3.4091126383139733e-09,3.4091126383139733e-09,8.527376201762156e-08,3.311303005101083e-09
15.389392829646404,3.4091126383139733e-09,3.4091126383139733e-09,8.800017785868496e-08,3.3114942426944726e-09
15.396359508156882,3.4091126383139733e-09,3.4091126383139733e-09,9.076733408741292e-08,3.315444282071235e-09
15.40332618666736,3.4091126383139733e-09,3.4091126383139733e-09,9.357483939944811e-08,3.3231640941543018e-09
15.410292865177839,3.4091126383139733e-09,3.4091126383139733e-09,9.642228452988098e-08,3.334677029775018e-09
15.417259543688315,3.4091126383139733e-09,3.4091126383139733e-09,9.930924126219576e-08,3.3500189305797187e-09
15.424226222198795,3.4091126383139733e-09,3.4091126383139733e-09,1.0223526134816826e-07,3.3692383048441278e-09
15.431192900709274,3.4091126383139733e-09,3.4091126383139733e-09,1.0519987533321925e-07,3.392396569333197e-09
15.438159579219752,3.4091126383139733e-09,3.4091126383139733e-09,1.0820259127815673e-07,3.419568357715014e-09
15.445126257730228,3.4091126383139733e-09,3.4091126383139733e-09,1.1124289337183778e-07,3.450841898067802e-09
15.452092936240707,3.4091126383139733e-09,3.4091126383139733e-09,1.1432024043173456e-07,3.4863194629715145e-09
15.459059614751187,3.4091126383139733e-09,3.4091126383139733e-09,1.1743406427669088e-07,3.5261178932190244e-09
15.466026293261665,3.4091126383139733e-09,3.4091126383139733e-09,1.2058376796715846e-07,3.5703691992159185e-09
15.472992971772143,3.4091126383139733e-09,3.4091126383139733e-09,1.2376872390205372e-07,3.6192212436291197e-09
15.47995965028262,3.4091126383139733e-09,3.4091126383139733e-09,1.2698827176098173e-07,3.672838509731786e-09
15.486926328793098,3.4091126383139733e-09,3.4091126383139733e-09,1.302417162799783e-07,3.7314029604235526e-09
15.493893007303576,3.4091126383139733e-09,3.4091126383139733e-09,1.335283248483237e-07,3.795114993469415e-09
15.500859685814056,3.4091126383139733e-09,3.4091126383139733e-09,1.3684732491312962e-07,3.86419449849959e-09
15.507826364324533,3.4091126383139733e-09,3.4091126383139733e-09,1.4019790117422995e-07,3.9388820212899905e-09
15.514793042835011,3.4091126383139733e-09,3.4091126383139733e-09,1.4357919255689142e-07,4.019440045481865e-09
15.52175972134549,3.4091126383139733e-09,3.4091126383139733e-09,1.4699028893992322e-07,4.106154397523114e-09
15.528726399855968,3.4091126383139733e-09,3.4091126383139733e-09,1.5043022762288938e-07,4.199335784139551e-09
15.535693078366448,3.4091126383139733e-09,3.4091126383139733e-09,1.5389798951297187e-07,4.299321471213601e-09
15.542659756876924,3.4091126383139733e-09,3.4091126383139733e-09,1.573924950072296e-07,4.406477114663354e-09
15.549626435387403,3.4091126383139733e-09,3.4091126383139733e-09,1.6091259954511973e-07,4.521198754762761e-09
15.55659311389788,3.4091126383139733e-09,3.4091126383139733e-09,1.644570888053622e-07,4.643914986218804e-09
15.563559792408359,3.4091126383139733e-09,3.4091126383139733e-09,1.6802467352135955e-07,4.775089316643252e-09
15.570526470918837,3.4091126383139733e-09,3.4091126383139733e-09,1.7161398388832152e-07,4.915222722644467e-09
15.577493149429316,3.4091126383139733e-09,3.4091126383139733e-09,1.7522356352328556e-07,5.064856425435096e-09
15.584459827939794,3.4091126383139733e-09,3.4091126383139733e-09,1.7885186294646863e-07,5.224574897383348e-09
15.591426506450272,3.4091126383139733e-09,3.4091126383139733e-09,1.8249723254460268e-07,5.395009116819419e-09
15.59839318496075,3.4091126383139733e-09,3.4091126383139733e-09,1.861579149874031e-07,5.576840086845125e-09
15.605359863471229,3.4091126383139733e-09,3.4091126383139733e-09,1.898320370509806e-07,5.770802636698305e-09
15.612326541981707,3.4091126383139733e-09,3.4091126383139733e-09,1.9351760080009804e-07,5.977689525492673e-09
15.619293220492185,3.4091126383139733e-09,3.4091126383139733e-09,1.972124740806905e-07,6.198355869051331e-09
15.626259899002664,3.4091126383139733e-09,3.4091126383139733e-09,2.0091438027706418e-07,6.433723910358461e-09
15.63322657751314,3.4091126383139733e-09,3.4091126383139733e-09,2.0462088731156977e-07,6.684788141650738e-09
15.64019325602362,3.4091126383139733e-09,3.4091126383139733e-09,2.0832939579577304e-07,6.952620813781775e-09
15.647159934534098,3.4091126383139733e-09,3.4091126383139733e-09,2.120371263001309e-07,7.2383778456069915e-09
15.654126613044577,3.4091126383139733e-09,3.4091126383139733e-09,2.1574110566107815e-07,7.54330515527206e-09
15.661093291555055,3.4091126383139733e-09,3.4091126383139733e-09,2.194381523189231e-07,7.868745424206886e-09
15.668059970065531,3.4091126383139733e-09,3.4091126383139733e-09,2.2312486062281166e-07,8.216145308887045e-09
15.675026648576011,3.4091126383139733e-09,3.4091126383139733e-09,2.267975840331193e-07,8.58706311511937e-09
15.68199332708649,3.4091126383139733e-09,3.4091126383139733e-09,2.3045241715479276e-07,8.983176947002758e-09
15.688960005596968,3.4091126383139733e-09,3.4091126383139733e-09,2.340851765395944e-07,9.406293339422668e-09
15.695926684107445,3.4091126383139733e-09,3.4091126383139733e-09,2.376913802879399e-07,9.85835635378235e-09
15.702893362617923,3.4091126383139733e-09,3.4091126383139733e-09,2.412662265367435e-07,1.034145708616135e-08
15.709860041128403,3.4091126383139733e-09,3.4091126383139733e-09,2.4480457045480463e-07,1.0857843664312479e-08
15.716826719638881,3.4091126383139733e-09,3.4091126383139733e-09,2.483009000600536e-07,1.140993160619014e-08
15.72379339814936,3.4091126383139733e-09,3.4091126383139733e-09,2.517493107810327e-07,1.2000314515497326e-08
15.730760076659836,3.4091126383139733e-09,3.4091126383139733e-09,2.5514347882614915e-07,1.263177503110793e-08
15.737726755170314,3.4091126383139733e-09,3.4091126383139733e-09,2.584766333892759e-07,1.3307295937426169e-08
15.744693433680794,3.4091126383139733e-09,3.4091126383139733e-09,2.61741527755169e-07,1.4030071316617857e-08
15.751660112191272,3.4091126383139733e-09,3.4091126383139733e-09,2.649304096622286e-07,1.4803517535877055e-08
15.758626790701749,3.4091126383139733e-09,3.4091126383139733e-09,2.6803499096750856e-07,1.5631283894022415e-08
15.765593469212227,3.4091126383139733e-09,3.4091126383139733e-09,2.7104641687702946e-07,1.6517262674760795e-08
15.772560147722706,3.4091126383139733e-09,3.4091126383139733e-09,2.7395523520652455e-07,1.7465598270689555e-08
15.779526826233186,3.4091126383139733e-09,3.4091126383139733e-09,2.7675136607038655e-07,1.8480695007952806e-08
15.786493504743664,3.4091126383139733e-09,3.4091126383139733e-09,2.794240724827607e-07,1.9567223226647998e-08
15.79346018325414,3.4091126383139733e-09,3.4091126383139733e-09,2.8196193267983625e-07,2.0730123053950454e-08
15.800426861764619,3.4091126383139733e-09,3.4091126383139733e-09,2.843528148865282e-07,2.1974605245856256e-08
15.807393540275097,3.4091126383139733e-09,3.4091126383139733e-09,2.8658385550813207e-07,2.3306148350049734e-08
15.814360218785575,3.4091126383139733e-09,3.4091126383139733e-09,2.8864144195720923e-07,2.473049131669542e-08
15.821326897296053,3.4091126383139733e-09,3.4091126383139733e-09,2.9051120139221155e-07,2.6253620572592872e-08
15.828293575806532,3.4091126383139733e-09,3.4091126383139733e-09,2.921779970052639e-07,2.7881750419303783e-08
15.83526025431701,3.4091126383139733e-09,3.4091126383139733e-09,2.936259336406143e-07,2.962129548441348e-08
15.842226932827488,3.4091126383139733e-09,3.4091126383139733e-09,2.9483837477861544e-07,3.1478833809243674e-08
15.849193611337967,3.4091126383139733e-09,3.4091126383139733e-09,2.9579797322408065e-07,3.34610590133955e-08
15.856160289848445,3.4091126383139733e-09,3.4091126383139733e-09,2.96486718015045e-07,3.557471985178778e-08
15.863126968358923,3.4091126383139733e-09,3.4091126383139733e-09,2.968860004058477e-07,3.782654537492769e-08
15.870093646869401,3.4091126383139733e-09,3.4091126383139733e-09,2.96976701885104e-07,4.022315383310854e-08
15.87706032537988,3.4091126383139733e-09,3.4091126383139733e-09,2.9673930743657314e-07,4.2770943452018316e-08
15.884027003890356,3.4091126383139733e-09,3.4091126383139733e-09,2.961540472994409e-07,4.547596325590364e-08
15.890993682400836,3.4091126383139733e-09,3.4091126383139733e-09,2.952010705017675e-07,4.834376227797679e-08
15.897960360911314,3.4091126383139733e-09,3.4091126383139733e-09,2.9386065328238294e-07,5.1379215757265546e-08
15.904927039421793,3.4091126383139733e-09,3.4091126383139733e-09,2.9211344520752544e-07,5.4586327360704055e-08
15.911893717932271,3.4091126383139733e-09,3.4091126383139733e-09,2.8994075527666807e-07,5.796800705723839e-08
15.918860396442748,3.4091126383139733e-09,3.4091126383139733e-09,2.8732487946654937e-07,6.15258251190873e-08
15.925827074953228,3.4091126383139733e-09,3.4091126383139733e-09,2.8424947011627243e-07,6.525974375262343e-08
15.932793753463706,3.4091126383139733e-09,3.4091126383139733e-09,2.806999461057531e-07,6.916782920053112e-08
15.939760431974184,3.4091126383139733e-09,3.4091126383139733e-09,2.7666394091924017e-07,7.324594873715826e-08
15.94672711048466,3.4091126383139733e-09,3.4091126383139733e-09,2.7213178356020265e-07,7.748745882049647e-08
15.953693788995139,3.4091126383139733e-09,3.4091126383139733e-09,2.6709700462911656e-07,8.188289273718676e-08
