l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,delta,kappa,refine,max_abs_n,abs_kappa,mu
0,17,0,1,-12,-1,1,16,1,-0.004706014722882456,0.0001317052176195001,0.00455968102508798,-1.4628480174976206e-05,-0.7047533553037664,1,17,0.7047533553037664,140.18749811112838
0,17,0,1,-12,0,1,16,0,-0.004706014722882456,0.0001317052176195001,0.00455968102508798,-1.4628480174976206e-05,0.7047533553037664,1,17,0.7047533553037664,140.18749811112838
0,17,0,1,-12,1,1,16,-1,-0.004706014722882456,0.0001317052176195001,0.00455968102508798,-1.4628480174976206e-05,-0.7047533553037664,1,17,0.7047533553037664,140.18749811112838
0,18,0,1,-12,-1,1,17,1,-0.0049693743676990434,0.0001317052176195001,0.004823167543880964,-1.4501606198579278e-05,-0.7020613530482809,1,18,0.7020613530482809,143.13111344632912
0,18,0,1,-12,0,1,17,0,-0.0049693743676990434,0.0001317052176195001,0.004823167543880964,-1.4501606198579278e-05,0.7020613530482809,1,18,0.7020613530482809,143.13111344632912
0,18,0,1,-12,1,1,17,-1,-0.0049693743676990434,0.0001317052176195001,0.004823167543880964,-1.4501606198579278e-05,-0.7020613530482809,1,18,0.7020613530482809,143.13111344632912
0,19,0,1,-12,-1,1,18,1,-0.005233627846213401,0.0001317052176195001,0.005087181893000314,-1.4740735593586976e-05,-0.6968501858711045,1,19,0.6968501858711045,142.76859114588422
0,19,0,1,-12,0,1,18,0,-0.005233627846213401,0.0001317052176195001,0.005087181893000314,-1.4740735593586976e-05,0.6968501858711045,1,19,0.6968501858711045,142.76859114588422
0,19,0,1,-12,1,1,18,-1,-0.005233627846213401,0.0001317052176195001,0.005087181893000314,-1.4740735593586976e-05,-0.6968501858711045,1,19,0.6968501858711045,142.76859114588422
0,20,0,1,-12,-1,1,19,1,-0.005499828254476584,0.0001317052176195001,0.0053527772990706515,-1.5345737786432584e-05,-0.6890764740800478,1,20,0.6890764740800478,136.85532546875626
0,20,0,1,-12,0,1,19,0,-0.005499828254476584,0.0001317052176195001,0.0053527772990706515,-1.5345737786432584e-05,0.6890764740800478,1,20,0.6890764740800478,136.85532546875626
0,20,0,1,-12,1,1,19,-1,-0.005499828254476584,0.0001317052176195001,0.0053527772990706515,-1.5345737786432584e-05,-0.6890764740800478,1,20,0.6890764740800478,136.85532546875626
0,1,0,1,-11,-1,1,-2,1,-0.000738948454077827,0.00014098639381203223,0.0006023269048774995,4.36484461170466e-06,-0.2074426468990704,1,11,0.2074426468990704,28.62605626584138
0,1,0,1,-11,0,1,-2,0,-0.000738948454077827,0.00014098639381203223,0.0006023269048774995,4.36484461170466e-06,0.2074426468990704,1,11,0.2074426468990704,28.62605626584138
0,1,0,1,-11,1,1,-2,-1,-0.000738948454077827,0.00014098639381203223,0.0006023269048774995,4.36484461170466e-06,-0.2074426468990704,1,11,0.2074426468990704,28.62605626584138
0,4,0,1,-11,-1,1,3,1,-0.00142210207358038,0.00014098639381203223,0.0012725407985733764,-8.574881194971283e-06,-0.7429897114913367,1,11,0.7429897114913367,110.26186524026727
0,4,0,1,-11,0,1,3,0,-0.00142210207358038,0.00014098639381203223,0.0012725407985733764,-8.574881194971283e-06,0.7429897114913367,1,11,0.7429897114913367,110.26186524026727
