l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a,n_m
3,-3,1,-2,2,-11,-0.0008601000555226912,0.0006023269048774995,0.00024159830799367046,-1.6174842651521244e-05,0.01880576864012831,15
3,-3,1,-2,2,-10,-0.0008601000555226912,0.0006023269048774995,0.00026814142169328853,1.0368271048096802e-05,0.012054726635026087,15
3,-2,1,-2,2,-9,-0.000926169843396888,0.0006023269048774995,0.0003021884453905382,-2.165449312885033e-05,0.02338069338279114,15
3,-2,1,-2,2,-8,-0.000926169843396888,0.0006023269048774995,0.0003326425567156908,8.799618196302181e-06,0.009501084772991593,15
3,-1,1,-2,2,-6,-0.000998084207166912,0.0006023269048774995,0.00042506408290257934,2.9306780613166765e-05,0.02936303410345989,15
3,1,1,-2,2,-3,-0.0012998983166993359,0.0006023269048774995,0.0006883901588102036,-9.181253011632945e-06,0.007063054774119345,15
3,6,1,-2,2,4,-0.0024186606766848882,0.0006023269048774995,0.0018458787080848657,2.9544936277476827e-05,0.012215411844365157,15
3,8,1,-2,2,5,-0.002675512320323371,0.0006023269048774995,0.0020671941991908453,-5.991216255025935e-06,0.002239278141055922,15
3,9,1,-2,2,7,-0.0029334778136359597,0.0006023269048774995,0.002333641093116966,2.4901843585058495e-06,0.0008488846743379112,15
3,10,1,-2,2,8,-0.003196341902933452,0.0006023269048774995,0.0025823680571360795,-1.1646940919872971e-05,0.0036438345063098403,15
3,11,1,-2,2,9,-0.003462185480912929,0.0006023269048774995,0.002837466283292238,-2.2392292743191218e-05,0.006467675653612495,15
3,12,1,-2,2,10,-0.0037290325328913905,0.0006023269048774995,0.0030974669448516055,-2.923868316228543e-05,0.007840822761504456,15
3,15,1,-2,2,13,-0.004526260671995234,0.0006023269048774995,0.0038929098475402085,-3.102391957752592e-05,0.006854205231589143,15
3,16,1,-2,2,14,-0.004790467128105982,0.0006023269048774995,0.004158149117255109,-2.999110597337335e-05,0.0062605806847966005,15
3,17,1,-2,2,15,-0.005054963890750095,0.0006023269048774995,0.004422542790612594,-3.009419526000135e-05,0.005953394704771222,15
3,-2,1,-1,2,-20,-0.000926169843396888,0.000758058289083616,0.0001393121823523654,-2.8799371960906662e-05,0.031095130300593663,15
3,-2,1,-1,2,-19,-0.000926169843396888,0.000758058289083616,0.00014613674776618418,-2.1974806547087815e-05,0.02372654076761063,15
3,-2,1,-1,2,-18,-0.000926169843396888,0.000758058289083616,0.00015542391434663602,-1.268763996663605e-05,0.013699042413324468,15
3,-2,1,-1,2,-17,-0.000926169843396888,0.000758058289083616,0.0001654511913622877,-2.660362950984295e-06,0.0028724352989371303,15
3,-2,1,-1,2,-16,-0.000926169843396888,0.000758058289083616,0.00017249671507286419,4.385160759592141e-06,0.004734726347285078,15
3,-2,1,-1,2,-15,-0.000926169843396888,0.000758058289083616,0.0001819548751341122,1.38433208208402e-05,0.014946849025085321,15
3,-2,1,-1,2,-14,-0.000926169843396888,0.000758058289083616,0.00019644874332665755,2.833718901338548e-05,0.03059610417615622,15
3,-1,1,-1,2,-13,-0.000998084207166912,0.000758058289083616,0.00021328352758161109,-2.674239050168498e-05,0.026793721721731223,15
3,-1,1,-1,2,-12,-0.000998084207166912,0.000758058289083616,0.00022661345866183688,-1.3412459421459182e-05,0.013438204236825664,15
3,-1,1,-1,2,-11,-0.000998084207166912,0.000758058289083616,0.00024159830799367046,1.5723899103744186e-06,0.0015754080658561748,15
3,-1,1,-1,2,-10,-0.000998084207166912,0.000758058289083616,0.00026814142169328853,2.8115503609992465e-05,0.028169470479649256,15
3,0,1,-1,2,-6,-0.001168345950483926,0.000758058289083616,0.00042506408290257934,1.4776421502269267e-05,0.012647299796904255,15
3,1,1,-1,2,-5,-0.0012998983166993359,0.000758058289083616,0.0005139207856115777,-2.791924200414215e-05,0.021478019969311046,15
3,2,1,-1,2,-3,-0.0014462919592611418,0.000758058289083616,0.0006883901588102036,1.564886326777936e-07,0.00010819989122924944,15
3,4,1,-1,2,1,-0.0019293062769633813,0.000758058289083616,0.0011992510625692902,2.800307468952515e-05,0.014514582274412336,15
3,5,1,-1,2,2,-0.002171276389406632,0.000758058289083616,0.0013846263257445758,-2.859177457844057e-05,0.013168187485451425,15
3,0,1,1,2,-17,-0.001168345950483926,0.0009785032656031902,0.0001654511913622877,-2.439149351844824e-05,0.02087694446011076,15
3,0,1,1,2,-16,-0.001168345950483926,0.0009785032656031902,0.00017249671507286419,-1.7345969807871587e-05,0.014846604124991341,15
3,0,1,1,2,-15,-0.001168345950483926,0.0009785032656031902,0.0001819548751341122,-7.887809746623745e-06,0.006751262109785747,15
3,0,1,1,2,-14,-0.001168345950483926,0.0009785032656031902,0.00019644874332665755,6.606058445921643e-06,0.005654197237714933,15
3,0,1,1,2,-13,-0.001168345950483926,0.0009785032656031902,0.00021328352758161109,2.3440842700875233e-05,0.020063272090912878,15
3,1,1,1,2,-9,-0.0012998983166993359,0.0009785032656031902,0.0003021884453905382,-1.9206605705607543e-05,0.014775467787646959,15
3,1,1,1,2,-8,-0.0012998983166993359,0.0009785032656031902,0.0003326425567156908,1.1247505619545184e-05,0.008652604188383383,15
3,3,1,1,2,-3,-0.0016875888535549334,0.0009785032656031902,0.0006883901588102036,-2.0695429141539623e-05,0.01226331229786471,15
3,5,1,1,2,1,-0.002171276389406632,0.0009785032656031902,0.0011992510625692902,6.477938765848002e-06,0.002983470366763532,15
3,1,1,2,2,-20,-0.0012998983166993359,0.0011876060720696538,0.0001393121823523654,2.701993772268323e-05,0.02078619333186881,15
3,2,1,2,2,-11,-0.0014462919592611418,0.0011876060720696538,0.00024159830799367046,-1.7087579197817577e-05,0.0118147508795852,15
3,2,1,2,2,-10,-0.0014462919592611418,0.0011876060720696538,0.00026814142169328853,9.455534501800469e-06,0.006537777135005963,15
3,3,1,2,2,-5,-0.0016875888535549334,0.0011876060720696538,0.0005139207856115777,1.393800412629806e-05,0.008259123125243111,15
3,4,1,2,2,-2,-0.0019293062769633813,0.0011876060720696538,0.0007709839009291044,2.928369603537686e-05,0.015178355238374977,15
3,13,1,2,2,9,-0.0039955884824074,0.0011876060720696538,0.002837466283292238,2.9483872954491966e-05,0.007379106503162084,15
3,14,1,2,2,10,-0.00426138436982716,0.0011876060720696538,0.0030974669448516055,2.36886470940988e-05,0.005558908804806922,15
3,15,1,2,2,11,-0.004526260671995234,0.0011876060720696538,0.0033613668070111803,2.2712207085600657e-05,0.005017874296574445,15
3,16,1,2,2,12,-0.004790467128105982,0.0011876060720696538,0.003627023623815877,2.416256777954852e-05,0.005043885519594772,15
3,17,1,2,2,13,-0.005054963890750095,0.0011876060720696538,0.0038929098475402085,2.5552028859766873e-05,0.00505483904771776,15
3,18,1,2,2,14,-0.005320803084440166,0.0011876060720696538,0.004158149117255109,2.4952104884597495e-05,0.004689537366561435,15
3,19,1,2,2,15,-0.005588836096595871,0.0011876060720696538,0.004422542790612594,2.1312766086377388e-05,0.0038134534128418753,15
3,20,1,2,2,16,-0.005859085906608004,0.0011876060720696538,0.004686172344532099,1.4692509993748798e-05,0.002507645429328535,15
3,2,1,3,2,-19,-0.0014462919592611418,0.0012725407985733764,0.00014613674776618418,-2.7614412921581283e-05,0.019093249288123323,15
3,2,1,3,2,-18,-0.0014462919592611418,0.0012725407985733764,0.00015542391434663602,-1.832724634112941e-05,0.01267188566165585,15
3,2,1,3,2,-17,-0.0014462919592611418,0.0012725407985733764,0.0001654511913622877,-8.299969325477764e-06,0.005738792414857867,15
3,2,1,3,2,-16,-0.0014462919592611418,0.0012725407985733764,0.00017249671507286419,-1.2544456149011108e-06,0.0008673529620824011,15
3,2,1,3,2,-15,-0.0014462919592611418,0.0012725407985733764,0.0001819548751341122,8.203714446346731e-06,0.005672239545975013,15
3,2,1,3,2,-14,-0.0014462919592611418,0.0012725407985733764,0.00019644874332665755,2.269758263889212e-05,0.015693638129944034,15
3,3,1,3,2,-6,-0.0016875888535549334,0.0012725407985733764,0.00042506408290257934,1.0016027921022326e-05,0.005935111446086765,15
3,5,1,3,2,-1,-0.002171276389406632,0.0012725407985733764,0.000894883579030094,-3.852011803161682e-06,0.0017740771382008913,15
3,8,1,3,2,2,-0.002675512320323371,0.0012725407985733764,0.0013846263257445758,-1.8345196005418833e-05,0.0068567039912571116,15
3,3,1,4,2,-16,-0.0016875888535549334,0.0014878228371177796,0.00017249671507286419,-2.7269301364289547e-05,0.01615873517228223,15
3,3,1,4,2,-15,-0.0016875888535549334,0.0014878228371177796,0.0001819548751341122,-1.7811141303041705e-05,0.010554194681673944,15
3,3,1,4,2,-14,-0.0016875888535549334,0.0014878228371177796,0.00019644874332665755,-3.3172731104963177e-06,0.0019656879716338656,15
3,3,1,4,2,-13,-0.0016875888535549334,0.0014878228371177796,0.00021328352758161109,1.3517511144457272e-05,0.008009955218643696,15
3,3,1,4,2,-12,-0.0016875888535549334,0.0014878228371177796,0.00022661345866183688,2.684744222468307e-05,0.015908757733335638,15
3,4,1,4,2,-6,-0.0019293062769633813,0.0014878228371177796,0.00042506408290257934,-1.6419356943022387e-05,0.008510497860850546,15
3,5,1,4,2,-3,-0.002171276389406632,0.0014878228371177796,0.0006883901588102036,4.936606521351028e-06,0.0022735965561252692,15
3,7,1,4,2,0,-0.0025372392509810755,0.0014878228371177796,0.0010448703139708233,-4.5460998924725694e-06,0.0017917505772129005,15
3,8,1,4,2,1,-0.002675512320323371,0.0014878228371177796,0.0011992510625692902,1.156157936369872e-05,0.004321258129097814,15
3,4,1,5,2,-17,-0.0019293062769633813,0.001734103264389586,0.0001654511913622877,-2.9751821211507603e-05,0.015420994357793353,15
3,4,1,5,2,-16,-0.0019293062769633813,0.001734103264389586,0.00017249671507286419,-2.270629750093095e-05,0.011769151312081654,15
3,4,1,5,2,-15,-0.0019293062769633813,0.001734103264389586,0.0001819548751341122,-1.3248137439683108e-05,0.006866788128909696,15
3,4,1,5,2,-14,-0.0019293062769633813,0.001734103264389586,0.00019644874332665755,1.24573075286228e-06,0.0006456884361683566,15
3,4,1,5,2,-13,-0.0019293062769633813,0.001734103264389586,0.00021328352758161109,1.808051500781587e-05,0.009371511005641663,15
3,5,1,5,2,-6,-0.002171276389406632,0.001734103264389586,0.00042506408290257934,-1.2109042114466593e-05,0.005576923404843803,15
3,6,1,5,2,-3,-0.0024186606766848882,0.001734103264389586,0.0006883901588102036,3.8327465149015985e-06,0.00158465656296811,15
3,9,1,5,2,1,-0.0029334778136359597,0.001734103264389586,0.0011992510625692902,-1.2348667708349248e-07,4.2095657417103275e-05,15
3,5,1,6,2,-17,-0.002171276389406632,0.0019747070189232627,0.0001654511913622877,-3.11181791210818e-05,0.014331744808216607,15
3,5,1,6,2,-16,-0.002171276389406632,0.0019747070189232627,0.00017249671507286419,-2.4072655410505364e-05,0.011086868317618447,15
3,5,1,6,2,-15,-0.002171276389406632,0.0019747070189232627,0.0001819548751341122,-1.4614495349257305e-05,0.006730831422733411,15
3,5,1,6,2,-14,-0.002171276389406632,0.0019747070189232627,0.00019644874332665755,-1.206271567117008e-07,5.5555873632774067e-05,15
3,5,1,6,2,-13,-0.002171276389406632,0.0019747070189232627,0.00021328352758161109,1.6714157098241672e-05,0.007697848684666685,15
3,5,1,6,2,-12,-0.002171276389406632,0.0019747070189232627,0.00022661345866183688,3.004408817846747e-05,0.013837062994397475,15
3,6,1,6,2,-6,-0.0024186606766848882,0.0019747070189232627,0.00042506408290257934,-1.8889574859046014e-05,0.0078099317697333265,15
3,8,1,6,2,-3,-0.002675512320323371,0.0019747070189232627,0.0006883901588102036,-1.2415142589904289e-05,0.004640286084873553,15
3,10,1,6,2,1,-0.003196341902933452,0.0019747070189232627,0.0011992510625692902,-2.2383821440899194e-05,0.007002949659533098,15
3,15,1,6,2,8,-0.004526260671995234,0.0019747070189232627,0.0025823680571360795,3.081440406410823e-05,0.006807916356820176,15
3,16,1,6,2,9,-0.004790467128105982,0.0019747070189232627,0.002837466283292238,2.1706174109518278e-05,0.004531118475308336,15
3,17,1,6,2,10,-0.005054963890750095,0.0019747070189232627,0.0030974669448516055,1.7210073024773002e-05,0.0034045887165020357,15
3,18,1,6,2,11,-0.005320803084440166,0.0019747070189232627,0.0033613668070111803,1.5270741494276957e-05,0.002870006886541956,15
3,19,1,6,2,12,-0.005588836096595871,0.0019747070189232627,0.003627023623815877,1.2894546143268903e-05,0.0023071970479010646,15
3,20,1,6,2,13,-0.005859085906608004,0.0019747070189232627,0.0038929098475402085,8.530959855467327e-06,0.0014560223201107063,15
3,6,1,7,2,-16,-0.0024186606766848882,0.002215705167770865,0.00017249671507286419,-3.0458793841159175e-05,0.012593248046231603,15
3,6,1,7,2,-15,-0.0024186606766848882,0.002215705167770865,0.0001819548751341122,-2.1000633779911116e-05,0.008682753220553209,15
3,6,1,7,2,-14,-0.0024186606766848882,0.002215705167770865,0.00019644874332665755,-6.5067655873655116e-06,0.0026902349924851554,15
3,6,1,7,2,-13,-0.0024186606766848882,0.002215705167770865,0.00021328352758161109,1.0328018667587861e-05,0.004270139572345407,15
3,6,1,7,2,-12,-0.0024186606766848882,0.002215705167770865,0.00022661345866183688,2.365794974781366e-05,0.009781425718732972,15
3,7,1,7,2,-9,-0.0025372392509810755,0.002215705167770865,0.0003021884453905382,-1.9345637819672117e-05,0.007624680176373485,15
3,7,1,7,2,-8,-0.0025372392509810755,0.002215705167770865,0.0003326425567156908,1.1108473505480176e-05,0.004378173442329042,15
3,9,1,7,2,-3,-0.0029334778136359597,0.002215705167770865,0.0006883901588102036,-2.9382487054891316e-05,0.010016263602986854,15
3,14,1,7,2,5,-0.00426138436982716,0.002215705167770865,0.0020671941991908453,2.151499713455053e-05,0.0050488280960731945,15
3,15,1,7,2,7,-0.004526260671995234,0.002215705167770865,0.002333641093116966,2.3085588892597826e-05,0.005100366630546137,15
3,16,1,7,2,8,-0.004790467128105982,0.002215705167770865,0.0025823680571360795,7.6060968009624905e-06,0.001587756809004497,15
3,17,1,7,2,9,-0.005054963890750095,0.002215705167770865,0.002837466283292238,-1.7924396869921366e-06,0.00035459000810511435,15
3,18,1,7,2,10,-0.005320803084440166,0.002215705167770865,0.0030974669448516055,-7.63097181769555e-06,0.0014341767016357177,15
3,19,1,7,2,11,-0.005588836096595871,0.002215705167770865,0.0033613668070111803,-1.1764121813825565e-05,0.002104932334836412,15
3,20,1,7,2,12,-0.005859085906608004,0.002215705167770865,0.003627023623815877,-1.6357115021261442e-05,0.0027917520381146033,15
3,8,1,8,2,-15,-0.002675512320323371,0.0024629844882008973,0.0001819548751341122,-3.057295698836136e-05,0.011426954290633286,15
3,8,1,8,2,-14,-0.002675512320323371,0.0024629844882008973,0.00019644874332665755,-1.607908879581576e-05,0.006009723324268748,15
3,8,1,8,2,-13,-0.002675512320323371,0.0024629844882008973,0.00021328352758161109,7.55695459137614e-07,0.0002824488803124922,15
3,8,1,8,2,-12,-0.002675512320323371,0.0024629844882008973,0.00022661345866183688,1.4085626539363412e-05,0.005264646487466363,15
3,8,1,8,2,-11,-0.002675512320323371,0.0024629844882008973,0.00024159830799367046,2.9070475871197012e-05,0.01086538665898704,15
3,15,1,8,2,5,-0.004526260671995234,0.0024629844882008973,0.0020671941991908453,3.918015396509045e-06,0.0008656185934562919,15
3,16,1,8,2,7,-0.004790467128105982,0.0024629844882008973,0.002333641093116966,6.15845321188125e-06,0.001285564235635645,15
3,17,1,8,2,8,-0.005054963890750095,0.0024629844882008973,0.0025823680571360795,-9.611345413118762e-06,0.0019013677685623498,15
3,18,1,8,2,9,-0.005320803084440166,0.0024629844882008973,0.002837466283292238,-2.035231294703066e-05,0.003825045321926634,15
3,19,1,8,2,10,-0.005588836096595871,0.0024629844882008973,0.0030974669448516055,-2.8384663543368042e-05,0.0050788148109508855,15
3,9,1,9,2,-14,-0.0029334778136359597,0.00271575402351329,0.00019644874332665755,-2.1275046796011797e-05,0.007252499642955199,15
3,9,1,9,2,-13,-0.0029334778136359597,0.00271575402351329,0.00021328352758161109,-4.440262541058424e-06,0.0015136513119064121,15
3,9,1,9,2,-12,-0.0029334778136359597,0.00271575402351329,0.00022661345866183688,8.889668539167374e-06,0.0030304195579201913,15
3,9,1,9,2,-11,-0.0029334778136359597,0.00271575402351329,0.00024159830799367046,2.3874517871000974e-05,0.008138639317475937,15
3,11,1,9,2,-2,-0.003462185480912929,0.00271575402351329,0.0007709839009291044,2.4552443529465492e-05,0.007091602591722314,15
3,16,1,9,2,5,-0.004790467128105982,0.00271575402351329,0.0020671941991908453,-7.518905401847006e-06,0.0015695557866858326,15
3,17,1,9,2,7,-0.005054963890750095,0.00271575402351329,0.002333641093116966,-5.568774119839477e-06,0.0011016446883091659,15
3,18,1,9,2,8,-0.005320803084440166,0.00271575402351329,0.0025823680571360795,-2.2681003790795892e-05,0.004262703097794174,15
3,10,1,10,2,-14,-0.003196341902933452,0.002973321972018305,0.00019644874332665755,-2.657118758848942e-05,0.008312999170740663,15
3,10,1,10,2,-13,-0.003196341902933452,0.002973321972018305,0.00021328352758161109,-9.736403333536047e-06,0.0030461082165835996,15
3,10,1,10,2,-12,-0.003196341902933452,0.002973321972018305,0.00022661345866183688,3.593527746689751e-06,0.0011242626276593815,15
3,10,1,10,2,-11,-0.003196341902933452,0.002973321972018305,0.00024159830799367046,1.857837707852335e-05,0.0058123872985781,15
3,11,1,10,2,-5,-0.003462185480912929,0.002973321972018305,0.0005139207856115777,2.505727671695381e-05,0.007237416035361157,15
3,12,1,10,2,-2,-0.0037290325328913905,0.002973321972018305,0.0007709839009291044,1.5273340056019043e-05,0.004095791581677758,15
3,13,1,10,2,0,-0.0039955884824074,0.002973321972018305,0.0010448703139708233,2.260380358172845e-05,0.0056571900938380245,15
3,16,1,10,2,4,-0.004790467128105982,0.002973321972018305,0.0018458787080848657,2.8733551997188814e-05,0.005998068920796303,15
3,17,1,10,2,5,-0.005054963890750095,0.002973321972018305,0.0020671941991908453,-1.4447719540944953e-05,0.002858125172245511,15
3,18,1,10,2,7,-0.005320803084440166,0.002973321972018305,0.002333641093116966,-1.3840019304894695e-05,0.0026011147349857032,15
3,11,1,11,2,-14,-0.003462185480912929,0.003235253388057165,0.00019644874332665755,-3.0483349529106165e-05,0.008804655237901391,15
3,11,1,11,2,-13,-0.003462185480912929,0.003235253388057165,0.00021328352758161109,-1.3648565274152792e-05,0.003942181997295495,15
3,11,1,11,2,-12,-0.003462185480912929,0.003235253388057165,0.00022661345866183688,-3.186341939269942e-07,9.203267580077048e-05,15
3,11,1,11,2,-11,-0.003462185480912929,0.003235253388057165,0.00024159830799367046,1.4666215137906606e-05,0.004236114794762335,15
3,12,1,11,2,-5,-0.0037290325328913905,0.003235253388057165,0.0005139207856115777,2.014164077735218e-05,0.005401304654678059,15
3,13,1,11,2,-2,-0.0039955884824074,0.003235253388057165,0.0007709839009291044,1.0648806578869054e-05,0.0026651409737904223,15
3,14,1,11,2,0,-0.00426138436982716,0.003235253388057165,0.0010448703139708233,1.8739332200827866e-05,0.004397475227419564,15
3,17,1,11,2,4,-0.005054963890750095,0.003235253388057165,0.0018458787080848657,2.6168205391935255e-05,0.005176734385743003,15
3,18,1,11,2,5,-0.005320803084440166,0.003235253388057165,0.0020671941991908453,-1.8355497192154915e-05,0.0034497606659852948,15
3,19,1,11,2,7,-0.005588836096595871,0.003235253388057165,0.002333641093116966,-1.9941615421739493e-05,0.0035681159864190365,15
3,12,1,12,2,-13,-0.0037290325328913905,0.003499927798231137,0.00021328352758161109,-1.5821207078642492e-05,0.0042427109281278266,15
3,12,1,12,2,-12,-0.0037290325328913905,0.003499927798231137,0.00022661345866183688,-2.491275998416694e-06,0.0006680756942833713,15
3,12,1,12,2,-11,-0.0037290325328913905,0.003499927798231137,0.00024159830799367046,1.2493573333416906e-05,0.0033503524635999163,15
3,13,1,12,2,-5,-0.0039955884824074,0.003499927798231137,0.0005139207856115777,1.826010143531412e-05,0.004570065590015953,15
3,14,1,12,2,-2,-0.00426138436982716,0.003499927798231137,0.0007709839009291044,9.527329333081265e-06,0.0022357357389630847,15
3,15,1,12,2,0,-0.004526260671995234,0.003499927798231137,0.0010448703139708233,1.8537440206726867e-05,0.004095530847664442,15
3,18,1,12,2,4,-0.005320803084440166,0.003499927798231137,0.0018458787080848657,2.500342187583722e-05,0.004699181961639534,15
3,19,1,12,2,5,-0.005588836096595871,0.003499927798231137,0.0020671941991908453,-2.1714099173888654e-05,0.0038852631922976937,15
3,20,1,12,2,7,-0.005859085906608004,0.003499927798231137,0.002333641093116966,-2.5517015259901056e-05,0.004355118813179103,15
3,13,1,13,2,-13,-0.0039955884824074,0.003765557199999308,0.00021328352758161109,-1.674775482648095e-05,0.004191561493437428,15
3,13,1,13,2,-12,-0.0039955884824074,0.003765557199999308,0.00022661345866183688,-3.4178237462555855e-06,0.0008553993388719294,15
3,13,1,13,2,-11,-0.0039955884824074,0.003765557199999308,0.00024159830799367046,1.1567025585578448e-05,0.002894949176199734,15
3,14,1,13,2,-5,-0.00426138436982716,0.003765557199999308,0.0005139207856115777,1.80936157837255e-05,0.00424594784545553,15
3,15,1,13,2,-2,-0.004526260671995234,0.003765557199999308,0.0007709839009291044,1.028042893317857e-05,0.002271285212711098,15
3,16,1,13,2,0,-0.004790467128105982,0.003765557199999308,0.0010448703139708233,1.9960385864149083e-05,0.004166688828118703,15
3,19,1,13,2,4,-0.005588836096595871,0.003765557199999308,0.0018458787080848657,2.2599811488302653e-05,0.004043742041758582,15
3,20,1,13,2,5,-0.005859085906608004,0.003765557199999308,0.0020671941991908453,-2.6334507417850178e-05,0.004494644358798281,15
3,20,1,13,2,6,-0.005859085906608004,0.003765557199999308,0.002122306963237751,2.877825662905495e-05,0.0049117314693403295,15
3,14,1,14,2,-13,-0.00426138436982716,0.004030932427920738,0.00021328352758161109,-1.7168414324811136e-05,0.004028834959449452,15
3,14,1,14,2,-12,-0.00426138436982716,0.004030932427920738,0.00022661345866183688,-3.838483244585772e-06,0.0009007596854590846,15
3,14,1,14,2,-11,-0.00426138436982716,0.004030932427920738,0.00024159830799367046,1.1146366087248262e-05,0.002615667848732536,15
3,15,1,14,2,-5,-0.004526260671995234,0.004030932427920738,0.0005139207856115777,1.8592541537082105e-05,0.004107704545634637,15
3,16,1,14,2,-2,-0.004790467128105982,0.004030932427920738,0.0007709839009291044,1.1449200743860084e-05,0.0023899967242624167,15
3,17,1,14,2,0,-0.005054963890750095,0.004030932427920738,0.0010448703139708233,2.083885114146592e-05,0.004122453016845129,15
3,20,1,14,2,4,-0.005859085906608004,0.004030932427920738,0.0018458787080848657,1.772522939759956e-05,0.003025255079057411,15
3,15,1,15,2,-13,-0.004526260671995234,0.004295690809337045,0.00021328352758161109,-1.7286335076577633e-05,0.0038191205344250746,15
3,15,1,15,2,-12,-0.004526260671995234,0.004295690809337045,0.00022661345866183688,-3.956403996352269e-06,0.0008740998990250898,15
3,15,1,15,2,-11,-0.004526260671995234,0.004295690809337045,0.00024159830799367046,1.1028445335481765e-05,0.002436546662837314,15
3,16,1,15,2,-5,-0.004790467128105982,0.004295690809337045,0.0005139207856115777,1.914446684264052e-05,0.0039963674378055295,15
3,17,1,15,2,-2,-0.005054963890750095,0.004295690809337045,0.0007709839009291044,1.1710819516053822e-05,0.0023166969674072346,15
3,18,1,15,2,0,-0.005320803084440166,0.004295690809337045,0.0010448703139708233,1.9758038867702388e-05,0.0037133565279800712,15
3,16,1,16,2,-13,-0.004790467128105982,0.00455968102508798,0.00021328352758161109,-1.7502575436391214e-05,0.003653626038617918,15
3,16,1,16,2,-12,-0.004790467128105982,0.00455968102508798,0.00022661345866183688,-4.17264435616585e-06,0.0008710307877252041,15
3,16,1,16,2,-11,-0.004790467128105982,0.00455968102508798,0.00024159830799367046,1.0812204975668184e-05,0.0022570251890952917,15
3,17,1,16,2,-5,-0.005054963890750095,0.00455968102508798,0.0005139207856115777,1.863791994946226e-05,0.0036870530338638328,15
3,18,1,16,2,-2,-0.005320803084440166,0.00455968102508798,0.0007709839009291044,9.861841576918294e-06,0.0018534498308643795,15
3,19,1,16,2,0,-0.005588836096595871,0.00455968102508798,0.0010448703139708233,1.5715242462932023e-05,0.002811898969895376,15
3,17,1,17,2,-13,-0.005054963890750095,0.004823167543880964,0.00021328352758161109,-1.8512819287519813e-05,0.003662304951652728,15
3,17,1,17,2,-12,-0.005054963890750095,0.004823167543880964,0.00022661345866183688,-5.182888207294449e-06,0.0010253066726704889,15
3,17,1,17,2,-11,-0.005054963890750095,0.004823167543880964,0.00024159830799367046,9.801961124539585e-06,0.0019390763883547926,15
3,18,1,17,2,-5,-0.005320803084440166,0.004823167543880964,0.0005139207856115777,1.6285245052376392e-05,0.0030606742617481893,15
3,19,1,17,2,-2,-0.005588836096595871,0.004823167543880964,0.0007709839009291044,5.315348214197588e-06,0.0009510653242157409,15
3,20,1,17,2,0,-0.005859085906608004,0.004823167543880964,0.0010448703139708233,8.951951243783493e-06,0.0015278750621640978,15
3,18,1,18,2,-13,-0.005320803084440166,0.005087181893000314,0.00021328352758161109,-2.033766385824056e-05,0.003822292149415338,15
3,18,1,18,2,-12,-0.005320803084440166,0.005087181893000314,0.00022661345866183688,-7.0077327780151966e-06,0.0013170441880302217,15
3,18,1,18,2,-11,-0.005320803084440166,0.005087181893000314,0.00024159830799367046,7.977116553818837e-06,0.0014992316812374872,15
3,19,1,18,2,-5,-0.005588836096595871,0.005087181893000314,0.0005139207856115777,1.2266582016020808e-05,0.0021948365999661925,15
3,20,1,18,2,-2,-0.005859085906608004,0.005087181893000314,0.0007709839009291044,-9.201126785858202e-07,0.00015704031196199004,15
3,19,1,19,2,-13,-0.005588836096595871,0.0053527772990706515,0.00021328352758161109,-2.2775269943608317e-05,0.004075136495321559,15
3,19,1,19,2,-12,-0.005588836096595871,0.0053527772990706515,0.00022661345866183688,-9.445338863382953e-06,0.0016900368341694716,15
3,19,1,19,2,-11,-0.005588836096595871,0.0053527772990706515,0.00024159830799367046,5.539510468451081e-06,0.0009911742575211978,15
3,20,1,19,2,-5,-0.005859085906608004,0.0053527772990706515,0.0005139207856115777,7.612178074225227e-06,0.0012992091591693593,15
3,20,1,20,2,-13,-0.005859085906608004,0.005620665903572574,0.00021328352758161109,-2.5136475453818932e-05,0.004290170148464536,15
3,20,1,20,2,-12,-0.005859085906608004,0.005620665903572574,0.00022661345866183688,-1.18065443735927e-05,0.0020150829944782043,15
3,20,1,20,2,-11,-0.005859085906608004,0.005620665903572574,0.00024159830799367046,3.178304958240466e-06,0.0005424574769685327,15
3,20,1,20,2,-10,-0.005859085906608004,0.005620665903572574,0.00026814142169328853,2.9721418657858295e-05,0.005072705731168378,15
2,-10,2,-20,2,-20,-0.00026814142169328853,0.0001393121823523654,0.0001393121823523654,1.0482943011442289e-05,0.03909482893483395,19
2,-9,2,-20,2,-20,-0.0003021884453905382,0.0001393121823523654,0.0001393121823523654,-2.356408068580738e-05,0.0779780995774142,19
2,-10,2,-20,2,-19,-0.00026814142169328853,0.0001393121823523654,0.00014613674776618418,1.7307508425261028e-05,0.06454619475038842,19
2,-9,2,-20,2,-19,-0.0003021884453905382,0.0001393121823523654,0.00014613674776618418,-1.673951527198864e-05,0.05539429295635395,19
2,-10,2,-20,2,-18,-0.00026814142169328853,0.0001393121823523654,0.00015542391434663602,2.65946750057129e-05,0.09918152457673254,19
2,-9,2,-20,2,-18,-0.0003021884453905382,0.0001393121823523654,0.00015542391434663602,-7.452348691536768e-06,0.024661262881529446,19
2,-9,2,-20,2,-17,-0.0003021884453905382,0.0001393121823523654,0.0001654511913622877,2.5749283241148784e-06,0.008520935738582352,19
2,-8,2,-20,2,-17,-0.0003326425567156908,0.0001393121823523654,0.0001654511913622877,-2.787918300103774e-05,0.08381123352435643,19
